,doi_suffix,doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,doi_redirect_SC,error,not_clickable
283,00007632-197806000-00006,10.1097/00007632-197806000-00006,https://doi.org/10.1097/00007632-197806000-00006,Energy Expenditure During Walking In Patients With Scoliosis,journal-article,False,6/1/78,1978.0,Spine,0362-2436,0362-2436,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-19T15:11:35.900228,2,"[{'given': 'MARGARETA', 'family': 'LINDH', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
284,00043764-197801000-00010,10.1097/00043764-197801000-00010,https://doi.org/10.1097/00043764-197801000-00010,Physiological Effects on Work Performance of Vapor-Barrier Clothing and Full-Face Respirator,journal-article,False,1/1/78,1978.0,Journal of Occupational and Environmental Medicine,1076-2752,1076-2752,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T04:20:16.244291,2,"[{'given': 'Hemming A.', 'family': 'Atterbom', 'sequence': 'first'}, {'given': 'Paul B.', 'family': 'Mossman', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
285,ssc.0000000000000569,10.1519/ssc.0000000000000569,https://doi.org/10.1519/ssc.0000000000000569,Assessing Maximal Oxygen Uptake: Creating Personalized Incremental Exercise Protocols Simply and Quickly,journal-article,False,6/11/20,2020.0,Strength & Conditioning Journal,1524-1602,1524-1602,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-03-28T02:02:29.759553,2,"[{'given': 'Carlo', 'family': 'Ferri Marini', 'sequence': 'first'}, {'given': 'Luca', 'family': 'Correale', 'sequence': 'additional'}, {'given': 'Vittoria', 'family': 'Carnevale Pellino', 'sequence': 'additional'}, {'given': 'Ario', 'family': 'Federici', 'sequence': 'additional'}, {'given': 'Matteo', 'family': 'Vandoni', 'sequence': 'additional'}, {'given': 'Francesco', 'family': 'Lucertini', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
286,ssc.0000000000000542,10.1519/ssc.0000000000000542,https://doi.org/10.1519/ssc.0000000000000542,"High-Intensity, Non-Sport-Specific Strength and Conditioning for Brazilian Jiu-Jitsu Athletes: Theoretical and Practical Considerations",journal-article,False,2/11/20,2020.0,Strength & Conditioning Journal,1524-1602,1524-1602,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-04-01T14:11:12.761826,2,"[{'given': 'Karsten', 'family': 'Øvretveit', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
287,ssc.0000000000000245,10.1519/ssc.0000000000000245,https://doi.org/10.1519/ssc.0000000000000245,Female Endurance Racing: The Case for Equality,journal-article,False,8/1/16,2016.0,Strength & Conditioning Journal,1524-1602,1524-1602,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-03-27T06:20:40.706252,2,"[{'given': 'Ryanne D.', 'family': 'Carmichael', 'sequence': 'first'}, {'given': 'Jordan', 'family': 'Greenberg', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
288,00043798-200212000-00013,10.1097/00043798-200212000-00013,https://doi.org/10.1097/00043798-200212000-00013,,journal-article,False,12/1/02,2002.0,Journal of Cardiovascular Risk,1350-6277,1350-6277,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-16T21:06:33.136675,2,"[{'given': 'Swapan', 'family': 'Dey', 'sequence': 'first'}, {'given': 'Chandradipa', 'family': 'Ghosh', 'sequence': 'additional'}, {'given': 'Parthasarathi', 'family': 'Debray', 'sequence': 'additional'}, {'given': 'Malay', 'family': 'Chatterjee', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
289,phm.0b013e3181cf5623,10.1097/phm.0b013e3181cf5623,https://doi.org/10.1097/phm.0b013e3181cf5623,Early Postoperative Maximal Strength Training Improves Work Efficiency 6–12 Months after Osteoarthritis-Induced Total Hip Arthroplasty in Patients Younger Than 60 Years,journal-article,False,4/1/10,2010.0,American Journal of Physical Medicine & Rehabilitation,0894-9115,0894-9115,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-18T11:30:16.070480,2,"[{'given': 'Vigdis Schnell', 'family': 'Husby', 'sequence': 'first'}, {'given': 'Jan', 'family': 'Helgerud', 'sequence': 'additional'}, {'given': 'Siri', 'family': 'Bjørgen', 'sequence': 'additional'}, {'given': 'Otto Schnell', 'family': 'Husby', 'sequence': 'additional'}, {'given': 'Pål', 'family': 'Benum', 'sequence': 'additional'}, {'given': 'Jan', 'family': 'Hoff', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
290,00000542-200112000-00019,10.1097/00000542-200112000-00019,https://doi.org/10.1097/00000542-200112000-00019,Rapid Endotoxin-induced Alterations in Myocardial Calcium Handling,journal-article,False,12/1/01,2001.0,Anesthesiology,0003-3022,0003-3022,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T01:00:23.576652,2,"[{'given': 'Christof', 'family': 'Stamm', 'sequence': 'first', 'affiliation': [{'name': 'Research Fellow, Departments of Anesthesia and Cardiac Surgery and Anesthesiology/Critical Care Medicine Laboratory, Children’s Hospital and Harvard Medical School.'}]}, {'given': 'Douglas\xa0B.', 'family': 'Cowan', 'sequence': 'additional', 'affiliation': [{'name': 'Instructor, Department of Anesthesia and Anesthesiology/Critical Care Medicine Laboratory, Children’s Hospital and Harvard Medical School.'}]}, {'given': 'Ingeborg', 'family': 'Friehs', 'sequence': 'additional', 'affiliation': [{'name': 'Research Fellow, Department of Cardiac Surgery, Children’s Hospital and Harvard Medical School.'}]}, {'given': 'Sabrena', 'family': 'Noria', 'sequence': 'additional', 'affiliation': [{'name': 'Postdoctoral Fellow, Department of Laboratory Medicine and Pathobiology, University of Toronto.'}]}, {'given': 'Pedro\xa0J.', 'family': 'del Nido', 'sequence': 'additional', 'affiliation': [{'name': 'Associate Professor, Department of Cardiac Surgery, Children’s Hospital and Harvard Medical School.'}]}, {'given': 'Francis\xa0X.', 'family': 'McGowan', 'sequence': 'additional', 'affiliation': [{'name': 'Associate Professor, Department of Anesthesia and Anesthesiology/Critical Care Medicine Laboratory, Children’s Hospital and Harvard Medical School.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
291,hcr.0b013e31824d2ab3,10.1097/hcr.0b013e31824d2ab3,https://doi.org/10.1097/hcr.0b013e31824d2ab3,Can Individuals Participating in Cardiac Rehabilitation Achieve Recommended Exercise Training Levels Following Stroke?,journal-article,False,5/1/12,2012.0,Journal of Cardiopulmonary Rehabilitation and Prevention,1932-7501,1932-7501,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-02-01T17:24:14.163569,2,"[{'given': 'Susan', 'family': 'Marzolini', 'sequence': 'first'}, {'given': 'William', 'family': 'McIlroy', 'sequence': 'additional'}, {'given': 'Paul', 'family': 'Oh', 'sequence': 'additional'}, {'given': 'Dina', 'family': 'Brooks', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
292,00004694-199905000-00015,10.1097/00004694-199905000-00015,https://doi.org/10.1097/00004694-199905000-00015,,journal-article,False,5/1/99,1999.0,Journal of Pediatric Orthopedics,0271-6798,0271-6798,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-16T07:22:40.198595,2,"[{'given': 'Martial', 'family': 'Massin', 'sequence': 'first'}, {'given': 'Nanni', 'family': 'Allington', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
293,01.jsm.0000180021.67759.16,10.1097/01.jsm.0000180021.67759.16,https://doi.org/10.1097/01.jsm.0000180021.67759.16,"Effects of a Controlled Program of Moderate Physical Exercise on Insulin Sensitivity in Nonobese, Nondiabetic Subjects",journal-article,False,1/1/06,2006.0,Clinical Journal of Sport Medicine,1050-642X,1050-642X,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-02-05T02:32:16.831217,2,"[{'given': 'Berhart', 'family': 'Hasbum', 'sequence': 'first'}, {'given': 'Jose T', 'family': 'Real', 'sequence': 'additional'}, {'given': 'Carlos', 'family': 'Sánchez', 'sequence': 'additional'}, {'given': 'Maria A', 'family': 'Priego', 'sequence': 'additional'}, {'given': 'Juan', 'family': 'Díaz', 'sequence': 'additional'}, {'given': 'Angeles', 'family': 'Viguer', 'sequence': 'additional'}, {'given': 'Marisa', 'family': 'Basanta', 'sequence': 'additional'}, {'given': 'Jose', 'family': 'Martínez-Valls', 'sequence': 'additional'}, {'given': 'Julio', 'family': 'Marín', 'sequence': 'additional'}, {'given': 'Rafael', 'family': 'Carmena', 'sequence': 'additional'}, {'given': 'Juan F', 'family': 'Ascaso', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
294,mrr.0000000000000100,10.1097/mrr.0000000000000100,https://doi.org/10.1097/mrr.0000000000000100,Gross mechanical efficiency of the combined arm–leg (Cruiser) ergometer,journal-article,False,3/1/15,2015.0,International Journal of Rehabilitation Research,0342-5282,0342-5282,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-19T06:40:30.565743,2,"[{'given': 'Elisabeth K.', 'family': 'Simmelink', 'sequence': 'first'}, {'given': 'Emilie C.', 'family': 'Borgesius', 'sequence': 'additional'}, {'given': 'Florentina J.', 'family': 'Hettinga', 'sequence': 'additional'}, {'given': 'Jan H.B.', 'family': 'Geertzen', 'sequence': 'additional'}, {'given': 'Rienk', 'family': 'Dekker', 'sequence': 'additional'}, {'given': 'Lucas H.V.', 'family': 'van der Woude', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
295,jom.0000000000001310,10.1097/jom.0000000000001310,https://doi.org/10.1097/jom.0000000000001310,Metabolic Rate during a Cognitive Vigilance Challenge at Alternative Workstations,journal-article,False,6/1/18,2018.0,Journal of Occupational & Environmental Medicine,1076-2752,1076-2752,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-02-27T12:43:46.194772,2,"[{'given': 'Tess N.', 'family': 'Tyton', 'sequence': 'first'}, {'given': 'Haley M.', 'family': 'Scott', 'sequence': 'additional'}, {'given': 'Craig A.', 'family': 'Horswill', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
296,01.rli.0000246148.09129.42,10.1097/01.rli.0000246148.09129.42,https://doi.org/10.1097/01.rli.0000246148.09129.42,High-Energy Phosphate Metabolism During Calf Ergometry in Patients With Isolated Aorto-Iliac Artery Stenoses,journal-article,False,12/1/06,2006.0,Investigative Radiology,0020-9996,0020-9996,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-14T13:28:02.584857,2,"[{'given': 'Michael F. H.', 'family': 'Schocke', 'sequence': 'first'}, {'given': 'Regina', 'family': 'Esterhammer', 'sequence': 'additional'}, {'given': 'Stephanie', 'family': 'Ostermann', 'sequence': 'additional'}, {'given': 'Wolfram', 'family': 'Santner', 'sequence': 'additional'}, {'given': 'Olaf', 'family': 'Gorny', 'sequence': 'additional'}, {'given': 'Gustav', 'family': 'Fraedrich', 'sequence': 'additional'}, {'given': 'Werner R.', 'family': 'Jaschke', 'sequence': 'additional'}, {'given': 'Andreas', 'family': 'Greiner', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
297,00004872-200018110-00006,10.1097/00004872-200018110-00006,https://doi.org/10.1097/00004872-200018110-00006,Exercise training normalizes wall-to-lumen ratio of the gracilis muscle arterioles and reduces pressure in spontaneously hypertensive rats,journal-article,False,11/1/00,2000.0,Journal of Hypertension,0263-6352,0263-6352,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-19T02:40:08.121507,2,"[{'given': 'Sandra L.', 'family': 'Amaral', 'sequence': 'first'}, {'given': 'Telma M.T.', 'family': 'Zorn', 'sequence': 'additional'}, {'given': 'Lisete C.', 'family': 'Michelini', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
298,phm.0000000000000935,10.1097/phm.0000000000000935,https://doi.org/10.1097/phm.0000000000000935,Gait Variability and Energy Cost of Oveground Walking in Persons With Multiple Sclerosis,journal-article,False,9/1/18,2018.0,American Journal of Physical Medicine & Rehabilitation,"1537-7385,0894-9115",0894-9115,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-04-02T10:45:12.346023,2,"[{'given': 'Emerson', 'family': 'Sebastião', 'sequence': 'first'}, {'given': 'Rachel E.', 'family': 'Bollaert', 'sequence': 'additional'}, {'given': 'Elizabeth A.', 'family': 'Hubbard', 'sequence': 'additional'}, {'given': 'Robert W.', 'family': 'Motl', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
299,jsc.0000000000002193,10.1519/jsc.0000000000002193,https://doi.org/10.1519/jsc.0000000000002193,"Relationship Between Repeated Sprint Ability, Aerobic Capacity, Intermittent Endurance, and Heart Rate Recovery in Youth Soccer Players",journal-article,False,12/1/19,2019.0,Journal of Strength and Conditioning Research,1064-8011,1064-8011,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-04-01T14:34:38.300110,2,"[{'given': 'Alejandro', 'family': 'Rodríguez-Fernández', 'sequence': 'first'}, {'given': 'Javier', 'family': 'Sanchez-Sanchez', 'sequence': 'additional'}, {'given': 'Rodrigo', 'family': 'Ramirez-Campillo', 'sequence': 'additional'}, {'given': 'Fábio Y.', 'family': 'Nakamura', 'sequence': 'additional'}, {'given': 'Jose A.', 'family': 'Rodríguez-Marroyo', 'sequence': 'additional'}, {'given': 'José Gerardo', 'family': 'Villa-Vicente', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
300,00004872-199917121-00020,10.1097/00004872-199917121-00020,https://doi.org/10.1097/00004872-199917121-00020,Altered blood pressure variability in patients with congestive heart failure,journal-article,False,12/1/99,1999.0,Journal of Hypertension,0263-6352,0263-6352,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-19T17:37:59.243987,2,"[{'given': 'Alberto', 'family': 'Radaelli', 'sequence': 'first'}, {'given': 'Silvia', 'family': 'Perlangeli', 'sequence': 'additional'}, {'given': 'Maria Cristina', 'family': 'Cerutti', 'sequence': 'additional'}, {'given': 'Luca', 'family': 'Mircoli', 'sequence': 'additional'}, {'given': 'Ileana', 'family': 'Mori', 'sequence': 'additional'}, {'given': 'Lea', 'family': 'Boselli', 'sequence': 'additional'}, {'given': 'Maurizio', 'family': 'Bonaita', 'sequence': 'additional'}, {'given': 'Laura', 'family': 'Terzoli', 'sequence': 'additional'}, {'given': 'Gianpiero', 'family': 'Candotti', 'sequence': 'additional'}, {'given': 'Gabriella', 'family': 'Signorini', 'sequence': 'additional'}, {'given': 'Alberto U.', 'family': 'Ferrari', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
301,01.hyp.26.6.1129,10.1161/01.hyp.26.6.1129,https://doi.org/10.1161/01.hyp.26.6.1129,Low-Intensity Exercise Training Attenuates Cardiac β-Adrenergic Tone During Exercise in Spontaneously Hypertensive Rats,journal-article,False,12/1/95,1995.0,Hypertension,"0194-911X,1524-4563",0194-911X,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-04-02T01:23:07.533289,2,"[{'given': 'Nilo Sérgio', 'family': 'Gava', 'sequence': 'first', 'affiliation': [{'name': 'From the Exercise Physiology Laboratory, Physical Education School (N.S.G., A.S.V.-S., C.E.N.), and the Hypertension Unit, Heart Institute, Faculty of Medicine (C.E.N., E.M.K.), University of São Paulo (Brazil).'}]}, {'given': 'Acácio Salvador', 'family': 'Véras-Silva', 'sequence': 'additional', 'affiliation': [{'name': 'From the Exercise Physiology Laboratory, Physical Education School (N.S.G., A.S.V.-S., C.E.N.), and the Hypertension Unit, Heart Institute, Faculty of Medicine (C.E.N., E.M.K.), University of São Paulo (Brazil).'}]}, {'given': 'Carlos Eduardo', 'family': 'Negrão', 'sequence': 'additional', 'affiliation': [{'name': 'From the Exercise Physiology Laboratory, Physical Education School (N.S.G., A.S.V.-S., C.E.N.), and the Hypertension Unit, Heart Institute, Faculty of Medicine (C.E.N., E.M.K.), University of São Paulo (Brazil).'}]}, {'given': 'Eduardo Moacyr', 'family': 'Krieger', 'sequence': 'additional', 'affiliation': [{'name': 'From the Exercise Physiology Laboratory, Physical Education School (N.S.G., A.S.V.-S., C.E.N.), and the Hypertension Unit, Heart Institute, Faculty of Medicine (C.E.N., E.M.K.), University of São Paulo (Brazil).'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
302,01.cir.94.6.1475,10.1161/01.cir.94.6.1475,https://doi.org/10.1161/01.cir.94.6.1475,Rapid Shortening During Relaxation Increases Activation and Improves Systolic Performance,journal-article,False,9/15/96,1996.0,Circulation,"0009-7322,1524-4539",0009-7322,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-15T11:00:17.261862,2,"[{'given': 'Matthew W.', 'family': 'Watkins', 'sequence': 'first', 'affiliation': [{'name': 'the Cardiology Unit, The University of Vermont, Burlington.'}]}, {'given': 'Akihiro', 'family': 'Higashiyama', 'sequence': 'additional', 'affiliation': [{'name': 'the Cardiology Unit, The University of Vermont, Burlington.'}]}, {'given': 'Zengyi', 'family': 'Chen', 'sequence': 'additional', 'affiliation': [{'name': 'the Cardiology Unit, The University of Vermont, Burlington.'}]}, {'given': 'Martin M.', 'family': 'LeWinter', 'sequence': 'additional', 'affiliation': [{'name': 'the Cardiology Unit, The University of Vermont, Burlington.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
303,00004872-199610000-00011,10.1097/00004872-199610000-00011,https://doi.org/10.1097/00004872-199610000-00011,Prospective studies on left ventricular geometric patterns and exercise tolerance in unmedicated men with borderline and mild hypertension,journal-article,False,10/1/96,1996.0,Journal of Hypertension,0263-6352,0263-6352,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-13T02:41:56.640815,2,"[{'given': 'Hirofumi', 'family': 'Tomiyama', 'sequence': 'first'}, {'given': 'Nobutaka', 'family': 'Doba', 'sequence': 'additional'}, {'given': 'Toshio', 'family': 'Kushiro', 'sequence': 'additional'}, {'given': 'Makoto', 'family': 'Yamashita', 'sequence': 'additional'}, {'given': 'Katsuo', 'family': 'Kanmatsuse', 'sequence': 'additional'}, {'given': 'Nagao', 'family': 'Kajiwara', 'sequence': 'additional'}, {'given': 'Hideo', 'family': 'Yoshida', 'sequence': 'additional'}, {'given': 'Shigeaki', 'family': 'Hinohara', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
304,jom.0000000000002199,10.1097/jom.0000000000002199,https://doi.org/10.1097/jom.0000000000002199,Cardiorespiratory Fitness in Spanish Firefighters,journal-article,False,3/22/21,2021.0,Journal of Occupational & Environmental Medicine,"1076-2752,1536-5948",1076-2752,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-06-02T12:21:45.845041,2,"[{'given': 'Miguel Madruga', 'family': 'Vicente', 'sequence': 'first'}, {'given': 'David Cerro', 'family': 'Herrero', 'sequence': 'additional'}, {'given': 'Josué Prieto', 'family': 'Prieto', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
305,jsc.0000000000002905,10.1519/jsc.0000000000002905,https://doi.org/10.1519/jsc.0000000000002905,Oxygen Uptake Slow Component and the Efficiency of Resistance Exercises,journal-article,False,4/1/21,2021.0,Journal of Strength and Conditioning Research,1064-8011,1064-8011,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-03-31T14:10:34.951671,2,"[{'given': 'Manuel V.', 'family': 'Garnacho-Castaño', 'sequence': 'first'}, {'given': 'Lluis', 'family': 'Albesa-Albiol', 'sequence': 'additional'}, {'given': 'Noemí', 'family': 'Serra-Payá', 'sequence': 'additional'}, {'given': 'Manuel', 'family': 'Gomis Bataller', 'sequence': 'additional'}, {'given': 'Eulogio', 'family': 'Pleguezuelos Cobo', 'sequence': 'additional'}, {'given': 'Lluis', 'family': 'Guirao Cano', 'sequence': 'additional'}, {'given': 'Jesús', 'family': 'Guodemar-Pérez', 'sequence': 'additional'}, {'given': 'Teresa', 'family': 'Carbonell', 'sequence': 'additional'}, {'given': 'Raúl', 'family': 'Domínguez', 'sequence': 'additional'}, {'given': 'José Luis', 'family': 'Maté-Muñoz', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
",False
