doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,publisher_status_code
10.1016/0013-4694(85)90948-4,https://doi.org/10.1016/0013-4694(85)90948-4,Sleep EEG effects of exercise with and without additional body cooling,journal-article,FALSE,1/1/85,1985,Electroencephalography and Clinical Neurophysiology,0013-4694,0013-4694,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-18T04:09:50.773286,2,"[{'given': 'J.A', 'family': 'Horne', 'sequence': 'first'}, {'given': 'V.J', 'family': 'Moore', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0021-9150(85)90173-x,https://doi.org/10.1016/0021-9150(85)90173-x,Lack of relationship between changes in adiposity and plasma lipids following endurance training,journal-article,FALSE,2/1/85,1985,Atherosclerosis,0021-9150,0021-9150,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-18T02:14:34.358188,2,"[{'given': 'Jean-Pierre', 'family': 'Després', 'sequence': 'first'}, {'given': 'Claude', 'family': 'Bouchard', 'sequence': 'additional'}, {'given': 'Roland', 'family': 'Savard', 'sequence': 'additional'}, {'given': 'Angelo', 'family': 'Tremblay', 'sequence': 'additional'}, {'given': 'Claude', 'family': 'Allard', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0026-0495(85)90005-8,https://doi.org/10.1016/0026-0495(85)90005-8,The effects of exercise and weight loss on plasma lipids in young obese men,journal-article,FALSE,3/1/85,1985,Metabolism,0026-0495,0026-0495,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-14T10:18:32.529465,2,"[{'given': 'George', 'family': 'Sopko', 'sequence': 'first'}, {'given': 'Arthur S.', 'family': 'Leon', 'sequence': 'additional'}, {'given': 'David R.', 'family': 'Jacobs', 'suffix': 'Jr', 'sequence': 'additional'}, {'given': 'Nedra', 'family': 'Foster', 'sequence': 'additional'}, {'given': 'James', 'family': 'Moy', 'sequence': 'additional'}, {'given': 'Kanta', 'family': 'Kuba', 'sequence': 'additional'}, {'given': 'Joseph T.', 'family': 'Anderson', 'sequence': 'additional'}, {'given': 'David', 'family': 'Casal', 'sequence': 'additional'}, {'given': 'Carl', 'family': 'McNally', 'sequence': 'additional'}, {'given': 'Ivan', 'family': 'Frantz', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0026-0495(85)90208-2,https://doi.org/10.1016/0026-0495(85)90208-2,Exercise-induced hepatic glucose output is precisely sensitive to the rate of systemic glucose supply,journal-article,FALSE,5/1/85,1985,Metabolism,0026-0495,0026-0495,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-18T05:16:27.095892,2,"[{'given': 'A.B.', 'family': 'Jenkins', 'sequence': 'first'}, {'given': 'D.J.', 'family': 'Chisholm', 'sequence': 'additional'}, {'given': 'D.E.', 'family': 'James', 'sequence': 'additional'}, {'given': 'K.Y.', 'family': 'Ho', 'sequence': 'additional'}, {'given': 'E.W.', 'family': 'Kraegen', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0002-8703(85)90247-9,https://doi.org/10.1016/0002-8703(85)90247-9,Symmetric cardiac enlargement in highly trained endurance athletes: A two-dimensional echocardiographic study,journal-article,FALSE,5/1/85,1985,American Heart Journal,0002-8703,0002-8703,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-17T12:29:34.950428,2,"[{'given': 'Andrew M', 'family': 'Hauser', 'sequence': 'first'}, {'given': 'Rudolph H', 'family': 'Dressendorfer', 'sequence': 'additional'}, {'given': 'Marc', 'family': 'Vos', 'sequence': 'additional'}, {'given': 'Tetsuo', 'family': 'Hashimoto', 'sequence': 'additional'}, {'given': 'Seymour', 'family': 'Gordon', 'sequence': 'additional'}, {'given': 'Gerald C', 'family': 'Timmis', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/s0022-3476(85)80071-8,https://doi.org/10.1016/s0022-3476(85)80071-8,Exercise conditioning in children with asthma,journal-article,FALSE,4/1/85,1985,The Journal of Pediatrics,0022-3476,0022-3476,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-19T06:48:32.016545,2,"[{'given': 'David M.', 'family': 'Orenstein', 'sequence': 'first'}, {'given': 'Marion E.', 'family': 'Reed', 'sequence': 'additional'}, {'given': 'Fred T.', 'family': 'Grogan', 'suffix': 'Jr.', 'sequence': 'additional'}, {'given': 'Lloyd V.', 'family': 'Crawford', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/s0002-9149(84)80093-4,https://doi.org/10.1016/s0002-9149(84)80093-4,Effect of beta blockade and intrinsic sympathomimetic activity on exercise performance,journal-article,FALSE,12/1/84,1984,The American Journal of Cardiology,0002-9149,0002-9149,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-14T13:37:12.784326,2,"[{'given': 'Philip A.', 'family': 'Ades', 'sequence': 'first'}, {'given': 'Homer L.', 'family': 'Brammell', 'sequence': 'additional'}, {'given': 'Jerry H.', 'family': 'Greenberg', 'sequence': 'additional'}, {'given': 'Lawrence D.', 'family': 'Horwitz', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0002-9378(84)90673-2,https://doi.org/10.1016/0002-9378(84)90673-2,Cardiorespiratory efficiency at submaximal work in young and middle-aged women,journal-article,FALSE,11/1/84,1984,American Journal of Obstetrics and Gynecology,0002-9378,0002-9378,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-17T02:34:44.540650,2,"[{'given': 'Christian W.', 'family': 'Zauner', 'sequence': 'first'}, {'given': 'Morris', 'family': 'Notelovitz', 'sequence': 'additional'}, {'given': 'Carol D.', 'family': 'Fields', 'sequence': 'additional'}, {'given': 'Kevin M.', 'family': 'Clair', 'sequence': 'additional'}, {'given': 'William J.', 'family': 'Clair', 'sequence': 'additional'}, {'given': 'Robert B.', 'family': 'Vogel', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,400
10.1016/0002-9149(84)90256-x,https://doi.org/10.1016/0002-9149(84)90256-x,Relation of right ventricular ejection fraction to exercise capacity in chronic left ventricular failure,journal-article,FALSE,9/1/84,1984,The American Journal of Cardiology,0002-9149,0002-9149,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-18T04:43:45.618438,2,"[{'given': 'Bonnie J.', 'family': 'Baker', 'sequence': 'first'}, {'given': 'Mary M.', 'family': 'Wilen', 'sequence': 'additional'}, {'given': 'Charles M.', 'family': 'Boyd', 'sequence': 'additional'}, {'given': 'Ha', 'family': 'Dinh', 'sequence': 'additional'}, {'given': 'Joseph A.', 'family': 'Franciosa', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/s0140-6736(84)90301-5,https://doi.org/10.1016/s0140-6736(84)90301-5,FETAL BRADYCARDIA INDUCED BY MATERNAL EXERCISE,journal-article,FALSE,8/1/84,1984,The Lancet,0140-6736,0140-6736,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-16T23:13:42.829614,2,"[{'given': 'Raul', 'family': 'Artal', 'sequence': 'first'}, {'given': 'RichardH.', 'family': 'Paul', 'sequence': 'additional'}, {'given': 'Yitzhak', 'family': 'Romem', 'sequence': 'additional'}, {'given': 'Robert', 'family': 'Wiswell', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0002-9149(84)90385-0,https://doi.org/10.1016/0002-9149(84)90385-0,"Effects of Bepridil on exercise tolerance in chronic stable angina: A double-blind, randomized, placebo-controlled, crossover trial",journal-article,FALSE,3/1/84,1984,The American Journal of Cardiology,0002-9149,0002-9149,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-19T17:42:08.628695,2,"[{'given': 'James A.', 'family': 'Hill', 'sequence': 'first'}, {'given': 'John T.', 'family': ""O'Brien"", 'sequence': 'additional'}, {'given': 'Elizabeth', 'family': 'Scott', 'sequence': 'additional'}, {'given': 'C.Richard', 'family': 'Conti', 'sequence': 'additional'}, {'given': 'Carl J.', 'family': 'Pepine', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0002-9149(84)90031-6,https://doi.org/10.1016/0002-9149(84)90031-6,Vigorous physical training after aortic valve replacement: Analysis of 10 patients,journal-article,FALSE,2/1/84,1984,The American Journal of Cardiology,0002-9149,0002-9149,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-14T20:21:53.696021,2,"[{'given': 'Fernand', 'family': 'Landry', 'sequence': 'first'}, {'given': 'Colette', 'family': 'Habel', 'sequence': 'additional'}, {'given': 'Denis', 'family': 'Desaulniers', 'sequence': 'additional'}, {'given': 'Gilles R.', 'family': 'Dagenais', 'sequence': 'additional'}, {'given': 'André', 'family': 'Moisan', 'sequence': 'additional'}, {'given': 'Léonard', 'family': 'Côté', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0002-8703(84)90758-0,https://doi.org/10.1016/0002-8703(84)90758-0,Maximal exercise in children with aortic regurgitation: An adjunct to noninvasive assessment of disease severity,journal-article,FALSE,11/1/84,1984,American Heart Journal,0002-8703,0002-8703,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-14T01:52:17.486930,2,"[{'given': 'Diane', 'family': 'Goforth', 'sequence': 'first'}, {'given': 'Frederick W', 'family': 'James', 'sequence': 'additional'}, {'given': 'Samuel', 'family': 'Kaplan', 'sequence': 'additional'}, {'given': 'Richard', 'family': 'Donner', 'sequence': 'additional'}, {'given': 'Wayne', 'family': 'Mays', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0002-8703(84)90692-6,https://doi.org/10.1016/0002-8703(84)90692-6,Predicting oxygen uptake from treadmill testing in normal subjects and coronary artery disease patients,journal-article,FALSE,12/1/84,1984,American Heart Journal,0002-8703,0002-8703,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-15T23:30:37.643950,2,"[{'given': 'J.Mark', 'family': 'Roberts', 'sequence': 'first'}, {'given': 'Michael', 'family': 'Sullivan', 'sequence': 'additional'}, {'given': 'Victor F.', 'family': 'Froelicher', 'sequence': 'additional'}, {'given': 'Fredric', 'family': 'Genter', 'sequence': 'additional'}, {'given': 'Jonathan', 'family': 'Myers', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0002-8703(84)90090-5,https://doi.org/10.1016/0002-8703(84)90090-5,Errors in predicting functional capacity for postmyocardial infarction patients using a modified Bruce protocol,journal-article,FALSE,3/1/84,1984,American Heart Journal,0002-8703,0002-8703,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-06-08T13:37:34.766521,2,"[{'given': 'Michael', 'family': 'Sullivan', 'sequence': 'first'}, {'given': 'M.Dan', 'family': 'McKirnan', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/s0271-5317(84)80005-6,https://doi.org/10.1016/s0271-5317(84)80005-6,The effects of a riboflavin supplementation on the nutritional status and performance of elite swimmers,journal-article,FALSE,3/1/84,1984,Nutrition Research,0271-5317,0271-5317,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-05-08T23:40:16.003874,2,"[{'given': 'Anglo', 'family': 'Tremblay', 'sequence': 'first'}, {'given': 'France', 'family': 'Boilard', 'sequence': 'additional'}, {'given': 'Marie-France', 'family': 'Breton', 'sequence': 'additional'}, {'given': 'Henri', 'family': 'Bessette', 'sequence': 'additional'}, {'given': 'Andrée G.', 'family': 'Roberge', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0002-9149(84)90696-9,https://doi.org/10.1016/0002-9149(84)90696-9,Relation between hemodynamic and ventilatory responses in determining exercise capacity in severe congestive heart failure,journal-article,FALSE,1/1/84,1984,The American Journal of Cardiology,0002-9149,0002-9149,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-14T09:53:51.770277,2,"[{'given': 'Joseph A.', 'family': 'Franciosa', 'sequence': 'first'}, {'given': 'Cheryl L.', 'family': 'Leddy', 'sequence': 'additional'}, {'given': 'Mary', 'family': 'Wilen', 'sequence': 'additional'}, {'given': 'David E.', 'family': 'Schwartz', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0026-0495(84)90048-9,https://doi.org/10.1016/0026-0495(84)90048-9,Thyroid hormones and thermogenesis: The metabolic cost of food and exercise,journal-article,FALSE,3/1/84,1984,Metabolism,0026-0495,0026-0495,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-19T11:06:13.536941,2,"[{'given': 'K.', 'family': 'Acheson', 'sequence': 'first'}, {'given': 'E.', 'family': 'Jéquier', 'sequence': 'additional'}, {'given': 'A.', 'family': 'Burger', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Danforth', 'suffix': 'Jr', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1378/chest.85.2.187,https://doi.org/10.1378/chest.85.2.187,Effects of Digoxin on Exercise Capacity and Right Ventricular Function during Exercise in Chronic Airflow Obstruction,journal-article,FALSE,2/1/84,1984,Chest,0012-3692,0012-3692,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-04-22T15:34:16.658108,2,"[{'given': 'Stephen E.', 'family': 'Brown', 'sequence': 'first'}, {'given': 'Frederick J.', 'family': 'Pakron', 'sequence': 'additional'}, {'given': 'Norah', 'family': 'Milne', 'sequence': 'additional'}, {'given': 'Gregory S.', 'family': 'Linden', 'sequence': 'additional'}, {'given': 'David W.', 'family': 'Stansbury', 'sequence': 'additional'}, {'given': 'Claudia E.', 'family': 'Fischer', 'sequence': 'additional'}, {'given': 'Richard W.', 'family': 'Light', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0002-9343(84)90105-0,https://doi.org/10.1016/0002-9343(84)90105-0,Effects of ozone inhalation during exercise in selected patients with heart disease,journal-article,FALSE,9/1/84,1984,The American Journal of Medicine,0002-9343,0002-9343,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-18T15:23:59.338925,2,"[{'given': 'H.Robert', 'family': 'Superko', 'sequence': 'first'}, {'given': 'William C.', 'family': 'Adams', 'sequence': 'additional'}, {'given': 'Patricia Webb', 'family': 'Daly', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0034-5687(84)90127-0,https://doi.org/10.1016/0034-5687(84)90127-0,Cardiogenic mixing in the pulmonary conducting airways of man?,journal-article,FALSE,4/1/84,1984,Respiration Physiology,0034-5687,0034-5687,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-19T03:45:29.984049,2,"[{'given': 'Deborah M.', 'family': 'Drechsler', 'sequence': 'first'}, {'given': 'James S.', 'family': 'Ultman', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0002-8703(84)90282-5,https://doi.org/10.1016/0002-8703(84)90282-5,Generalized equations for predicting functional capacity from treadmill performance,journal-article,FALSE,6/1/84,1984,American Heart Journal,0002-8703,0002-8703,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-14T14:23:47.123772,2,"[{'given': 'Carl', 'family': 'Foster', 'sequence': 'first'}, {'given': 'Andrew S.', 'family': 'Jackson', 'sequence': 'additional'}, {'given': 'Michael L.', 'family': 'Pollock', 'sequence': 'additional'}, {'given': 'Mary M.', 'family': 'Taylor', 'sequence': 'additional'}, {'given': 'John', 'family': 'Hare', 'sequence': 'additional'}, {'given': 'Sheila M.', 'family': 'Sennett', 'sequence': 'additional'}, {'given': 'Joe L.', 'family': 'Rod', 'sequence': 'additional'}, {'given': 'Mohammed', 'family': 'Sarwar', 'sequence': 'additional'}, {'given': 'Donald H.', 'family': 'Schmidt', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0021-9681(84)90005-5,https://doi.org/10.1016/0021-9681(84)90005-5,Exercise and risk factors for arteriosclerosis in 42 married couples followed over four years,journal-article,FALSE,1/1/84,1984,Journal of Chronic Diseases,0021-9681,0021-9681,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-18T05:18:39.147384,2,"[{'given': 'Poul-Erik', 'family': 'Paulev'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1378/chest.86.3.366,https://doi.org/10.1378/chest.86.3.366,Myocardial Stress,journal-article,FALSE,9/1/84,1984,Chest,0012-3692,0012-3692,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-04-26T23:00:06.344432,2,"[{'given': 'John W.', 'family': 'Shepard', 'suffix': 'Jr.', 'sequence': 'first'}, {'given': 'Paula K.', 'family': 'Schweitzer', 'sequence': 'additional'}, {'given': 'Cesar A.', 'family': 'Keller', 'sequence': 'additional'}, {'given': 'Duck S.', 'family': 'Chun', 'sequence': 'additional'}, {'given': 'Gerald F.', 'family': 'Dolan', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1378/chest.86.3.375,https://doi.org/10.1378/chest.86.3.375,"The Reproducibility of Hemodynamic, Electrocardiographic, and Gas Exchange Data during Treadmill Exercise in Patients with Stable Angina Pectoris",journal-article,FALSE,9/1/84,1984,Chest,0012-3692,0012-3692,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-16T04:42:41.295794,2,"[{'given': 'Michael', 'family': 'Sullivan', 'sequence': 'first'}, {'given': 'Fredrick', 'family': 'Center', 'sequence': 'additional'}, {'given': 'Marios', 'family': 'Savvides', 'sequence': 'additional'}, {'given': 'Mark', 'family': 'Roberts', 'sequence': 'additional'}, {'given': 'Jonathan', 'family': 'Myers', 'sequence': 'additional'}, {'given': 'Victor', 'family': 'Froelicher', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0026-0495(84)90249-x,https://doi.org/10.1016/0026-0495(84)90249-x,The effects of caloric restriction or exercise cessation on the serum lipid and lipoprotein concentrations of endurance athletes,journal-article,FALSE,10/1/84,1984,Metabolism,0026-0495,0026-0495,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-16T14:37:43.951714,2,"[{'given': 'Paul D.', 'family': 'Thompson', 'sequence': 'first'}, {'given': 'Eileen M.', 'family': 'Cullinane', 'sequence': 'additional'}, {'given': 'Ruth', 'family': 'Eshleman', 'sequence': 'additional'}, {'given': 'Stanley P.', 'family': 'Sady', 'sequence': 'additional'}, {'given': 'Peter N.', 'family': 'Herbert', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0002-8703(84)90615-x,https://doi.org/10.1016/0002-8703(84)90615-x,Scintigraphic determination of ventricular function and coronary perfusion in long-distance runners,journal-article,FALSE,8/1/84,1984,American Heart Journal,0002-8703,0002-8703,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-13T07:22:07.403422,2,"[{'given': 'Mary', 'family': 'Osbakken', 'sequence': 'first'}, {'given': 'Roberta', 'family': 'Locko', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0002-8703(84)90544-1,https://doi.org/10.1016/0002-8703(84)90544-1,Mental arithmetic stress testing in patients with coronary artery disease,journal-article,FALSE,7/1/84,1984,American Heart Journal,0002-8703,0002-8703,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-18T10:12:47.555221,2,"[{'given': 'Giuseppe', 'family': 'Specchia', 'sequence': 'first'}, {'given': 'Stefano', 'family': 'de Servi', 'sequence': 'additional'}, {'given': 'Colomba', 'family': 'Falcone', 'sequence': 'additional'}, {'given': 'Antonello', 'family': 'Gavazzi', 'sequence': 'additional'}, {'given': 'Luigi', 'family': 'Angoli', 'sequence': 'additional'}, {'given': 'Ezio', 'family': 'Bramucci', 'sequence': 'additional'}, {'given': 'Diego', 'family': 'Ardissino', 'sequence': 'additional'}, {'given': 'Antonio', 'family': 'Mussini', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1378/chest.86.3.394,https://doi.org/10.1378/chest.86.3.394,Amrinone Therapy in Patients with Heart Failure,journal-article,FALSE,9/1/84,1984,Chest,0012-3692,0012-3692,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-04-26T22:59:57.946432,2,"[{'given': 'Donald L.', 'family': 'Johnston', 'sequence': 'first'}, {'given': 'Dennis P.', 'family': 'Humen', 'sequence': 'additional'}, {'given': 'William J.', 'family': 'Kostuk', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1378/chest.86.4.564,https://doi.org/10.1378/chest.86.4.564,Accuracy of Pulmonary Function Tests in Predicting Exercise Tolerance in Chronic Obstructive Pulmonary Disease,journal-article,FALSE,10/1/84,1984,Chest,0012-3692,0012-3692,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-04-26T19:30:13.973459,2,"[{'given': 'Horacio', 'family': 'Pineda', 'sequence': 'first'}, {'given': 'Francois', 'family': 'Haas', 'sequence': 'additional'}, {'given': 'Kenneth', 'family': 'Axen', 'sequence': 'additional'}, {'given': 'Albert', 'family': 'Haas', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0002-9149(83)90405-8,https://doi.org/10.1016/0002-9149(83)90405-8,Prediction of maximal cardiac output in preoperative patients with coronary artery disease,journal-article,FALSE,10/1/83,1983,The American Journal of Cardiology,0002-9149,0002-9149,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-14T03:34:47.437082,2,"[{'given': 'Kenneth F.', 'family': 'Hossack', 'sequence': 'first'}, {'given': 'Robert A.', 'family': 'Bruce', 'sequence': 'additional'}, {'given': 'Fusako', 'family': 'Kusumi', 'sequence': 'additional'}, {'given': 'Toshiko', 'family': 'Kannagi', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0002-9343(83)90119-5,https://doi.org/10.1016/0002-9343(83)90119-5,Cardiac anatomy and function in juvenile hypertension,journal-article,FALSE,9/1/83,1983,The American Journal of Medicine,0002-9343,0002-9343,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-18T10:45:43.789388,2,"[{'given': 'Walter S.', 'family': 'Culpepper', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0002-9149(83)90670-7,https://doi.org/10.1016/0002-9149(83)90670-7,Exercise studies after the mustard operation in transposition of the great arteries,journal-article,FALSE,5/1/83,1983,The American Journal of Cardiology,0002-9149,0002-9149,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-16T08:57:01.896781,2,"[{'given': 'Robert A', 'family': 'Mathews', 'sequence': 'first'}, {'given': 'Frederick J', 'family': 'Fricker', 'sequence': 'additional'}, {'given': 'Lee B', 'family': 'Beerman', 'sequence': 'additional'}, {'given': 'Robert J', 'family': 'Stephenson', 'sequence': 'additional'}, {'given': 'Donald R', 'family': 'Fischer', 'sequence': 'additional'}, {'given': 'William H', 'family': 'Neches', 'sequence': 'additional'}, {'given': 'Sang C', 'family': 'Park', 'sequence': 'additional'}, {'given': 'Cora C', 'family': 'Lenox', 'sequence': 'additional'}, {'given': 'James R', 'family': 'Zuberbuhler', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/s0002-9149(83)80128-3,https://doi.org/10.1016/s0002-9149(83)80128-3,Improved exercise ventilatory responses after training in coronary heart disease during long-term beta-adrenergic blockade,journal-article,FALSE,3/1/83,1983,The American Journal of Cardiology,0002-9149,0002-9149,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-17T17:35:40.845798,2,"[{'given': 'Neil F.', 'family': 'Gordon', 'sequence': 'first'}, {'given': 'Pieter E.', 'family': 'Krüger', 'sequence': 'additional'}, {'given': 'Jones F.', 'family': 'Cilliers', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/s0002-9149(83)80063-0,https://doi.org/10.1016/s0002-9149(83)80063-0,Mechanisms for decreased exercise capacity after bed rest in normal middle-aged men,journal-article,FALSE,1/1/83,1983,The American Journal of Cardiology,0002-9149,0002-9149,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-18T02:42:30.675249,2,"[{'given': 'Joseph', 'family': 'Hung'}, {'given': 'Danielle', 'family': 'Goldwater'}, {'given': 'Victor A.', 'family': 'Convertino'}, {'given': 'James H.', 'family': 'McKillop'}, {'given': 'Michael L.', 'family': 'Goris'}, {'given': 'Robert F.', 'family': 'DeBusk'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
10.1016/0026-0495(83)90188-9,https://doi.org/10.1016/0026-0495(83)90188-9,"Total cholesterol and HDL-cholesterol changes during acute, moderate-intensity exercise in men and women",journal-article,FALSE,3/1/83,1983,Metabolism,0026-0495,0026-0495,FALSE,FALSE,Elsevier BV,FALSE,closed,FALSE,,,[],[],2021-01-17T23:15:52.557924,2,"[{'given': 'Doris L.F.', 'family': 'Lennon', 'sequence': 'first'}, {'given': 'Frederick W.', 'family': 'Stratman', 'sequence': 'additional'}, {'given': 'Earl', 'family': 'Shrago', 'sequence': 'additional'}, {'given': 'Faancis J.', 'family': 'Nagle', 'sequence': 'additional'}, {'given': 'Peter G.', 'family': 'Hanson', 'sequence': 'additional'}, {'given': 'Michael', 'family': 'Madden', 'sequence': 'additional'}, {'given': 'Terry', 'family': 'Spennetta', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200
