doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,doi_suffix
10.1177/0031512518786803,https://doi.org/10.1177/0031512518786803,"Saddle Height and Cadence Effects on the Physiological, Perceptual, and Affective Responses of Recreational Cyclists",journal-article,False,7/17/18,2018.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-13T22:34:07.178963,2,"[{'given': 'Alberto B.', 'family': 'Kruschewsky', 'sequence': 'first', 'affiliation': [{'name': 'Departamento de Ciências da Saúde, Universidade Estadual de Santa Cruz, Ilhéus-BA, Brasil'}]}, {'given': 'Rodolfo A.', 'family': 'Dellagrana', 'sequence': 'additional', 'affiliation': [{'name': 'Centro de Esportes, Universidade Federal de Santa Catarina, Florianópolis-SC, Brasil'}]}, {'given': 'Mateus', 'family': 'Rossato', 'sequence': 'additional', 'affiliation': [{'name': 'Centro de Esportes, Universidade Federal de Santa Catarina, Florianópolis-SC, Brasil'}, {'name': 'Faculdade de Educação Física e Fisioterapia, Universidade Federal do Amazonas, Manaus-AM, Brasil'}]}, {'given': 'Luiz Fernando P.', 'family': 'Ribeiro', 'sequence': 'additional', 'affiliation': [{'name': 'Departamento de Ciências da Saúde, Universidade Estadual de Santa Cruz, Ilhéus-BA, Brasil'}]}, {'given': 'Caetano D.', 'family': 'Lazzari', 'sequence': 'additional', 'affiliation': [{'name': 'Centro de Esportes, Universidade Federal de Santa Catarina, Florianópolis-SC, Brasil'}]}, {'ORCID': 'http://orcid.org/0000-0001-5632-8994', 'given': 'Fernando', 'family': 'Diefenthaeler', 'sequence': 'additional', 'affiliation': [{'name': 'Centro de Esportes, Universidade Federal de Santa Catarina, Florianópolis-SC, Brasil'}], 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0031512518786803
10.1177/0890117116684889,https://doi.org/10.1177/0890117116684889,"High Amounts of Sitting, Low Cardiorespiratory Fitness, and Low Physical Activity Levels: 3 Key Ingredients in the Recipe for Influencing Metabolic Syndrome Prevalence",journal-article,False,12/22/16,2016.0,American Journal of Health Promotion,"0890-1171,2168-6602",0890-1171,False,False,SAGE Publications,False,closed,False,,,[],[],2021-03-28T03:45:38.745970,2,"[{'given': 'Meghan K.', 'family': 'Edwards', 'sequence': 'first', 'affiliation': [{'name': 'Physical Activity Epidemiology Laboratory, Department of Health, Exercise Science and Recreation Management, University of Mississippi, Oxford, MS, USA'}]}, {'given': 'Paul D.', 'family': 'Loprinzi', 'sequence': 'additional', 'affiliation': [{'name': 'Jackson Heart Study Vanguard Center of Oxford, Physical Activity Epidemiology Laboratory, Department of Health, Exercise Science and Recreation Management, University of Mississippi, Oxford, MS, USA'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0890117116684889
10.1177/0031512518754584,https://doi.org/10.1177/0031512518754584,"Physiological, Perceptual, and Affective Responses to Six High-Intensity Interval Training Protocols",journal-article,False,1/25/18,2018.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T20:16:46.627184,2,"[{'ORCID': 'http://orcid.org/0000-0001-9215-4274', 'given': 'Lucio', 'family': 'Follador', 'sequence': 'first', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Paraná, Curitiba, Paraná, Brazil'}], 'authenticated-orcid': False}, {'given': 'Ragami C.', 'family': 'Alves', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Paraná, Curitiba, Paraná, Brazil'}]}, {'given': 'Sandro dos S.', 'family': 'Ferreira', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Paraná, Curitiba, Paraná, Brazil'}]}, {'given': 'Cosme F.', 'family': 'Buzzachera', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, University of Northern Paraná, Londrina, Paraná, Brazil'}]}, {'given': 'Vinicius F. dos S.', 'family': 'Andrade', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Paraná, Curitiba, Paraná, Brazil'}]}, {'given': 'Erick D. S. de A.', 'family': 'Garcia', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Paraná, Curitiba, Paraná, Brazil'}]}, {'given': 'Raul', 'family': 'Osiecki', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Paraná, Curitiba, Paraná, Brazil'}]}, {'given': 'Sara C.', 'family': 'Barbosa', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Paraná, Curitiba, Paraná, Brazil'}]}, {'given': 'Letícia M.', 'family': 'de Oliveira', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Paraná, Curitiba, Paraná, Brazil'}]}, {'given': 'Sergio G.', 'family': 'da Silva', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Paraná, Curitiba, Paraná, Brazil'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0031512518754584
10.1177/0260106017723547,https://doi.org/10.1177/0260106017723547,Caffeine effects on VO2max test outcomes investigated by a placebo perceived-as-caffeine design,journal-article,False,12/1/17,2017.0,Nutrition and Health,"0260-1060,2047-945X",0260-1060,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-15T03:38:31.192417,2,"[{'given': 'Cayque', 'family': 'Brietzke', 'sequence': 'first', 'affiliation': [{'name': 'Exercise Psychophysiology Research Group, School of Arts, Sciences and Humanities, University of São Paulo, Brazil'}]}, {'given': 'Ricardo Yukio', 'family': 'Asano', 'sequence': 'additional', 'affiliation': [{'name': 'Exercise Psychophysiology Research Group, School of Arts, Sciences and Humanities, University of São Paulo, Brazil'}]}, {'given': 'Felipe', 'family': 'De Russi de Lima', 'sequence': 'additional', 'affiliation': [{'name': 'Exercise Psychophysiology Research Group, School of Arts, Sciences and Humanities, University of São Paulo, Brazil'}]}, {'given': 'Fabiano Aparecido', 'family': 'Pinheiro', 'sequence': 'additional', 'affiliation': [{'name': 'Exercise Psychophysiology Research Group, School of Arts, Sciences and Humanities, University of São Paulo, Brazil'}, {'name': 'School of Physical Education and Sport, University of São Paulo, Brazil'}]}, {'family': 'Franco-Alvarenga', 'sequence': 'additional', 'affiliation': [{'name': 'Exercise Psychophysiology Research Group, School of Arts, Sciences and Humanities, University of São Paulo, Brazil'}]}, {'given': 'Carlos', 'family': 'Ugrinowitsch', 'sequence': 'additional', 'affiliation': [{'name': 'School of Physical Education and Sport, University of São Paulo, Brazil'}]}, {'given': 'Flávio Oliveira', 'family': 'Pires', 'sequence': 'additional', 'affiliation': [{'name': 'Exercise Psychophysiology Research Group, School of Arts, Sciences and Humanities, University of São Paulo, Brazil'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0260106017723547
10.1177/0031512516672774,https://doi.org/10.1177/0031512516672774,Slow Down and Enjoy,journal-article,False,10/21/16,2016.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T11:46:36.727459,2,"[{'given': 'Pedro M. D.', 'family': 'Agrícola', 'sequence': 'first', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Rio Grande do Norte, Natal-RN, Brazil'}, {'name': 'Department of Physical Education, Faculty Maurício de Nassau, Natal-RN, Brazil'}]}, {'given': 'Daniel G.', 'family': 'da Silva Machado', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Rio Grande do Norte, Natal-RN, Brazil'}, {'name': 'Physical Education and Sport Center, Londrina State University, Londrina-PR, Brazil'}]}, {'given': 'Luiz F.', 'family': 'de Farias Junior', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Rio Grande do Norte, Natal-RN, Brazil'}]}, {'given': 'Luiz I.', 'family': 'do Nascimento Neto', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Rio Grande do Norte, Natal-RN, Brazil'}, {'name': 'Physical Education and Sport Center, Londrina State University, Londrina-PR, Brazil'}]}, {'given': 'André I.', 'family': 'Fonteles', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Rio Grande do Norte, Natal-RN, Brazil'}, {'name': 'University of Fortaleza (UNIFOR), Fortaleza-CE, Brazil'}]}, {'given': 'Samara K. A.', 'family': 'da Silva', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Rio Grande do Norte, Natal-RN, Brazil'}]}, {'given': 'Cheng H. N.', 'family': 'Chao', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Rio Grande do Norte, Natal-RN, Brazil'}]}, {'given': 'Eduardo B.', 'family': 'Fontes', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Rio Grande do Norte, Natal-RN, Brazil'}]}, {'given': 'Hassan M.', 'family': 'Elsangedy', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Rio Grande do Norte, Natal-RN, Brazil'}]}, {'given': 'Alexandre H.', 'family': 'Okano', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Federal University of Rio Grande do Norte, Natal-RN, Brazil'}, {'name': 'Physical Education and Sport Center, Londrina State University, Londrina-PR, Brazil'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0031512516672774
10.1177/0031512515625383,https://doi.org/10.1177/0031512515625383,Differential Effects of 7 and 16 Groups of Muscle Relaxation Training Following Repeated Submaximal Intensity Exercise in Young Football Players,journal-article,False,2/1/16,2016.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-17T10:31:06.513206,2,"[{'given': 'S. M. P.', 'family': 'Sharifah Maimunah', 'sequence': 'first', 'affiliation': [{'name': 'Sports Science Unit, School of Medical Sciences, Universiti Sains Malaysia, Kubang Kerian, Malaysia'}]}, {'given': 'H. A.', 'family': 'Hashim', 'sequence': 'additional', 'affiliation': [{'name': 'Sports Science Unit, School of Medical Sciences, Universiti Sains Malaysia, Kubang Kerian, Malaysia'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0031512515625383
10.1177/0961203315622817,https://doi.org/10.1177/0961203315622817,Effects of a one-year physical activity programme for women with systemic lupus erythematosus – a randomized controlled study,journal-article,False,1/13/16,2016.0,Lupus,"0961-2033,1477-0962",0961-2033,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-18T17:52:19.968179,2,"[{'given': 'C', 'family': 'Boström', 'sequence': 'first', 'affiliation': [{'name': 'Division of Physiotherapy, Department of Neurobiology, Care Sciences and Society, Karolinska Institutet, Stockholm, Sweden'}]}, {'given': 'B', 'family': 'Elfving', 'sequence': 'additional', 'affiliation': [{'name': 'Division of Physiotherapy, Department of Neurobiology, Care Sciences and Society, Karolinska Institutet, Stockholm, Sweden'}]}, {'given': 'B', 'family': 'Dupré', 'sequence': 'additional', 'affiliation': [{'name': 'Rheumatology unit, Department of Medicine, Karolinska University Hospital and Karolinska Institutet, Stockholm, Sweden'}]}, {'given': 'C H', 'family': 'Opava', 'sequence': 'additional', 'affiliation': [{'name': 'Division of Physiotherapy, Department of Neurobiology, Care Sciences and Society, Karolinska Institutet, Stockholm, Sweden'}, {'name': 'Rheumatology unit, Department of Medicine, Karolinska University Hospital and Karolinska Institutet, Stockholm, Sweden'}]}, {'given': 'I E', 'family': 'Lundberg', 'sequence': 'additional', 'affiliation': [{'name': 'Rheumatology unit, Department of Medicine, Karolinska University Hospital and Karolinska Institutet, Stockholm, Sweden'}]}, {'given': 'E', 'family': 'Jansson', 'sequence': 'additional', 'affiliation': [{'name': 'Division of Clinical Physiology, Department of Laboratory Medicine, Karolinska Institutet, Stockholm Sweden'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0961203315622817
10.2466/29.pms.121c24x8,https://doi.org/10.2466/29.pms.121c24x8,A Brief Note on the Validity and Reliability of the Rating of Perceived Exertion Scale in Monitoring Exercise Intensity among Chinese Older Adults in Hong Kong,journal-article,False,12/1/15,2015.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T01:20:21.168966,2,"[{'given': 'Pak-Kwong', 'family': 'Chung', 'sequence': 'first', 'affiliation': [{'name': 'Hong Kong Baptist University'}]}, {'given': 'Yanan', 'family': 'Zhao', 'sequence': 'additional', 'affiliation': [{'name': 'Hong Kong Baptist University'}]}, {'given': 'Jing-Dong', 'family': 'Liu', 'sequence': 'additional', 'affiliation': [{'name': 'Hong Kong Baptist University'}]}, {'given': 'Binh', 'family': 'Quach', 'sequence': 'additional', 'affiliation': [{'name': 'Hong Kong Baptist University'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,29.pms.121c24x8
10.2466/06.30.pms.120v19x3,https://doi.org/10.2466/06.30.pms.120v19x3,A Workload Selection Procedure for the Åstrand-Ryhming Test for Women,journal-article,False,6/1/15,2015.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-15T01:12:17.138111,2,"[{'given': 'Jason D.', 'family': 'Wagganer', 'sequence': 'first'}, {'given': 'Thomas J.', 'family': 'Pujol', 'sequence': 'additional'}, {'given': 'Mark E.', 'family': 'Langenfeld', 'sequence': 'additional'}, {'given': 'Jeremy T.', 'family': 'Barnes', 'sequence': 'additional'}, {'given': 'Amanda J. Sinclair', 'family': 'Elder', 'sequence': 'additional'}, {'given': 'Craig L.', 'family': 'Elder', 'sequence': 'additional'}, {'given': 'Joshua E.', 'family': 'Tucker', 'sequence': 'additional', 'affiliation': [{'name': 'College of Osteopathic Medicine, Michigan State University'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,06.30.pms.120v19x3
10.2466/29.26.pms.120v15x7,https://doi.org/10.2466/29.26.pms.120v15x7,Physiological Responses and Energetics of Competitive Group Exercise in Female Aerobic Gymnasts with Different Levels of Performance,journal-article,False,6/1/15,2015.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-13T03:59:44.718638,2,"[{'given': 'Roma', 'family': 'Aleksandraviciene', 'sequence': 'first', 'affiliation': [{'name': 'Department of Coaching Science, Lithuanian Sports University, University Centre for Physical Education and Sports, Aleksandras Stulginskis University'}]}, {'given': 'Kristina', 'family': 'Zaicenkoviene', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Coaching Science, Lithuanian Sports University'}]}, {'given': 'Loreta', 'family': 'Stasiule', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Applied Biology and Rehabilitation, Lithuanian Sports University'}]}, {'given': 'Arvydas', 'family': 'Stasiulis', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Applied Biology and Rehabilitation, Lithuanian Sports University'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,29.26.pms.120v15x7
10.1177/1099800414523489,https://doi.org/10.1177/1099800414523489,Effects of Exercise on Biobehavioral Outcomes of Fatigue During Cancer Treatment,journal-article,False,2/25/14,2014.0,Biological Research For Nursing,"1099-8004,1552-4175",1099-8004,False,False,SAGE Publications,False,closed,False,,,[],[],2021-05-16T02:11:24.440175,2,"[{'given': 'Sadeeka', 'family': 'Al-Majid', 'sequence': 'first', 'affiliation': [{'name': 'School of Nursing, California State University, Fullerton, CA, USA'}]}, {'given': 'Lori D.', 'family': 'Wilson', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Kinesiology, California State University, Long Beach, Long Beach, CA, USA'}]}, {'given': 'Cyril', 'family': 'Rakovski', 'sequence': 'additional', 'affiliation': [{'name': 'Schmid College of Science & Technology, Chapman University, Orange, CA, USA'}]}, {'given': 'Jared W.', 'family': 'Coburn', 'sequence': 'additional', 'affiliation': [{'name': 'Kinesiology Department, California State University, Fullerton, Fullerton, CA, USA'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,1099800414523489
10.1177/0003319714534762,https://doi.org/10.1177/0003319714534762,Reliability of the Vascular Claudication Reporting in Diabetic Patients With Peripheral Arterial Disease,journal-article,False,5/15/14,2014.0,Angiology,"0003-3197,1940-1574",0003-3197,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-16T11:24:35.895031,2,"[{'given': 'Fabio', 'family': 'Manfredini', 'sequence': 'first', 'affiliation': [{'name': 'Vascular Diseases Center, University of Ferrara, Italy'}, {'name': 'Department of Rehabilitation Medicine, S. Anna Hospital University, Ferrara, Italy'}]}, {'given': 'Nicola', 'family': 'Lamberti', 'sequence': 'additional', 'affiliation': [{'name': 'Vascular Diseases Center, University of Ferrara, Italy'}]}, {'given': 'Anna Maria', 'family': 'Malagoni', 'sequence': 'additional', 'affiliation': [{'name': 'Vascular Diseases Center, University of Ferrara, Italy'}, {'name': 'Program Pathophysiology of Vascular Peripheral System and Day Surgery, S. Anna Hospital University, Ferrara, Italy'}]}, {'given': 'Christel', 'family': 'Zambon', 'sequence': 'additional', 'affiliation': [{'name': 'Vascular Diseases Center, University of Ferrara, Italy'}]}, {'given': 'Nino', 'family': 'Basaglia', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Rehabilitation Medicine, S. Anna Hospital University, Ferrara, Italy'}]}, {'given': 'Francesco', 'family': 'Mascoli', 'sequence': 'additional', 'affiliation': [{'name': 'Vascular Diseases Center, University of Ferrara, Italy'}]}, {'given': 'Roberto', 'family': 'Manfredini', 'sequence': 'additional', 'affiliation': [{'name': 'Vascular Diseases Center, University of Ferrara, Italy'}, {'name': 'Department of Medical Sciences, Clinica Medica, University of Ferrara, Italy'}]}, {'given': 'Paolo', 'family': 'Zamboni', 'sequence': 'additional', 'affiliation': [{'name': 'Vascular Diseases Center, University of Ferrara, Italy'}, {'name': 'Program Pathophysiology of Vascular Peripheral System and Day Surgery, S. Anna Hospital University, Ferrara, Italy'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0003319714534762
10.2466/27.06.pms.119c28z5,https://doi.org/10.2466/27.06.pms.119c28z5,Development of the Color Scale of Perceived Exertion: Preliminary Validation,journal-article,False,12/1/14,2014.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-13T02:51:25.714723,2,"[{'given': 'Thais H. S.', 'family': 'Serafim', 'sequence': 'first', 'affiliation': [{'name': 'Department of Physical Education, São Paulo State University, Rio Claro, Brazil'}]}, {'given': 'Andrea C.', 'family': 'Tognato', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, São Paulo State University, Rio Claro, Brazil'}]}, {'given': 'Priscila M.', 'family': 'Nakamura', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, São Paulo State University, Rio Claro, Brazil, Federal Institute of Education, Science and Technology, South of Minas Gerais, Campus Muzambinho, Brazil'}]}, {'given': 'Marcos R.', 'family': 'Queiroga', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, Midwest State University, UNICENTRO, Guarapuava, Brazil'}]}, {'given': 'Gleber', 'family': 'Pereira', 'sequence': 'additional', 'affiliation': [{'name': 'Núcleo de Ciências Biológicas e da Saúde, Universidade Positivo, Curitiba, Brazil, Programa de Pós-Graduação em Educação, Física, Universidade Federal do Paraná, Curitiba, Brazil'}]}, {'given': 'Fábio Y.', 'family': 'Nakamura', 'sequence': 'additional', 'affiliation': [{'name': 'Center of Physical Education and Sport, State University of Londrina, Londrina, PR, Brazil'}]}, {'given': 'Eduardo', 'family': 'Kokubun', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education, São Paulo State University, Rio Claro, Brazil'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,27.06.pms.119c28z5
10.2466/30.29.pms.119c12z9,https://doi.org/10.2466/30.29.pms.119c12z9,Aerobic Capacity is Correlated with the Ranking of Boxers,journal-article,False,8/1/14,2014.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-17T23:19:52.999937,2,"[{'given': 'Vidas', 'family': 'Bruzas', 'sequence': 'first', 'affiliation': [{'name': 'Lithuanian Sports University, Kaunas, Lithuania'}]}, {'given': 'Arvydas', 'family': 'Stasiulis', 'sequence': 'additional', 'affiliation': [{'name': 'Lithuanian Sports University, Kaunas, Lithuania'}]}, {'given': 'Algirdas', 'family': 'Cepulenas', 'sequence': 'additional', 'affiliation': [{'name': 'Lithuanian Sports University, Kaunas, Lithuania'}]}, {'given': 'Pranas', 'family': 'Mockus', 'sequence': 'additional', 'affiliation': [{'name': 'Lithuanian Sports University, Kaunas, Lithuania'}]}, {'given': 'Birute', 'family': 'Statkeviciene', 'sequence': 'additional', 'affiliation': [{'name': 'Lithuanian Sports University, Kaunas, Lithuania'}]}, {'given': 'Vitalijus', 'family': 'Subacius', 'sequence': 'additional', 'affiliation': [{'name': 'Lithuanian Sports University, Kaunas, Lithuania'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,30.29.pms.119c12z9
10.2466/30.23.pms.119c16z5,https://doi.org/10.2466/30.23.pms.119c16z5,"Blood Lactate Response, Oxygen Consumption, and Muscle Activity during Treadmill Running with Constraint",journal-article,False,8/1/14,2014.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-19T02:59:17.626441,2,"[{'given': 'A.', 'family': 'Haudum', 'sequence': 'first'}, {'given': 'J.', 'family': 'Birklbauery', 'sequence': 'additional'}, {'given': 'R.', 'family': 'Sieghartsleitner', 'sequence': 'additional'}, {'given': 'C.', 'family': 'Gonaus', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Müller', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Sport Science and Kinesiology, University of Salzburg, Austria, Christian Doppler Laboratory ‘Biomechanics in Skiing,’ Salzburg, Austria'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,30.23.pms.119c16z5
10.1177/1524839914530402,https://doi.org/10.1177/1524839914530402,"Peer Mentoring Is Associated With Positive Change in Physical Activity and Aerobic Fitness of Grades 4, 5, and 6 Students in the Heart Healthy Kids Program",journal-article,False,4/15/14,2014.0,Health Promotion Practice,"1524-8399,1552-6372",1524-8399,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-14T01:16:39.754568,2,"[{'given': 'Rebecca A.', 'family': 'Spencer', 'sequence': 'first', 'affiliation': [{'name': 'Dalhousie University, Halifax, Nova Scotia, Canada'}]}, {'given': 'Jenna', 'family': 'Bower', 'sequence': 'additional', 'affiliation': [{'name': 'Dalhousie University, Halifax, Nova Scotia, Canada'}, {'name': 'IWK Health Center, Halifax, Nova Scotia, Canada'}]}, {'given': 'Sara F. L.', 'family': 'Kirk', 'sequence': 'additional', 'affiliation': [{'name': 'Dalhousie University, Halifax, Nova Scotia, Canada'}]}, {'given': 'Camille', 'family': 'Hancock Friesen', 'sequence': 'additional', 'affiliation': [{'name': 'Dalhousie University, Halifax, Nova Scotia, Canada'}, {'name': 'IWK Health Center, Halifax, Nova Scotia, Canada'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,1524839914530402
10.1177/0333102413515341,https://doi.org/10.1177/0333102413515341,Reduced neck-shoulder muscle strength and aerobic power together with increased pericranial tenderness are associated with tension-type headache in girls: A case-control study,journal-article,False,12/18/13,2013.0,Cephalalgia,"0333-1024,1468-2982",0333-1024,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-15T21:51:04.129424,2,"[{'given': 'Birte', 'family': 'Tornoe', 'sequence': 'first', 'affiliation': [{'name': 'Department of Health Sciences, Lund University, Sweden'}, {'name': ""Children's Headache Clinic, Department of Paediatrics E, University of Copenhagen, Herlev Hospital, Denmark""}, {'name': 'Department of Physiotherapy and Occupational Therapy, University of Copenhagen, Glostrup Hospital, Denmark'}, {'name': 'Department of Physiotherapy, Medical Department O, University of Copenhagen, Herlev Hospital, Denmark'}]}, {'given': 'Lars L', 'family': 'Andersen', 'sequence': 'additional', 'affiliation': [{'name': 'National Research Centre for the Working Environment, Ministry of Employment, Denmark'}]}, {'given': 'Jørgen H', 'family': 'Skotte', 'sequence': 'additional', 'affiliation': [{'name': 'National Research Centre for the Working Environment, Ministry of Employment, Denmark'}]}, {'given': 'Rigmor', 'family': 'Jensen', 'sequence': 'additional', 'affiliation': [{'name': 'Danish Headache Centre, Department of Neurology, University of Copenhagen, Glostrup Hospital, Denmark'}]}, {'given': 'Gunvor', 'family': 'Gard', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health Sciences, Lund University, Sweden'}]}, {'given': 'Liselotte', 'family': 'Skov', 'sequence': 'additional', 'affiliation': [{'name': ""Children's Headache Clinic, Department of Paediatrics E, University of Copenhagen, Herlev Hospital, Denmark""}]}, {'given': 'Inger', 'family': 'Hallström', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Health Sciences, Lund University, Sweden'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,0333102413515341
