doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,doi_redirect_SC,error
10.1212/wnl.42.6.1203,https://doi.org/10.1212/wnl.42.6.1203,31P NMR spectroscopy and ergometer exercise test as evidence for muscle oxidative performance improvement with coenzyme Q in mitochondrial myopathies,journal-article,False,6/1/92,1992.0,Neurology,"0028-3878,1526-632X",0028-3878,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-15T13:48:40.671313,2,"[{'given': 'D.', 'family': 'Bendahan', 'sequence': 'first'}, {'given': 'C.', 'family': 'Desnuelle', 'sequence': 'additional'}, {'given': 'D.', 'family': 'Vanuxem', 'sequence': 'additional'}, {'given': 'S.', 'family': 'Confort-Gouny', 'sequence': 'additional'}, {'given': 'D.', 'family': 'Figarella-Branger', 'sequence': 'additional'}, {'given': 'J. F.', 'family': 'Pellissier', 'sequence': 'additional'}, {'given': 'G.', 'family': 'Kozak-Ribbens', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Pouget', 'sequence': 'additional'}, {'given': 'G.', 'family': 'Serratrice', 'sequence': 'additional'}, {'given': 'P. J.', 'family': 'Cozzone', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1097/00008483-199203000-00006,https://doi.org/10.1097/00008483-199203000-00006,A Model for Estimating Oxygen Uptake in Patients Who Have Undergone Coronary Artery Bypass Grafts,journal-article,False,3/1/92,1992.0,Journal of Cardiopulmonary Rehabilitation,0883-9212,0883-9212,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T23:07:54.884987,2,"[{'given': 'Brad A.', 'family': 'Roy', 'sequence': 'first'}, {'given': 'Leonard G.', 'family': 'Christie', 'sequence': 'additional'}, {'given': 'Myron A.', 'family': 'Grove', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1249/00005768-199201000-00011,https://doi.org/10.1249/00005768-199201000-00011,Effect of suspending exercise training on resting metabolic rate in women,journal-article,False,1/1/92,1992.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-13T03:14:49.570912,2,"[{'given': 'J. L.', 'family': 'HERRING', 'sequence': 'first'}, {'given': 'P. A.', 'family': 'MOLE', 'sequence': 'additional'}, {'given': 'C. N.', 'family': 'MEREDITH', 'sequence': 'additional'}, {'given': 'J. S.', 'family': 'STERN', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__dropdown-list-item   ""> is not clickable at point (264,83) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/00005768-199201000-00016,https://doi.org/10.1249/00005768-199201000-00016,The validity of regulating exercise intensity by ratings of perceived exertion,journal-article,False,1/1/92,1992.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-16T04:30:59.724549,2,"[{'given': 'CHRISTOPHER C.', 'family': 'DUNBAR', 'sequence': 'first'}, {'given': 'ROBERT J.', 'family': 'ROBERTSON', 'sequence': 'additional'}, {'given': 'RANDY', 'family': 'BAUN', 'sequence': 'additional'}, {'given': 'MICHELLE F.', 'family': 'BLANDIN', 'sequence': 'additional'}, {'given': 'KENNETH', 'family': 'METZ', 'sequence': 'additional'}, {'given': 'RAY', 'family': 'BURDETT', 'sequence': 'additional'}, {'given': 'FREDRIC L.', 'family': 'GOSS', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,
10.1249/00005768-199201000-00013,https://doi.org/10.1249/00005768-199201000-00013,Hormonal responses to ingesting water or a carbohydrate beverage during a 2 h run,journal-article,False,1/1/92,1992.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-13T22:31:31.846822,2,"[{'given': 'PATRICIA A.', 'family': 'DEUSTER', 'sequence': 'first'}, {'given': 'ANITA', 'family': 'SINGH', 'sequence': 'additional'}, {'given': 'ANDREA', 'family': 'HOFMANN', 'sequence': 'additional'}, {'given': 'FRANK M.', 'family': 'MOSES', 'sequence': 'additional'}, {'given': 'GEORGE C.', 'family': 'CHROUSOS', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,84) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/00005768-199203000-00015,https://doi.org/10.1249/00005768-199203000-00015,Ingestion of an antihistamine does not affect exercise performance,journal-article,False,3/1/92,1992.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T07:27:31.229720,2,"[{'given': 'LESLIE C.', 'family': 'MONTGOMERY', 'sequence': 'first'}, {'given': 'PATRICIA A.', 'family': 'DEUSTER', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__dropdown-list-item   ""> is not clickable at point (264,83) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/00005768-199202000-00010,https://doi.org/10.1249/00005768-199202000-00010,The effect of psychological strategies upon cardiorespiratory and muscular activity during treadmill running,journal-article,False,2/1/92,1992.0,Medicine and Science in Sports and Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-18T18:25:11.770268,2,"[{'given': 'B. D.', 'family': 'HATFIELD', 'sequence': 'first'}, {'given': 'T. W.', 'family': 'SPALDING', 'sequence': 'additional'}, {'given': 'A. D.', 'family': 'MAHON', 'sequence': 'additional'}, {'given': 'B. A.', 'family': 'SLATER', 'sequence': 'additional'}, {'given': 'E. B.', 'family': 'BRODY', 'sequence': 'additional'}, {'given': 'P.', 'family': 'VACCARO', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,
10.1249/00005768-199201000-00017,https://doi.org/10.1249/00005768-199201000-00017,Effect of handrim velocity on mechanical efficiency in wheelchair propulsion,journal-article,False,1/1/92,1992.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T01:32:50.415183,2,"[{'given': 'H. E. J.', 'family': 'VEEGER', 'sequence': 'first'}, {'given': 'L. H. V.', 'family': 'VAN DER WOUDE', 'sequence': 'additional'}, {'given': 'R. H.', 'family': 'ROZENDAL', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,
10.1249/00005768-199203000-00008,https://doi.org/10.1249/00005768-199203000-00008,Extrinsic plasminogen activator response to exercise after a single dose of propranolol,journal-article,False,3/1/92,1992.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-18T02:00:10.364167,2,"[{'given': 'MAHMOUD S.', 'family': 'EL-SAYED', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,84) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/00005768-199201000-00015,https://doi.org/10.1249/00005768-199201000-00015,Effects of a 6-month incentive-based exercise program on adherence and work capacity,journal-article,False,1/1/92,1992.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T21:18:00.451741,2,"[{'given': 'J. I.', 'family': 'ROBISON', 'sequence': 'first'}, {'given': 'M. A.', 'family': 'ROGERS', 'sequence': 'additional'}, {'given': 'J. J.', 'family': 'CARLSON', 'sequence': 'additional'}, {'given': 'B. E.', 'family': 'MAVIS', 'sequence': 'additional'}, {'given': 'T.', 'family': 'STACHNIK', 'sequence': 'additional'}, {'given': 'B.', 'family': 'STOFFELMAYR', 'sequence': 'additional'}, {'given': 'H. A.', 'family': 'SPRAGUE', 'sequence': 'additional'}, {'given': 'C. R.', 'family': 'MCGREW', 'sequence': 'additional'}, {'given': 'W. D.', 'family': 'VAN HUSS', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,
10.1249/00005768-199202000-00019,https://doi.org/10.1249/00005768-199202000-00019,The accuracy of the ACSM cycle ergometry equation,journal-article,False,2/1/92,1992.0,Medicine and Science in Sports and Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-19T03:34:26.991292,2,"[{'given': 'PATRICK B.', 'family': 'LANG', 'sequence': 'first'}, {'given': 'RICHARD W.', 'family': 'LATIN', 'sequence': 'additional'}, {'given': 'KRIS E.', 'family': 'BERG', 'sequence': 'additional'}, {'given': 'MORRIS B.', 'family': 'MELLION', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,84) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/00005768-199201000-00012,https://doi.org/10.1249/00005768-199201000-00012,Effect of supramaximal exercise on excess postexercise O2 consumption,journal-article,False,1/1/92,1992.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-14T22:46:42.619167,2,"[{'given': 'ROALD', 'family': 'BAHR', 'sequence': 'first'}, {'given': 'OLE', 'family': 'GR??NNER??D', 'sequence': 'additional'}, {'given': 'OLE M.', 'family': 'SEJERSTED', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__dropdown-list-item   ""> is not clickable at point (264,83) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/00005768-199203000-00016,https://doi.org/10.1249/00005768-199203000-00016,The effects of oral smokeless tobacco on the cardiorespiratory response to exercise,journal-article,False,3/1/92,1992.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-13T11:42:49.787714,2,"[{'given': 'BRUCE L.', 'family': 'VAN DUSER', 'sequence': 'first'}, {'given': 'PETER B.', 'family': 'RAVEN', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,84) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/00005768-199201000-00023,https://doi.org/10.1249/00005768-199201000-00023,Prescribing water-based exercise from treadmill and arm ergometry in cardiac patients,journal-article,False,1/1/92,1992.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T06:19:34.070406,2,"[{'given': 'B O', 'family': 'FERNHALL', 'sequence': 'first'}, {'given': 'THOMAS G.', 'family': 'MANFREDI', 'sequence': 'additional'}, {'given': 'KAREN', 'family': 'CONGDON', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__dropdown-list-item   ""> is not clickable at point (264,83) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1097/00008483-199211000-00007,https://doi.org/10.1097/00008483-199211000-00007,Oxygen Cost and Heart Rate Response During Treadmill Walking on a Soft Platform Belt,journal-article,False,11/1/92,1992.0,Journal of Cardiopulmonary Rehabilitation,0883-9212,0883-9212,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-19T12:54:18.642503,2,"[{'given': 'Jim', 'family': 'Williams', 'sequence': 'first'}, {'given': 'Rick', 'family': 'Carter', 'sequence': 'additional'}, {'given': 'Linda', 'family': 'Hone', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1249/00005768-199211000-00017,https://doi.org/10.1249/00005768-199211000-00017,Accuracy of RPE from graded exercise to establish exercise training intensity,journal-article,False,11/1/92,1992.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T04:02:37.670458,2,"[{'given': 'STEPHEN C.', 'family': 'GLASS', 'sequence': 'first'}, {'given': 'RONALD G.', 'family': 'KNOWLTON', 'sequence': 'additional'}, {'given': 'M. DANIEL', 'family': 'BECQUE', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,
10.1249/00005768-199211000-00014,https://doi.org/10.1249/00005768-199211000-00014,Endurance training enhances critical power,journal-article,False,11/1/92,1992.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-13T13:07:19.543770,2,"[{'given': 'DAVID G.', 'family': 'JENKINS', 'sequence': 'first'}, {'given': 'BRIAN M.', 'family': 'QUIGLEY', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,
10.1249/00005768-199112000-00005,https://doi.org/10.1249/00005768-199112000-00005,Muscle mass effect on arterial desaturation after maximal exercise,journal-article,False,12/1/91,1991.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T00:55:49.149133,2,"[{'given': 'JESS', 'family': 'RASMUSSEN', 'sequence': 'first'}, {'given': 'BIRGITTE', 'family': 'HANEL', 'sequence': 'additional'}, {'given': 'BERTIL', 'family': 'DIAMANT', 'sequence': 'additional'}, {'given': 'NIELS H.', 'family': 'SECHER', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,84) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1097/00008483-199105000-00002,https://doi.org/10.1097/00008483-199105000-00002,The Effect of Front Handrail and Nonhandrail Support on Treadmill Exercise in Healthy Women,journal-article,False,5/1/91,1991.0,Journal of Cardiopulmonary Rehabilitation,0883-9212,0883-9212,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-15T04:47:05.619535,2,"[{'given': 'Serge P.', 'family': 'von Duvillard', 'sequence': 'first'}, {'given': 'Jill M.', 'family': 'Pivirotto', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1097/00008483-199105000-00006,https://doi.org/10.1097/00008483-199105000-00006,Cardiopulmonary Exercise Testing After Unilateral Lung Transplantation,journal-article,False,5/1/91,1991.0,Journal of Cardiopulmonary Rehabilitation,0883-9212,0883-9212,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-13T03:02:10.139953,2,"[{'given': 'Ray W.', 'family': 'Squires', 'sequence': 'first'}, {'given': 'Thomas G.', 'family': 'Alison', 'sequence': 'additional'}, {'given': 'Todd D.', 'family': 'Miller', 'sequence': 'additional'}, {'given': 'Gerald T.', 'family': 'Gau', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Unable to locate element: .icon-pdf
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1249/00005768-199101000-00014,https://doi.org/10.1249/00005768-199101000-00014,Effect of exercise modality on ratings of perceived exertion at various lactate concentrations,journal-article,False,1/1/91,1991.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-16T01:12:27.293851,2,"[{'given': 'R. K.', 'family': 'HETZLER', 'sequence': 'first'}, {'given': 'R. L.', 'family': 'SEIP', 'sequence': 'additional'}, {'given': 'S. H.', 'family': 'BOUTCHER', 'sequence': 'additional'}, {'given': 'E.', 'family': 'PIERCE', 'sequence': 'additional'}, {'given': 'D.', 'family': 'SNEAD', 'sequence': 'additional'}, {'given': 'A.', 'family': 'WELTMAN', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__dropdown-list-item   ""> is not clickable at point (264,83) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/00005768-199101000-00017,https://doi.org/10.1249/00005768-199101000-00017,"Fifteen-year changes in exercise, aerobic power, abdominal fat, and serum lipids in runners and controls",journal-article,False,1/1/91,1991.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-18T18:51:29.468119,2,"[{'given': 'BERNARD', 'family': 'MARTI', 'sequence': 'first'}, {'given': 'MICHAEL', 'family': 'KNOBLOCH', 'sequence': 'additional'}, {'given': 'WALTER F.', 'family': 'RIESEN', 'sequence': 'additional'}, {'given': 'HANS', 'family': 'HOWALD', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,84) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/00005768-199111000-00013,https://doi.org/10.1249/00005768-199111000-00013,Estimates of Type A behavior do not predict perceived exertion during graded exercise,journal-article,False,11/1/91,1991.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-17T21:11:15.875803,2,"[{'given': 'ROD K.', 'family': 'DISHMAN', 'sequence': 'first'}, {'given': 'RALPH E.', 'family': 'GRAHAM', 'sequence': 'additional'}, {'given': 'ROBERT G.', 'family': 'HOLLY', 'sequence': 'additional'}, {'given': 'JAMES G.', 'family': 'TIEMAN', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,84) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1249/00005768-199101000-00015,https://doi.org/10.1249/00005768-199101000-00015,Physiological and biomechanical factors associated with elite endurance cycling performance,journal-article,False,1/1/91,1991.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-16T23:17:31.235910,2,"[{'given': 'E. F.', 'family': 'COYLE', 'sequence': 'first'}, {'given': 'M. E.', 'family': 'FELTNER', 'sequence': 'additional'}, {'given': 'S. A.', 'family': 'KAUTZ', 'sequence': 'additional'}, {'given': 'M. T.', 'family': 'HAMILTON', 'sequence': 'additional'}, {'given': 'S. J.', 'family': 'MONTAIN', 'sequence': 'additional'}, {'given': 'A. M.', 'family': 'BAYLOR', 'sequence': 'additional'}, {'given': 'L. D.', 'family': 'ABRAHAM', 'sequence': 'additional'}, {'given': 'G. W.', 'family': 'PETREK', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,
10.1249/00005768-199111000-00012,https://doi.org/10.1249/00005768-199111000-00012,Reexamination of Stewart??s quantitative analysis of acid-base status,journal-article,False,11/1/91,1991.0,Medicine & Science in Sports & Exercise,0195-9131,0195-9131,False,False,Ovid Technologies (Wolters Kluwer Health),False,closed,False,,,[],[],2021-01-15T03:52:55.616454,2,"[{'given': 'YITZHAK', 'family': 'WEINSTEIN', 'sequence': 'first'}, {'given': 'AVRAHAM', 'family': 'MAGAZANIK', 'sequence': 'additional'}, {'given': 'AMOS', 'family': 'GRODJINOVSKY', 'sequence': 'additional'}, {'given': 'OMRI', 'family': 'INBAR', 'sequence': 'additional'}, {'given': 'PETER A.', 'family': 'STEWART', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,200,"Message: Element <li class=""ejp-article-tools__list-item    ""> is not clickable at point (115,84) because another element <div> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
