doi,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date,best_oa_location,first_oa_location
10.1152/ajpregu.00004.2022,https://doi.org/10.1152/ajpregu.00004.2022,No evidence for pericardial restraint in the snapping turtle (Chelydra serpentina) following pharmacologically-induced bradycardia at rest or during exercise,journal-article,False,2022-02-24,2022,"American Journal of Physiology-Regulatory, Integrative and Comparative Physiology","0363-6119,1522-1490",0363-6119,False,False,American Physiological Society,False,closed,False,[],[],2022-02-24T21:09:44.220926,2,"[{'given': 'Brandt', 'family': 'Smith', 'sequence': 'first', 'affiliation': [{'name': 'Department of Biological Sciences, University of North Texas, Denton, TX, United States'}]}, {'given': 'Dane A', 'family': 'Crossley', 'suffix': 'II', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Biological Sciences, University of North Texas, Denton, TX, United States'}]}, {'given': 'Tobias', 'family': 'Wang', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Biology- Zoophysiology, Aarhus University, Aarhus C, Denmark'}]}, {'given': 'William', 'family': 'Joyce', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Biology- Zoophysiology, Aarhus University, Aarhus C, Denmark'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3390/app12094141,https://doi.org/10.3390/app12094141,Effect of Lower Extremity Muscle Strength on Aerobic Capacity in Adults with Cerebral Palsy,journal-article,False,2022-04-20,2022,Applied Sciences,2076-3417,2076-3417,True,True,MDPI AG,True,gold,False,"[{'updated': '2022-06-28T17:03:53.014577', 'url': 'https://www.mdpi.com/2076-3417/12/9/4141/pdf?version=1650451648', 'url_for_pdf': 'https://www.mdpi.com/2076-3417/12/9/4141/pdf?version=1650451648', 'url_for_landing_page': 'https://doi.org/10.3390/app12094141', 'evidence': 'oa journal (via doaj)', 'license': 'cc-by', 'version': 'publishedVersion', 'host_type': 'publisher', 'is_best': True, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': '2022-04-20'}]",[],2022-04-21T21:24:50.536863,2,"[{'given': 'Jungwan', 'family': 'You', 'sequence': 'first'}, {'given': 'Seungwook', 'family': 'Choi', 'sequence': 'additional'}]",2022-06-28T17:03:53.014577,https://www.mdpi.com/2076-3417/12/9/4141/pdf?version=1650451648,https://www.mdpi.com/2076-3417/12/9/4141/pdf?version=1650451648,https://doi.org/10.3390/app12094141,oa journal (via doaj),cc-by,publishedVersion,publisher,True,,,,2022-04-20,2022-06-28T17:03:53.014577,https://www.mdpi.com/2076-3417/12/9/4141/pdf?version=1650451648,https://www.mdpi.com/2076-3417/12/9/4141/pdf?version=1650451648,https://doi.org/10.3390/app12094141,oa journal (via doaj),cc-by,publishedVersion,publisher,True,,,,2022-04-20,,
10.2478/hukin-2022-0080,https://doi.org/10.2478/hukin-2022-0080,Handcycling Training in Men with Spinal Cord Injury Increases Tolerance to High Intensity Exercise,journal-article,False,2022-04-15,2022,Journal of Human Kinetics,1899-7562,1640-5544,True,False,Walter de Gruyter GmbH,True,gold,False,"[{'updated': '2022-05-27T07:14:13.798704', 'url': 'https://www.sciendo.com/pdf/10.2478/hukin-2022-0080', 'url_for_pdf': 'https://www.sciendo.com/pdf/10.2478/hukin-2022-0080', 'url_for_landing_page': 'https://doi.org/10.2478/hukin-2022-0080', 'evidence': 'open (via page says license)', 'license': 'cc-by', 'version': 'publishedVersion', 'host_type': 'publisher', 'is_best': True, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': '2022-04-15'}]",[],2022-04-28T22:02:41.105145,2,"[{'given': 'Barbara', 'family': 'Hall', 'sequence': 'first', 'affiliation': [{'name': 'School of Biological Sciences, Institute of Biotechnology, The University of Manchester , Manchester , The United Kingdom'}]}, {'given': 'Marcin', 'family': 'Sikora', 'sequence': 'additional', 'affiliation': [{'name': 'Institute of Sport Science, Academy of Physical Education in Katowice , Katowice , Poland'}]}, {'given': 'Dominik', 'family': 'Jonas', 'sequence': 'additional', 'affiliation': [{'name': 'Active Therapy , Szczawno- Zdroj , Poland'}]}, {'given': 'Eleanor', 'family': 'Matthews', 'sequence': 'additional', 'affiliation': [{'name': 'School of Biological Sciences, Institute of Biotechnology, The University of Manchester , Manchester , The United Kingdom'}]}, {'given': 'Aleksandra', 'family': 'Żebrowska', 'sequence': 'additional', 'affiliation': [{'name': 'Institute of Sport Science, Academy of Physical Education in Katowice , Katowice , Poland'}]}]",2022-05-27T07:14:13.798704,https://www.sciendo.com/pdf/10.2478/hukin-2022-0080,https://www.sciendo.com/pdf/10.2478/hukin-2022-0080,https://doi.org/10.2478/hukin-2022-0080,open (via page says license),cc-by,publishedVersion,publisher,True,,,,2022-04-15,2022-05-27T07:14:13.798704,https://www.sciendo.com/pdf/10.2478/hukin-2022-0080,https://www.sciendo.com/pdf/10.2478/hukin-2022-0080,https://doi.org/10.2478/hukin-2022-0080,open (via page says license),cc-by,publishedVersion,publisher,True,,,,2022-04-15,,
10.1055/a-1735-3407,https://doi.org/10.1055/a-1735-3407,Effect of Cardiorespiratory Fitness on Verifying VO2max in Middle-aged and Older Adults,journal-article,False,2022-04-25,2022,International Journal of Sports Medicine,"0172-4622,1439-3964",0172-4622,False,False,Georg Thieme Verlag KG,False,closed,False,[],[],2022-04-26T21:06:39.983230,2,"[{'ORCID': 'http://orcid.org/0000-0003-1653-8721', 'given': 'Jeremy B.', 'family': 'Ducharme', 'sequence': 'additional', 'affiliation': [{'name': 'Health, Exercise, and Sports Sciences, University of New Mexico,\n                    Albuquerque, United States'}], 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0003-2502-8870', 'given': 'Zachary', 'family': 'McKenna', 'sequence': 'additional', 'affiliation': [{'name': 'Health, Exercise, and Sports Sciences, University of New Mexico,\n                    Albuquerque, United States'}], 'authenticated-orcid': False}, {'given': 'Roberto C.', 'family': 'Nava', 'sequence': 'additional', 'affiliation': [{'name': 'Health, Exercise, and Sports Sciences, University of New Mexico,\n                    Albuquerque, United States'}, {'name': 'Clinical, Behavioral and Outcomes Research, Joslin Diabetes Center,\n                    Boston, United States'}]}, {'given': 'Christine', 'family': 'Mermier', 'sequence': 'additional', 'affiliation': [{'name': 'Health, Exercise, and Sports Sciences, University of New Mexico,\n                    Albuquerque, United States'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3389/fphys.2022.812958,https://doi.org/10.3389/fphys.2022.812958,The Relationship Among Body Composition and Anaerobic Capacity and the Sport Level of Elite Male Motorcycle Speedway Riders,journal-article,False,2022-04-13,2022,Frontiers in Physiology,1664-042X,1664-042X,True,True,Frontiers Media SA,True,gold,True,"[{'updated': '2022-06-28T17:04:01.153749', 'url': 'https://www.frontiersin.org/articles/10.3389/fphys.2022.812958/pdf', 'url_for_pdf': 'https://www.frontiersin.org/articles/10.3389/fphys.2022.812958/pdf', 'url_for_landing_page': 'https://doi.org/10.3389/fphys.2022.812958', 'evidence': 'oa journal (via doaj)', 'license': 'cc-by', 'version': 'publishedVersion', 'host_type': 'publisher', 'is_best': True, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': '2022-04-13'}, {'updated': '2022-06-28T17:04:01.153844', 'url': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9043125', 'url_for_pdf': None, 'url_for_landing_page': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9043125', 'evidence': 'oa repository (via pmcid lookup)', 'license': None, 'version': 'publishedVersion', 'host_type': 'repository', 'is_best': False, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': None}]",[],2022-05-01T11:57:22.633002,2,"[{'given': 'Kamil', 'family': 'Michalik', 'sequence': 'first'}, {'given': 'Stefan', 'family': 'Szczepan', 'sequence': 'additional'}, {'given': 'Maciej', 'family': 'Markowski', 'sequence': 'additional'}, {'given': 'Marek', 'family': 'Zatoń', 'sequence': 'additional'}]",2022-06-28T17:04:01.153749,https://www.frontiersin.org/articles/10.3389/fphys.2022.812958/pdf,https://www.frontiersin.org/articles/10.3389/fphys.2022.812958/pdf,https://doi.org/10.3389/fphys.2022.812958,oa journal (via doaj),cc-by,publishedVersion,publisher,True,,,,2022-04-13,2022-06-28T17:04:01.153749,https://www.frontiersin.org/articles/10.3389/fphys.2022.812958/pdf,https://www.frontiersin.org/articles/10.3389/fphys.2022.812958/pdf,https://doi.org/10.3389/fphys.2022.812958,oa journal (via doaj),cc-by,publishedVersion,publisher,True,,,,2022-04-13,,
10.1017/ehs.2022.12,https://doi.org/10.1017/ehs.2022.12,Cultural variation in running techniques among non-industrial societies,journal-article,False,2022-04-11,2022,Evolutionary Human Sciences,2513-843X,2513-843X,True,True,Cambridge University Press (CUP),True,gold,False,"[{'updated': '2022-06-28T17:04:04.240760', 'url': 'https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D2074AAEFF26349EC338AD804DC6A52D/S2513843X22000123a.pdf/div-class-title-cultural-variation-in-running-techniques-among-non-industrial-societies-div.pdf', 'url_for_pdf': 'https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D2074AAEFF26349EC338AD804DC6A52D/S2513843X22000123a.pdf/div-class-title-cultural-variation-in-running-techniques-among-non-industrial-societies-div.pdf', 'url_for_landing_page': 'https://doi.org/10.1017/ehs.2022.12', 'evidence': 'oa journal (via doaj)', 'license': 'cc-by-nc-nd', 'version': 'publishedVersion', 'host_type': 'publisher', 'is_best': True, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': '2022-04-11'}]",[],2022-04-11T22:24:41.617203,2,"[{'ORCID': 'http://orcid.org/0000-0002-1837-5260', 'given': 'Ian J.', 'family': 'Wallace', 'sequence': 'first', 'authenticated-orcid': False}, {'given': 'Thomas S.', 'family': 'Kraft', 'sequence': 'additional'}, {'given': 'Vivek V.', 'family': 'Venkataraman', 'sequence': 'additional'}, {'given': 'Helen E.', 'family': 'Davis', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0003-0593-7524', 'given': 'Nicholas B.', 'family': 'Holowka', 'sequence': 'additional', 'authenticated-orcid': False}, {'given': 'Alexandra R.', 'family': 'Harris', 'sequence': 'additional'}, {'given': 'Daniel E.', 'family': 'Lieberman', 'sequence': 'additional'}, {'given': 'Michael', 'family': 'Gurven', 'sequence': 'additional'}]",2022-06-28T17:04:04.240760,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D2074AAEFF26349EC338AD804DC6A52D/S2513843X22000123a.pdf/div-class-title-cultural-variation-in-running-techniques-among-non-industrial-societies-div.pdf,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D2074AAEFF26349EC338AD804DC6A52D/S2513843X22000123a.pdf/div-class-title-cultural-variation-in-running-techniques-among-non-industrial-societies-div.pdf,https://doi.org/10.1017/ehs.2022.12,oa journal (via doaj),cc-by-nc-nd,publishedVersion,publisher,True,,,,2022-04-11,2022-06-28T17:04:04.240760,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D2074AAEFF26349EC338AD804DC6A52D/S2513843X22000123a.pdf/div-class-title-cultural-variation-in-running-techniques-among-non-industrial-societies-div.pdf,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D2074AAEFF26349EC338AD804DC6A52D/S2513843X22000123a.pdf/div-class-title-cultural-variation-in-running-techniques-among-non-industrial-societies-div.pdf,https://doi.org/10.1017/ehs.2022.12,oa journal (via doaj),cc-by-nc-nd,publishedVersion,publisher,True,,,,2022-04-11,,
10.1371/journal.pone.0264110,https://doi.org/10.1371/journal.pone.0264110,Validation of a series of walking and stepping tests to predict maximal oxygen consumption in adults aged 18–79 years,journal-article,False,2022-02-25,2022,PLOS ONE,1932-6203,1932-6203,True,True,Public Library of Science (PLoS),True,gold,True,"[{'updated': '2022-06-28T17:04:08.653789', 'url': 'https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0264110&type=printable', 'url_for_pdf': 'https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0264110&type=printable', 'url_for_landing_page': 'https://doi.org/10.1371/journal.pone.0264110', 'evidence': 'oa journal (via doaj)', 'license': 'cc-by', 'version': 'publishedVersion', 'host_type': 'publisher', 'is_best': True, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': '2022-02-25'}, {'updated': '2022-06-28T17:04:08.653888', 'url': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8880568', 'url_for_pdf': None, 'url_for_landing_page': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8880568', 'evidence': 'oa repository (via pmcid lookup)', 'license': None, 'version': 'publishedVersion', 'host_type': 'repository', 'is_best': False, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': None}]",[],2022-03-04T12:46:29.992648,2,"[{'ORCID': 'http://orcid.org/0000-0001-9819-0794', 'given': 'Taylor W.', 'family': 'Rowley', 'sequence': 'first', 'authenticated-orcid': True}, {'given': 'Chris', 'family': 'Cho', 'sequence': 'additional'}, {'given': 'Ann M.', 'family': 'Swartz', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0003-4632-0934', 'given': 'Young', 'family': 'Cho', 'sequence': 'additional', 'authenticated-orcid': True}, {'given': 'Scott J.', 'family': 'Strath', 'sequence': 'additional'}]",2022-06-28T17:04:08.653789,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0264110&type=printable,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0264110&type=printable,https://doi.org/10.1371/journal.pone.0264110,oa journal (via doaj),cc-by,publishedVersion,publisher,True,,,,2022-02-25,2022-06-28T17:04:08.653789,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0264110&type=printable,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0264110&type=printable,https://doi.org/10.1371/journal.pone.0264110,oa journal (via doaj),cc-by,publishedVersion,publisher,True,,,,2022-02-25,,
10.3389/fphys.2021.792376,https://doi.org/10.3389/fphys.2021.792376,The Estimation of Critical Angle in Climbing as a Measure of Maximal Metabolic Steady State,journal-article,False,2022-01-05,2022,Frontiers in Physiology,1664-042X,1664-042X,True,True,Frontiers Media SA,True,gold,True,"[{'updated': '2022-06-28T17:04:12.115992', 'url': 'https://www.frontiersin.org/articles/10.3389/fphys.2021.792376/pdf', 'url_for_pdf': 'https://www.frontiersin.org/articles/10.3389/fphys.2021.792376/pdf', 'url_for_landing_page': 'https://doi.org/10.3389/fphys.2021.792376', 'evidence': 'oa journal (via doaj)', 'license': 'cc-by', 'version': 'publishedVersion', 'host_type': 'publisher', 'is_best': True, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': '2022-01-05'}, {'updated': '2022-06-28T17:04:12.116098', 'url': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8766676', 'url_for_pdf': None, 'url_for_landing_page': 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8766676', 'evidence': 'oa repository (via pmcid lookup)', 'license': None, 'version': 'publishedVersion', 'host_type': 'repository', 'is_best': False, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': None}, {'updated': '2022-03-22T19:44:43.817116', 'url': 'https://eprints.glos.ac.uk/10456/1/10456-Fryer-%282021%29-The-estimation-of-critical-angle-in-climbing-as-a-measure-of-maximal-metabolic-steady-state.pdf', 'url_for_pdf': 'https://eprints.glos.ac.uk/10456/1/10456-Fryer-%282021%29-The-estimation-of-critical-angle-in-climbing-as-a-measure-of-maximal-metabolic-steady-state.pdf', 'url_for_landing_page': 'https://eprints.glos.ac.uk/10456/1/10456-Fryer-%282021%29-The-estimation-of-critical-angle-in-climbing-as-a-measure-of-maximal-metabolic-steady-state.pdf', 'evidence': 'oa repository (via OAI-PMH doi match)', 'license': None, 'version': 'acceptedVersion', 'host_type': 'repository', 'is_best': False, 'pmh_id': 'oai::10456', 'endpoint_id': 'af30914c915f0738cfe', 'repository_institution': 'University of Gloucestershire - Research Repository', 'oa_date': '2022-02-22'}]",[],2022-03-28T10:01:52.498682,2,"[{'given': 'Jiří', 'family': 'Baláš', 'sequence': 'first'}, {'given': 'Jan', 'family': 'Gajdošík', 'sequence': 'additional'}, {'given': 'David', 'family': 'Giles', 'sequence': 'additional'}, {'given': 'Simon', 'family': 'Fryer', 'sequence': 'additional'}]",2022-06-28T17:04:12.115992,https://www.frontiersin.org/articles/10.3389/fphys.2021.792376/pdf,https://www.frontiersin.org/articles/10.3389/fphys.2021.792376/pdf,https://doi.org/10.3389/fphys.2021.792376,oa journal (via doaj),cc-by,publishedVersion,publisher,True,,,,2022-01-05,2022-06-28T17:04:12.115992,https://www.frontiersin.org/articles/10.3389/fphys.2021.792376/pdf,https://www.frontiersin.org/articles/10.3389/fphys.2021.792376/pdf,https://doi.org/10.3389/fphys.2021.792376,oa journal (via doaj),cc-by,publishedVersion,publisher,True,,,,2022-01-05,,
10.1155/2021/2356869,https://doi.org/10.1155/2021/2356869,The Physical Health Evaluation of Adolescent Students Based on Big Data,journal-article,False,2021-12-22,2021,Mobile Information Systems,"1875-905X,1574-017X",1574-017X,True,True,Hindawi Limited,True,gold,False,"[{'updated': '2022-06-28T17:04:15.505697', 'url': 'https://downloads.hindawi.com/journals/misy/2021/2356869.pdf', 'url_for_pdf': 'https://downloads.hindawi.com/journals/misy/2021/2356869.pdf', 'url_for_landing_page': 'https://doi.org/10.1155/2021/2356869', 'evidence': 'oa journal (via doaj)', 'license': 'cc-by', 'version': 'publishedVersion', 'host_type': 'publisher', 'is_best': True, 'pmh_id': None, 'endpoint_id': None, 'repository_institution': None, 'oa_date': '2021-12-22'}]",[],2021-12-22T22:20:17.220908,2,"[{'ORCID': 'http://orcid.org/0000-0002-6086-6493', 'given': 'Chunyan', 'family': 'Fan', 'sequence': 'first', 'affiliation': [{'name': 'Taiyuan University of Technology, Taiyuan 030024, China'}], 'authenticated-orcid': True}]",2022-06-28T17:04:15.505697,https://downloads.hindawi.com/journals/misy/2021/2356869.pdf,https://downloads.hindawi.com/journals/misy/2021/2356869.pdf,https://doi.org/10.1155/2021/2356869,oa journal (via doaj),cc-by,publishedVersion,publisher,True,,,,2021-12-22,2022-06-28T17:04:15.505697,https://downloads.hindawi.com/journals/misy/2021/2356869.pdf,https://downloads.hindawi.com/journals/misy/2021/2356869.pdf,https://doi.org/10.1155/2021/2356869,oa journal (via doaj),cc-by,publishedVersion,publisher,True,,,,2021-12-22,,
10.1111/j.1095-8649.1997.tb01645.x,https://doi.org/10.1111/j.1095-8649.1997.tb01645.x,"Effects of temperature, hypoxia and activity on the metabolism of juvenile Atlantic cod",journal-article,False,1997-06-01,1997,Journal of Fish Biology,"0022-1112,1095-8649",0022-1112,False,False,Wiley,False,closed,False,[],[],2021-01-14T05:55:51.754078,2,"[{'given': 'H.', 'family': 'Schurmann', 'sequence': 'first'}, {'given': 'J. F.', 'family': 'Steffensen', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1210/jc.75.1.157,https://doi.org/10.1210/jc.75.1.157,Effect of low and high intensity exercise on circulating growth hormone in men,journal-article,False,1992-07-01,1992,Journal of Clinical Endocrinology & Metabolism,0021-972X,0021-972X,False,False,The Endocrine Society,True,green,True,"[{'updated': '2022-05-26T08:07:23.245068', 'url': 'https://escholarship.org/content/qt1t19d5pj/qt1t19d5pj.pdf?t=pq7iaq', 'url_for_pdf': 'https://escholarship.org/content/qt1t19d5pj/qt1t19d5pj.pdf?t=pq7iaq', 'url_for_landing_page': 'http://www.escholarship.org/uc/item/1t19d5pj', 'evidence': 'oa repository (via OAI-PMH title and first author match)', 'license': 'cc-by', 'version': 'submittedVersion', 'host_type': 'repository', 'is_best': True, 'pmh_id': 'qt1t19d5pj', 'endpoint_id': '29851292c9b5c740cb6', 'repository_institution': 'University of California - eScholarship University of California', 'oa_date': None}]",[],2021-09-27T14:14:44.271394,2,"[{'given': 'N. E.', 'family': 'Felsing', 'sequence': 'first'}]",2022-05-26T08:07:23.245068,https://escholarship.org/content/qt1t19d5pj/qt1t19d5pj.pdf?t=pq7iaq,https://escholarship.org/content/qt1t19d5pj/qt1t19d5pj.pdf?t=pq7iaq,http://www.escholarship.org/uc/item/1t19d5pj,oa repository (via OAI-PMH title and first author match),cc-by,submittedVersion,repository,True,qt1t19d5pj,29851292c9b5c740cb6,University of California - eScholarship University of California,,2022-05-26T08:07:23.245068,https://escholarship.org/content/qt1t19d5pj/qt1t19d5pj.pdf?t=pq7iaq,https://escholarship.org/content/qt1t19d5pj/qt1t19d5pj.pdf?t=pq7iaq,http://www.escholarship.org/uc/item/1t19d5pj,oa repository (via OAI-PMH title and first author match),cc-by,submittedVersion,repository,True,qt1t19d5pj,29851292c9b5c740cb6,University of California - eScholarship University of California,,,
