doi,CR_status_code,publisher_status_code,error,doi_suffix,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date
10.1111/imj.15408,200,503.0,,imj.15408,https://doi.org/10.1111/imj.15408,Endurance cycle ergometry tests performed at a sub‐maximal work rate elicit peak physiological and symptom responses in adults with cystic fibrosis,journal-article,False,7/1/21,2021.0,Internal Medicine Journal,"1444-0903,1445-5994",1444-0903,False,False,Wiley,False,closed,False,,,[],[],2021-07-19T21:04:41.286092,2,"[{'ORCID': 'http://orcid.org/0000-0001-5153-5927', 'given': 'Abbey', 'family': 'Sawyer', 'sequence': 'first', 'affiliation': [{'name': 'School of Physiotherapy and Exercise Science, Faculty of Health Science Curtin University  Perth Western Australia Australia'}, {'name': 'Physiotherapy Department Sir Charles Gairdner Hospital  Perth Western Australia Australia'}, {'name': 'Institute for Respiratory Health  Perth Western Australia Australia'}], 'authenticated-orcid': False}, {'given': 'Vinicius', 'family': 'Cavalheri', 'sequence': 'additional', 'affiliation': [{'name': 'School of Physiotherapy and Exercise Science, Faculty of Health Science Curtin University  Perth Western Australia Australia'}, {'name': 'Institute for Respiratory Health  Perth Western Australia Australia'}, {'name': 'Allied Health, South Metropolitan Health Service  Perth Western Australia Australia'}]}, {'given': 'Sue', 'family': 'Jenkins', 'sequence': 'additional', 'affiliation': [{'name': 'School of Physiotherapy and Exercise Science, Faculty of Health Science Curtin University  Perth Western Australia Australia'}, {'name': 'Physiotherapy Department Sir Charles Gairdner Hospital  Perth Western Australia Australia'}, {'name': 'Institute for Respiratory Health  Perth Western Australia Australia'}]}, {'given': 'Jamie', 'family': 'Wood', 'sequence': 'additional', 'affiliation': [{'name': 'School of Physiotherapy and Exercise Science, Faculty of Health Science Curtin University  Perth Western Australia Australia'}, {'name': 'Physiotherapy Department Sir Charles Gairdner Hospital  Perth Western Australia Australia'}, {'name': 'Institute for Respiratory Health  Perth Western Australia Australia'}]}, {'given': 'Bhajan', 'family': 'Singh', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Pulmonary Physiology and Sleep Medicine Sir Charles Gairdner Hospital  Perth Western Australia Australia'}, {'name': 'West Australian Sleep Disorders Research Institute  Sydney Western Australia Australia'}, {'name': 'School of Human Sciences University of Western Australia  Sydney Western Australia Australia'}]}, {'given': 'Kylie', 'family': 'Hill', 'sequence': 'additional', 'affiliation': [{'name': 'School of Physiotherapy and Exercise Science, Faculty of Health Science Curtin University  Perth Western Australia Australia'}, {'name': 'Institute for Respiratory Health  Perth Western Australia Australia'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/sms.13985,200,503.0,,sms.13985,https://doi.org/10.1111/sms.13985,Head pre‐cooling improves 5‐km time‐trial performance in male amateur runners in the heat,journal-article,False,5/22/21,2021.0,Scandinavian Journal of Medicine & Science in Sports,"0905-7188,1600-0838",0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-08-19T10:30:45.519883,2,"[{'ORCID': 'http://orcid.org/0000-0002-8007-8275', 'given': 'Leonardo G. M.', 'family': 'Coelho', 'sequence': 'first', 'affiliation': [{'name': 'Federal Center of Technological Education of Minas Gerais Divinopolis Brazil'}], 'authenticated-orcid': False}, {'given': 'João B.', 'family': 'Ferreira‐Júnior', 'sequence': 'additional', 'affiliation': [{'name': 'Federal Institute of Sudeste of Minas Gerais Rio Pomba Brazil'}]}, {'given': 'Thomas B.', 'family': 'Williams', 'sequence': 'additional', 'affiliation': [{'name': 'Extreme Environments Laboratory (EEL) School of Sport, Health and Exercise Science University of Portsmouth Portsmouth UK'}]}, {'given': 'André', 'family': 'Maia‐Lima', 'sequence': 'additional', 'affiliation': [{'name': 'Federal Institute of Education Science and Technology of Roraima Boa Vista Brazil'}]}, {'given': 'Diego A.', 'family': 'Borba', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Human Movement Science University of State of Minas Gerais Ibirité Brazil'}]}, {'given': 'Cristiano D.', 'family': 'Silva', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Education Institute of Life Sciences Federal University of Juiz de Fora Governador Valadares Brazil'}]}, {'given': 'Daniel B.', 'family': 'Coelho', 'sequence': 'additional', 'affiliation': [{'name': 'Sport Center Federal University of Ouro Preto Ouro Preto Brazil'}]}, {'given': 'Cristiano L. M.', 'family': 'Barros', 'sequence': 'additional', 'affiliation': [{'name': 'College of Physical Education Federal University of Uberlandia Uberlandia Brazil'}]}, {'given': 'Luciano S.', 'family': 'Prado', 'sequence': 'additional', 'affiliation': [{'name': 'Sports Training Center (CTE) School of Physical Education, Physiotherapy and Occupational Therapy Federal University of Minas Gerais Belo Horizonte Brazil'}]}, {'given': 'Emerson', 'family': 'Silami‐Garcia', 'sequence': 'additional', 'affiliation': [{'name': 'Sports Training Center (CTE) School of Physical Education, Physiotherapy and Occupational Therapy Federal University of Minas Gerais Belo Horizonte Brazil'}, {'name': 'School of Physical Education, Physiotherapy and Occupational Therapy Federal University of Minas Gerais Belo Horizonte Brazil'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/1365-2656.13501,200,503.0,,1365-2656.13501,https://doi.org/10.1111/1365-2656.13501,Energetic constraints on mammalian distribution areas,journal-article,False,5/10/21,2021.0,Journal of Animal Ecology,"0021-8790,1365-2656",0021-8790,False,False,Wiley,False,closed,False,,,[],[],2021-08-08T02:04:34.424004,2,"[{'ORCID': 'http://orcid.org/0000-0003-4668-4922', 'given': 'Zbyszek', 'family': 'Boratyński', 'sequence': 'first', 'affiliation': [{'name': 'CIBIO/InBio Research Centre in Biodiversity and Genetic Resources University of Porto Vairão Portugal'}], 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/mus.27191,200,503.0,,mus.27191,https://doi.org/10.1002/mus.27191,A novel exercise testing algorithm to diagnose mitochondrial myopathy,journal-article,False,3/3/21,2021.0,Muscle & Nerve,"0148-639X,1097-4598",0148-639X,False,False,Wiley,False,closed,False,,,[],[],2021-03-28T03:19:42.633600,2,"[{'given': 'Rajeev', 'family': 'Bhatia', 'sequence': 'first', 'affiliation': [{'name': ""Department of Pediatrics, Division of Pulmonology Akron Children's Hospital  Akron Ohio""}]}, {'given': 'Bruce H.', 'family': 'Cohen', 'sequence': 'additional', 'affiliation': [{'name': ""Department of Pediatrics, Neurodevelopmental Science Center–Division of Neurology Akron Children's Hospital  Akron Ohio""}, {'name': 'Northeast Ohio Medical University  Rootstown Ohio'}]}, {'given': 'Neil', 'family': 'McNinch', 'sequence': 'additional', 'affiliation': [{'name': ""Rebecca D Considine Research Institute Akron Children's Hospital  Akron Ohio""}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/crj.13265,200,503.0,,crj.13265,https://doi.org/10.1111/crj.13265,Responses to progressive exercise in subjects with chronic dyspnea and inspiratory muscle weakness,journal-article,False,9/15/20,2020.0,The Clinical Respiratory Journal,"1752-6981,1752-699X",1752-6981,False,False,Wiley,False,closed,False,,,[],[],2021-07-07T22:44:11.464809,2,"[{'ORCID': 'http://orcid.org/0000-0002-8393-3126', 'given': 'Danilo C.', 'family': 'Berton', 'sequence': 'first', 'affiliation': [{'name': 'Faculty of Medicine Universidade Federal do Rio Grande do Sul (UFRGS)Hospital de Clinicas de Porto Alegre (HCPA) Porto Alegre Brazil'}], 'authenticated-orcid': False}, {'given': 'Ricardo', 'family': 'Gass', 'sequence': 'additional', 'affiliation': [{'name': 'Faculty of Medicine Universidade Federal do Rio Grande do Sul (UFRGS)Hospital de Clinicas de Porto Alegre (HCPA) Porto Alegre Brazil'}]}, {'given': 'Bianca', 'family': 'Feldmann', 'sequence': 'additional', 'affiliation': [{'name': 'Faculty of Medicine Universidade Federal do Rio Grande do Sul (UFRGS)Hospital de Clinicas de Porto Alegre (HCPA) Porto Alegre Brazil'}]}, {'given': 'Franciele', 'family': 'Plachi', 'sequence': 'additional', 'affiliation': [{'name': 'Faculty of Medicine Universidade Federal do Rio Grande do Sul (UFRGS)Hospital de Clinicas de Porto Alegre (HCPA) Porto Alegre Brazil'}]}, {'given': 'Debora', 'family': 'Hutten', 'sequence': 'additional', 'affiliation': [{'name': 'Faculty of Medicine Universidade Federal do Rio Grande do Sul (UFRGS)Hospital de Clinicas de Porto Alegre (HCPA) Porto Alegre Brazil'}]}, {'given': 'Nathalia Branco Schweitzer', 'family': 'Mendes', 'sequence': 'additional', 'affiliation': [{'name': 'Faculty of Medicine Universidade Federal do Rio Grande do Sul (UFRGS)Hospital de Clinicas de Porto Alegre (HCPA) Porto Alegre Brazil'}]}, {'given': 'Elisa', 'family': 'Schroeder', 'sequence': 'additional', 'affiliation': [{'name': 'Faculty of Medicine Universidade Federal do Rio Grande do Sul (UFRGS)Hospital de Clinicas de Porto Alegre (HCPA) Porto Alegre Brazil'}]}, {'given': 'Fernanda M.', 'family': 'Balzan', 'sequence': 'additional', 'affiliation': [{'name': 'Faculty of Medicine Universidade Federal do Rio Grande do Sul (UFRGS)Hospital de Clinicas de Porto Alegre (HCPA) Porto Alegre Brazil'}]}, {'given': 'Leonardo A.', 'family': 'Peyré‐Tartaruga', 'sequence': 'additional', 'affiliation': [{'name': 'Faculty of Medicine Universidade Federal do Rio Grande do Sul (UFRGS)Hospital de Clinicas de Porto Alegre (HCPA) Porto Alegre Brazil'}, {'name': 'Exercise Research Laboratory Universidade Federal do Rio Grande do Sul Porto Alegre Brazil'}]}, {'given': 'Marcelo B.', 'family': 'Gazzana', 'sequence': 'additional', 'affiliation': [{'name': 'Faculty of Medicine Universidade Federal do Rio Grande do Sul (UFRGS)Hospital de Clinicas de Porto Alegre (HCPA) Porto Alegre Brazil'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1096/fj.202002106rr,200,503.0,,fj.202002106rr,https://doi.org/10.1096/fj.202002106rr,Mss51 deletion increases endurance and ameliorates histopathology in the mdx mouse model of Duchenne muscular dystrophy,journal-article,False,1/10/21,2021.0,The FASEB Journal,"0892-6638,1530-6860",0892-6638,False,False,Wiley,False,closed,False,,,[],[],2021-01-15T21:16:06.499857,2,"[{'ORCID': 'http://orcid.org/0000-0002-5323-536X', 'given': 'Yazmin I.', 'family': 'Rovira Gonzalez', 'sequence': 'first', 'affiliation': [{'name': 'The Hugo W. Moser Research Institute Kennedy Krieger Institute Baltimore MD USA'}, {'name': 'Cellular and Molecular Medicine Graduate Program Johns Hopkins School of Medicine Baltimore MD USA'}], 'authenticated-orcid': False}, {'given': 'Adam L.', 'family': 'Moyer', 'sequence': 'additional', 'affiliation': [{'name': 'The Hugo W. Moser Research Institute Kennedy Krieger Institute Baltimore MD USA'}, {'name': 'Cellular and Molecular Medicine Graduate Program Johns Hopkins School of Medicine Baltimore MD USA'}]}, {'given': 'Nicolas J.', 'family': 'LeTexier', 'sequence': 'additional', 'affiliation': [{'name': 'The Hugo W. Moser Research Institute Kennedy Krieger Institute Baltimore MD USA'}]}, {'given': 'August D.', 'family': 'Bratti', 'sequence': 'additional', 'affiliation': [{'name': 'The Hugo W. Moser Research Institute Kennedy Krieger Institute Baltimore MD USA'}]}, {'given': 'Siyuan', 'family': 'Feng', 'sequence': 'additional', 'affiliation': [{'name': 'The Hugo W. Moser Research Institute Kennedy Krieger Institute Baltimore MD USA'}]}, {'given': 'Vanessa', 'family': 'Peña', 'sequence': 'additional', 'affiliation': [{'name': 'The Hugo W. Moser Research Institute Kennedy Krieger Institute Baltimore MD USA'}]}, {'given': 'Congshan', 'family': 'Sun', 'sequence': 'additional', 'affiliation': [{'name': 'The Hugo W. Moser Research Institute Kennedy Krieger Institute Baltimore MD USA'}, {'name': 'Departments of Neurology and Neuroscience Johns Hopkins School of Medicine Baltimore MD USA'}]}, {'given': 'Hannah', 'family': 'Pulcastro', 'sequence': 'additional', 'affiliation': [{'name': 'The Hugo W. Moser Research Institute Kennedy Krieger Institute Baltimore MD USA'}]}, {'given': 'Ting', 'family': 'Liu', 'sequence': 'additional', 'affiliation': [{'name': 'Division of Cardiology Johns Hopkins University School of Medicine Baltimore MD USA'}]}, {'given': 'Shama R.', 'family': 'Iyer', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Orthopaedics University of Maryland School of Medicine Baltimore MD USA'}]}, {'given': 'Richard M.', 'family': 'Lovering', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Orthopaedics University of Maryland School of Medicine Baltimore MD USA'}]}, {'given': 'Brian', 'family': ""O'Rourke"", 'sequence': 'additional', 'affiliation': [{'name': 'Division of Cardiology Johns Hopkins University School of Medicine Baltimore MD USA'}]}, {'given': 'Kathryn R.', 'family': 'Wagner', 'sequence': 'additional', 'affiliation': [{'name': 'The Hugo W. Moser Research Institute Kennedy Krieger Institute Baltimore MD USA'}, {'name': 'Departments of Neurology and Neuroscience Johns Hopkins School of Medicine Baltimore MD USA'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/sms.13887,200,503.0,,sms.13887,https://doi.org/10.1111/sms.13887,Differences in pacing pattern and sub‐technique selection between young and adult competitive cross‐country skiers,journal-article,False,12/28/20,2020.0,Scandinavian Journal of Medicine & Science in Sports,"0905-7188,1600-0838",0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-01-16T23:06:30.333631,2,"[{'ORCID': 'http://orcid.org/0000-0003-4427-5164', 'given': 'Ove', 'family': 'Sollie', 'sequence': 'first', 'affiliation': [{'name': 'Department of Physical Performance Norwegian School of Sports Sciences  Oslo Norway'}], 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0002-5424-6183', 'given': 'Øyvind', 'family': 'Gløersen', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Performance Norwegian School of Sports Sciences  Oslo Norway'}], 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0003-2181-5922', 'given': 'Matthias', 'family': 'Gilgien', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Performance Norwegian School of Sports Sciences  Oslo Norway'}, {'name': 'St. Moritz Health and Innovation Foundation  Samedan Switzerland'}], 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0001-8646-7477', 'given': 'Thomas', 'family': 'Losnegard', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Performance Norwegian School of Sports Sciences  Oslo Norway'}], 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/jspn.12313,200,503.0,,jspn.12313,https://doi.org/10.1111/jspn.12313,Physical activity and fitness: The feasibility and preliminary effectiveness of wearable activity tracker technology incorporating altruistic motivation in youth,journal-article,False,9/24/20,2020.0,Journal for Specialists in Pediatric Nursing,"1539-0136,1744-6155",1539-0136,False,False,Wiley,False,closed,False,,,[],[],2021-01-17T05:44:29.586532,2,"[{'ORCID': 'http://orcid.org/0000-0002-5967-7505', 'given': 'Angela A.', 'family': 'Duck', 'sequence': 'first', 'affiliation': [{'name': 'University of Mississippi Medical Center Jackson Mississippi USA'}], 'authenticated-orcid': False}, {'given': 'Katherine C.', 'family': 'Hall', 'sequence': 'additional', 'affiliation': [{'name': 'University of Mississippi Medical Center Jackson Mississippi USA'}]}, {'given': 'Melissa', 'family': 'Klamm', 'sequence': 'additional', 'affiliation': [{'name': 'University of Mississippi Medical Center Jackson Mississippi USA'}]}, {'given': 'Melissa', 'family': 'Temple', 'sequence': 'additional', 'affiliation': [{'name': 'Southwest Mississippi Community College Summit Mississippi USA'}]}, {'ORCID': 'http://orcid.org/0000-0003-4129-4458', 'given': 'Jennifer C.', 'family': 'Robinson', 'sequence': 'additional', 'affiliation': [{'name': 'University of Mississippi Medical Center Jackson Mississippi USA'}], 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1113/ep088977,200,503.0,,ep088977,https://doi.org/10.1113/ep088977,Breath holding as an example of extreme hypoventilation: experimental testing of a new model describing alveolar gas pathways,journal-article,False,10/15/20,2020.0,Experimental Physiology,"0958-0670,1469-445X",0958-0670,False,False,Wiley,False,closed,False,,,[],[],2021-01-14T10:30:04.193407,2,"[{'ORCID': 'http://orcid.org/0000-0002-8198-6574', 'given': 'Anna', 'family': 'Taboni', 'sequence': 'first', 'affiliation': [{'name': 'Department of Anaesthesiology, Pharmacology, Intensive Care and Emergencies University of Geneva  Geneva Switzerland'}], 'authenticated-orcid': False}, {'given': 'Nazzareno', 'family': 'Fagoni', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Molecular and Translational Medicine University of Brescia  Brescia Italy'}]}, {'given': 'Timothée', 'family': 'Fontolliet', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Anaesthesiology, Pharmacology, Intensive Care and Emergencies University of Geneva  Geneva Switzerland'}, {'name': 'Department of Basic Neurosciences University of Geneva  Geneva Switzerland'}]}, {'given': 'Gabriele Simone', 'family': 'Grasso', 'sequence': 'additional', 'affiliation': [{'name': 'School of Medicine and Surgery University of Milano – Bicocca  Monza Italy'}]}, {'given': 'Christian', 'family': 'Moia', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Anaesthesiology, Pharmacology, Intensive Care and Emergencies University of Geneva  Geneva Switzerland'}, {'name': 'Department of Basic Neurosciences University of Geneva  Geneva Switzerland'}]}, {'given': 'Giovanni', 'family': 'Vinetti', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Molecular and Translational Medicine University of Brescia  Brescia Italy'}]}, {'given': 'Guido', 'family': 'Ferretti', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Anaesthesiology, Pharmacology, Intensive Care and Emergencies University of Geneva  Geneva Switzerland'}, {'name': 'Department of Molecular and Translational Medicine University of Brescia  Brescia Italy'}, {'name': 'Department of Basic Neurosciences University of Geneva  Geneva Switzerland'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/ejhf.1739,200,503.0,,ejhf.1739,https://doi.org/10.1002/ejhf.1739,Haemodynamic and metabolic phenotyping of hypertensive patients with and without heart failure by combining cardiopulmonary and echocardiographic stress test,journal-article,False,1/16/20,2020.0,European Journal of Heart Failure,"1388-9842,1879-0844",1388-9842,False,False,Wiley,False,closed,False,,,[],[],2021-09-09T10:01:31.986957,2,"[{'given': 'Nicola R.', 'family': 'Pugliese', 'sequence': 'first', 'affiliation': [{'name': 'Department of Clinical and Experimental MedicineUniversity of Pisa Pisa Italy'}]}, {'given': 'Matteo', 'family': 'Mazzola', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Clinical and Experimental MedicineUniversity of Pisa Pisa Italy'}]}, {'given': 'Iacopo', 'family': 'Fabiani', 'sequence': 'additional', 'affiliation': [{'name': 'Cardiac, Thoracic and Vascular DepartmentUniversity of Pisa Pisa Italy'}]}, {'given': 'Luna', 'family': 'Gargani', 'sequence': 'additional', 'affiliation': [{'name': 'Institute of Clinical Physiology – CNR Pisa Italy'}]}, {'given': 'Nicolò', 'family': 'De Biase', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Clinical and Experimental MedicineUniversity of Pisa Pisa Italy'}]}, {'given': 'Roberto', 'family': 'Pedrinelli', 'sequence': 'additional', 'affiliation': [{'name': 'Cardiac, Thoracic and Vascular DepartmentUniversity of Pisa Pisa Italy'}]}, {'given': 'Andrea', 'family': 'Natali', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Clinical and Experimental MedicineUniversity of Pisa Pisa Italy'}]}, {'given': 'Frank L.', 'family': 'Dini', 'sequence': 'additional', 'affiliation': [{'name': 'Cardiac, Thoracic and Vascular DepartmentUniversity of Pisa Pisa Italy'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/sms.13590,200,503.0,,sms.13590,https://doi.org/10.1111/sms.13590,Menstrual and oral contraceptive cycle phases do not affect submaximal and maximal exercise responses,journal-article,False,12/4/19,2019.0,Scandinavian Journal of Medicine & Science in Sports,"0905-7188,1600-0838",0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-01-19T04:54:35.125394,2,"[{'ORCID': 'http://orcid.org/0000-0003-4579-787X', 'given': 'Anmol T.', 'family': 'Mattu', 'sequence': 'first', 'affiliation': [{'name': 'Faculty of Kinesiology University of Calgary Calgary AB Canada'}], 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0001-6914-174X', 'given': 'Danilo', 'family': 'Iannetta', 'sequence': 'additional', 'affiliation': [{'name': 'Faculty of Kinesiology University of Calgary Calgary AB Canada'}], 'authenticated-orcid': False}, {'given': 'Martin J.', 'family': 'MacInnis', 'sequence': 'additional', 'affiliation': [{'name': 'Faculty of Kinesiology University of Calgary Calgary AB Canada'}]}, {'given': 'Patricia K.', 'family': 'Doyle‐Baker', 'sequence': 'additional', 'affiliation': [{'name': 'Faculty of Kinesiology University of Calgary Calgary AB Canada'}, {'name': 'School of Architecture, Planning and Landscape University of Calgary Calgary AB Canada'}]}, {'given': 'Juan M.', 'family': 'Murias', 'sequence': 'additional', 'affiliation': [{'name': 'Faculty of Kinesiology University of Calgary Calgary AB Canada'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/sms.13580,200,503.0,,sms.13580,https://doi.org/10.1111/sms.13580,Arm crank ergometer “spin” training improves seated balance and aerobic capacity in people with spinal cord injury,journal-article,False,11/6/19,2019.0,Scandinavian Journal of Medicine & Science in Sports,"0905-7188,1600-0838",0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-04-03T00:58:32.804905,2,"[{'ORCID': 'http://orcid.org/0000-0002-2594-4927', 'given': 'Alison M. M.', 'family': 'Williams', 'sequence': 'first', 'affiliation': [{'name': 'School of Kinesiology University of British Columbia Vancouver British Columbia Canada'}, {'name': 'Physical Activity Research Centre (PARC) International Collaboration On Repair DiscoveriesVancouver Costal Health Research Institute Vancouver British Columbia Canada'}], 'authenticated-orcid': False}, {'given': 'Amanda E.', 'family': 'Chisholm', 'sequence': 'additional', 'affiliation': [{'name': 'School of Kinesiology University of British Columbia Vancouver British Columbia Canada'}, {'name': 'Physical Activity Research Centre (PARC) International Collaboration On Repair DiscoveriesVancouver Costal Health Research Institute Vancouver British Columbia Canada'}]}, {'given': 'Andrea', 'family': 'Lynn', 'sequence': 'additional', 'affiliation': [{'name': 'School of Kinesiology University of British Columbia Vancouver British Columbia Canada'}, {'name': 'Physical Activity Research Centre (PARC) International Collaboration On Repair DiscoveriesVancouver Costal Health Research Institute Vancouver British Columbia Canada'}]}, {'given': 'Raza N.', 'family': 'Malik', 'sequence': 'additional', 'affiliation': [{'name': 'School of Kinesiology University of British Columbia Vancouver British Columbia Canada'}, {'name': 'Physical Activity Research Centre (PARC) International Collaboration On Repair DiscoveriesVancouver Costal Health Research Institute Vancouver British Columbia Canada'}]}, {'given': 'Gevorg', 'family': 'Eginyan', 'sequence': 'additional', 'affiliation': [{'name': 'School of Kinesiology University of British Columbia Vancouver British Columbia Canada'}, {'name': 'Physical Activity Research Centre (PARC) International Collaboration On Repair DiscoveriesVancouver Costal Health Research Institute Vancouver British Columbia Canada'}]}, {'ORCID': 'http://orcid.org/0000-0002-5782-2537', 'given': 'Tania', 'family': 'Lam', 'sequence': 'additional', 'affiliation': [{'name': 'School of Kinesiology University of British Columbia Vancouver British Columbia Canada'}, {'name': 'Physical Activity Research Centre (PARC) International Collaboration On Repair DiscoveriesVancouver Costal Health Research Institute Vancouver British Columbia Canada'}], 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,
