doi,publisher_status_code,error,doi_suffix,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date
10.1016/s1050-6411(03)00081-6,400,,s1050-6411_._03_._00081-6,https://doi.org/10.1016/s1050-6411(03)00081-6,EMG versus oxygen uptake during cycling exercise in trained and untrained subjects,journal-article,False,4/1/04,2004.0,Journal of Electromyography and Kinesiology,1050-6411,1050-6411,False,False,Elsevier BV,False,closed,False,,,[],[],2022-05-04T03:29:54.737624,2,"[{'given': 'François', 'family': 'Hug', 'sequence': 'first'}, {'given': 'Patrick', 'family': 'Decherchi', 'sequence': 'additional'}, {'given': 'Tanguy', 'family': 'Marqueste', 'sequence': 'additional'}, {'given': 'Yves', 'family': 'Jammes', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1580/1080-6032(2003)14[240:eoamee]2.0.co;2,400,,1080-6032_._2003_._14[240_._eoamee]2.0.co_._2,https://doi.org/10.1580/1080-6032(2003)14[240:eoamee]2.0.co;2,Effects of a 3-Month Endurance Event on Physical Performance and Body Composition: The G2 Trans-Greenland Expedition☆,journal-article,False,12/1/03,2003.0,Wilderness & Environmental Medicine,1080-6032,1080-6032,False,False,Elsevier BV,False,closed,False,,,[],[],2021-03-28T10:44:00.434494,2,"[{'given': 'Peter N.', 'family': 'Frykman', 'sequence': 'first'}, {'given': 'Everett A.', 'family': 'Harman', 'sequence': 'additional'}, {'given': 'Per Kristian', 'family': 'Opstad', 'sequence': 'additional'}, {'given': 'Reed W.', 'family': 'Hoyt', 'sequence': 'additional'}, {'given': 'James P.', 'family': 'DeLany', 'sequence': 'additional'}, {'given': 'Karl E.', 'family': 'Friedl', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/s1466-853x(03)00033-6,400,,s1466-853x_._03_._00033-6,https://doi.org/10.1016/s1466-853x(03)00033-6,Response similarities between cycle and rowing ergometry,journal-article,False,5/1/03,2003.0,Physical Therapy in Sport,1466-853X,1466-853X,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T06:54:35.645534,2,"[{'given': 'Jean-Paul', 'family': 'Barfield', 'sequence': 'first'}, {'given': 'Todd E.', 'family': 'Sherman', 'sequence': 'additional'}, {'given': 'Timothy J.', 'family': 'Michael', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/s0765-1597(02)00063-1,400,,s0765-1597_._02_._00063-1,https://doi.org/10.1016/s0765-1597(02)00063-1,Assessment of muscle function in patients with COPD: preliminary results,journal-article,False,4/1/03,2003.0,Science & Sports,0765-1597,0765-1597,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-13T05:44:14.716642,2,"[{'given': 'R.J', 'family': 'Yquel', 'sequence': 'first'}, {'given': 'O', 'family': 'Pillet', 'sequence': 'additional'}, {'given': 'G', 'family': 'Manier', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/s0094-5765(02)00012-7,400,,s0094-5765_._02_._00012-7,https://doi.org/10.1016/s0094-5765(02)00012-7,Fluid and salt supplementation effect on body hydration and electrolyte homeostasis during bed rest and ambulation,journal-article,False,6/1/02,2002.0,Acta Astronautica,0094-5765,0094-5765,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-15T03:10:01.483346,2,"[{'given': 'Yan G', 'family': 'Zorbas', 'sequence': 'first'}, {'given': 'Vassily J', 'family': 'Kakurin', 'sequence': 'additional'}, {'given': 'Nikolai A', 'family': 'Kuznetsov', 'sequence': 'additional'}, {'given': 'Vladimir L', 'family': 'Yarullin', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1067/mje.2002.115773,400,,mje.2002.115773,https://doi.org/10.1067/mje.2002.115773,"Right ventricular dp/dt/pmax, not dp/dtmax, noninvasively derived from tricuspid regurgitation velocity is a useful index of right ventricular contractility",journal-article,False,2/1/02,2002.0,Journal of the American Society of Echocardiography,0894-7317,0894-7317,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T06:47:15.347420,2,"[{'given': 'Hideaki', 'family': 'Kanzaki', 'sequence': 'first'}, {'given': 'Satoshi', 'family': 'Nakatani', 'sequence': 'additional'}, {'given': 'Toru', 'family': 'Kawada', 'sequence': 'additional'}, {'given': 'Masakazu', 'family': 'Yamagishi', 'sequence': 'additional'}, {'given': 'Kenji', 'family': 'Sunagawa', 'sequence': 'additional'}, {'given': 'Kunio', 'family': 'Miyatake', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1007/s776-002-8411-2,400,,s776-002-8411-2,https://doi.org/10.1007/s776-002-8411-2,"Influence of aerobic exercise with an intermission, using a bicycle ergometer, on fat metabolism in obese patients with gonarthrosis",journal-article,False,1/1/02,2002.0,Journal of Orthopaedic Science,0949-2658,0949-2658,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T17:27:54.259738,2,"[{'given': 'Hiroshi', 'family': 'Tsumura', 'sequence': 'first'}, {'given': 'Masashi', 'family': 'Kataoka', 'sequence': 'additional'}, {'given': 'Ken', 'family': 'Uchida', 'sequence': 'additional'}, {'given': 'Takehiko', 'family': 'Torisu', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/s1389-9457(00)00070-8,400,,s1389-9457_._00_._00070-8,https://doi.org/10.1016/s1389-9457(00)00070-8,Effects of short-term PAP treatment on endurance exercise performance in obstructive sleep apnea patients,journal-article,False,3/1/01,2001.0,Sleep Medicine,1389-9457,1389-9457,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T03:26:56.865088,2,"[{'given': 'D', 'family': 'Edward Shifflett', 'suffix': 'Jr', 'sequence': 'first'}, {'given': 'Eric W', 'family': 'Walker', 'sequence': 'additional'}, {'given': 'John M', 'family': 'Gregg', 'sequence': 'additional'}, {'given': 'Don', 'family': 'Zedalis', 'sequence': 'additional'}, {'given': 'William G', 'family': 'Herbert', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1067/mje.2001.110586,400,,mje.2001.110586,https://doi.org/10.1067/mje.2001.110586,Cardiorespiratory exercise capacity and its relation to a new doppler index in children previously treated with anthracycline,journal-article,False,4/1/01,2001.0,Journal of the American Society of Echocardiography,0894-7317,0894-7317,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-17T06:40:48.579378,2,"[{'given': 'Takayuki', 'family': 'Sato', 'sequence': 'first'}, {'given': 'Kenji', 'family': 'Harada', 'sequence': 'additional'}, {'given': 'Masamichi', 'family': 'Tamura', 'sequence': 'additional'}, {'given': 'Arata', 'family': 'Watanabe', 'sequence': 'additional'}, {'given': 'Masahiro', 'family': 'Ishii', 'sequence': 'additional'}, {'given': 'Goro', 'family': 'Takada', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1054/ptsp.2001.0057,400,,ptsp.2001.0057,https://doi.org/10.1054/ptsp.2001.0057,"Backward walking practice decreases oxygen uptake, heart rate and ratings of perceived exertion",journal-article,False,11/1/01,2001.0,Physical Therapy in Sport,1466-853X,1466-853X,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T07:01:14.740653,2,"[{'given': 'Edward M.', 'family': 'Heath', 'sequence': 'first'}, {'given': 'John R.', 'family': 'Blackwell', 'sequence': 'additional'}, {'given': 'Ursula C.', 'family': 'Baker', 'sequence': 'additional'}, {'given': 'Darla R.', 'family': 'Smith', 'sequence': 'additional'}, {'given': 'Kurt W.', 'family': 'Kornatz', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1054/chec.2001.0123,400,,chec.2001.0123,https://doi.org/10.1054/chec.2001.0123,"Effects of blood pressure, blood cholesterol and smoking on the functional capacity of post myocardial infarction patients in the early stages of cardiac rehabilitation",journal-article,False,5/1/01,2001.0,Coronary Health Care,1362-3265,1362-3265,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-16T09:29:56.827083,2,"[{'given': 'D.A.', 'family': 'Brodie', 'sequence': 'first'}, {'given': 'X.', 'family': 'Liu', 'sequence': 'additional'}, {'given': 'P.E.', 'family': 'Bundred', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/s0094-5765(00)00004-7,400,,s0094-5765_._00_._00004-7,https://doi.org/10.1016/s0094-5765(00)00004-7,Biochemical and hormonal changes in endurance trained volunteers during and after exposure to bed rest and chronic hyperhydration,journal-article,False,4/1/00,2000.0,Acta Astronautica,0094-5765,0094-5765,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T03:41:24.295493,2,"[{'given': 'Y.G', 'family': 'Zorbas', 'sequence': 'first'}, {'given': 'K.A', 'family': 'Naexu', 'sequence': 'additional'}, {'given': 'Y.N', 'family': 'Yaroshenko', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1053/apmr.2000.0810102,404,,apmr.2000.0810102,https://doi.org/10.1053/apmr.2000.0810102,Endurance training in patients with chronic obstructive pulmonary disease: A comparison of high versus moderate intensity,journal-article,False,1/1/00,2000.0,Archives of Physical Medicine and Rehabilitation,0003-9993,0003-9993,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T15:22:24.257962,2,"[{'given': 'Manuel', 'family': 'Gimenez', 'sequence': 'first'}, {'given': 'Emilio', 'family': 'Servera', 'sequence': 'additional'}, {'given': 'Pedro', 'family': 'Vergara', 'sequence': 'additional'}, {'given': 'John R.', 'family': 'Bach', 'sequence': 'additional'}, {'given': 'Jean-Marie', 'family': 'Polu', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/s0094-5765(99)00121-6,400,,s0094-5765_._99_._00121-6,https://doi.org/10.1016/s0094-5765(99)00121-6,Physiological effects of acute and ordinary bed rest conditions on endurance trained volunteers,journal-article,False,8/1/99,1999.0,Acta Astronautica,0094-5765,0094-5765,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T06:03:51.173560,2,"[{'given': 'Y.G', 'family': 'Zorbas', 'sequence': 'first'}, {'given': 'A.A', 'family': 'Ivanov', 'sequence': 'additional'}, {'given': 'S.N', 'family': 'Madvedev', 'sequence': 'additional'}, {'given': 'A.G', 'family': 'Kakurin', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/s0894-7317(99)70153-7,400,,s0894-7317_._99_._70153-7,https://doi.org/10.1016/s0894-7317(99)70153-7,Dilated Inferior Vena Cava: A Common Echocardiographic Finding in Highly Trained Elite Athletes,journal-article,False,11/1/99,1999.0,Journal of the American Society of Echocardiography,0894-7317,0894-7317,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T01:23:15.851704,2,"[{'given': 'Ehud', 'family': 'Goldhammer', 'sequence': 'first'}, {'given': 'Neal', 'family': 'Mesnick', 'sequence': 'additional'}, {'given': 'Edward G.', 'family': 'Abinader', 'sequence': 'additional'}, {'given': 'Michael', 'family': 'Sagiv', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/s0946-672x(97)80008-9,400,,s0946-672x_._97_._80008-9,https://doi.org/10.1016/s0946-672x(97)80008-9,Effects of Endurance Training on Skeletal Muscle Oxidative Capacities with and without Selenium Supplementation,journal-article,False,1/1/97,1997.0,Journal of Trace Elements in Medicine and Biology,0946-672X,0946-672X,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-13T09:42:20.940296,2,"[{'given': 'I.', 'family': 'Margaritis', 'sequence': 'first'}, {'given': 'F.', 'family': 'Tessier', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Prou', 'sequence': 'additional'}, {'given': 'P.', 'family': 'Marconnet', 'sequence': 'additional'}, {'given': 'J-F.', 'family': 'Marini', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/s0094-5765(96)00072-0,400,,s0094-5765_._96_._00072-0,https://doi.org/10.1016/s0094-5765(96)00072-0,First results from experiments performed with the ESA Anthrorack during the D-2 spacelab mission,journal-article,False,6/1/96,1996.0,Acta Astronautica,0094-5765,0094-5765,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-19T04:26:29.254369,2,"[{'given': 'A.', 'family': 'Kuipers', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/0765-1597(96)88159-7,400,,0765-1597_._96_._88159-7,https://doi.org/10.1016/0765-1597(96)88159-7,Evaluation of young cross-country skiers by running and roller-skiing tests,journal-article,False,1/1/96,1996.0,Science & Sports,0765-1597,0765-1597,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T05:41:11.660744,2,"[{'given': 'O', 'family': 'Broussouloux', 'sequence': 'first'}, {'given': 'G', 'family': 'Lac', 'sequence': 'additional'}, {'given': 'J.D.', 'family': 'Rouillon', 'sequence': 'additional'}, {'given': 'A', 'family': 'Robert', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/0094-5765(95)00148-4,400,,0094-5765_._95_._00148-4,https://doi.org/10.1016/0094-5765(95)00148-4,Interaction between exercising humans and growing plants in a closed ecological life support system,journal-article,False,10/1/95,1995.0,Acta Astronautica,0094-5765,0094-5765,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-15T23:23:50.089492,2,"[{'given': 'D.F.', 'family': 'Doerr', 'sequence': 'first'}, {'given': 'V.A.', 'family': 'Convertino', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Blue', 'sequence': 'additional'}, {'given': 'R.M.', 'family': 'Wheeler', 'sequence': 'additional'}, {'given': 'W.M.', 'family': 'Knott', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/0094-5765(95)00106-a,400,,0094-5765_._95_._00106-a,https://doi.org/10.1016/0094-5765(95)00106-a,Fluid-electrolyte changes in physically conditioned subjects after hypokinesia and chronic hyperhydration,journal-article,False,9/1/95,1995.0,Acta Astronautica,0094-5765,0094-5765,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T03:24:39.221904,2,"[{'given': 'Yan G.', 'family': 'Zorbas', 'sequence': 'first'}, {'given': 'Grigori E.', 'family': 'Verentsov', 'sequence': 'additional'}, {'given': 'Youri F.', 'family': 'Federenko', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/0094-5765(94)90114-7,400,,0094-5765_._94_._90114-7,https://doi.org/10.1016/0094-5765(94)90114-7,Effects of daily mild supine exercise on physical performance after 20 days bed rest in young persons,journal-article,False,7/1/94,1994.0,Acta Astronautica,0094-5765,0094-5765,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-16T04:28:20.844925,2,"[{'given': 'Y.', 'family': 'Suzuki', 'sequence': 'first'}, {'given': 'H.', 'family': 'Kashihara', 'sequence': 'additional'}, {'given': 'K.', 'family': 'Takenaka', 'sequence': 'additional'}, {'given': 'K', 'family': 'Kawakubo', 'sequence': 'additional'}, {'given': 'Y.', 'family': 'Makita', 'sequence': 'additional'}, {'given': 'S.', 'family': 'Goto', 'sequence': 'additional'}, {'given': 'S.', 'family': 'Ikawa', 'sequence': 'additional'}, {'given': 'A.', 'family': 'Gunji', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/0003-9993(94)90195-3,400,,0003-9993_._94_._90195-3,https://doi.org/10.1016/0003-9993(94)90195-3,Reliability of the maximal aerobic power and ventilatory threshold in adults with cerebral palsy,journal-article,False,6/1/94,1994.0,Archives of Physical Medicine and Rehabilitation,0003-9993,0003-9993,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-12T21:16:42.179974,2,"[{'given': 'Leona J.', 'family': 'Holland', 'sequence': 'first'}, {'given': 'Yagesh N.', 'family': 'Bhambhani', 'sequence': 'additional'}, {'given': 'Michael S.', 'family': 'Ferrara', 'sequence': 'additional'}, {'given': 'Robert D.', 'family': 'Steadward', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/s0950-3579(05)80223-7,400,,s0950-3579_._05_._80223-7,https://doi.org/10.1016/s0950-3579(05)80223-7,Exercise assessment of arthritic and elderly individuals,journal-article,False,2/1/94,1994.0,Baillière's Clinical Rheumatology,0950-3579,0950-3579,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T05:18:05.196209,2,"[{'given': 'J.M.', 'family': 'Hagberg', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/0003-4975(94)91648-9,400,,0003-4975_._94_._91648-9,https://doi.org/10.1016/0003-4975(94)91648-9,Prediction of postoperative exercise tolerance after aortic valve replacement,journal-article,False,12/1/94,1994.0,The Annals of Thoracic Surgery,0003-4975,0003-4975,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T22:23:14.225414,2,"[{'given': 'Kazunobu', 'family': 'Hirooka', 'sequence': 'first'}, {'given': 'Kouhei', 'family': 'Kawazoe', 'sequence': 'additional'}, {'given': 'Yoshio', 'family': 'Kosakai', 'sequence': 'additional'}, {'given': 'Yoshikado', 'family': 'Sasako', 'sequence': 'additional'}, {'given': 'Kiyoyuki', 'family': 'Eishi', 'sequence': 'additional'}, {'given': 'Yoshitsugu', 'family': 'Kito', 'sequence': 'additional'}, {'given': 'Norifumi', 'family': 'Nakanishi', 'sequence': 'additional'}, {'given': 'Takao', 'family': 'Yoshioka', 'sequence': 'additional'}, {'given': 'Yasunaru', 'family': 'Kawashima', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/s0300-2896(15)31272-2,400,,s0300-2896_._15_._31272-2,https://doi.org/10.1016/s0300-2896(15)31272-2,Variabilidad de la medida de la sensación de disnea durante el esfuerzo en pacientes con enfermedad pulmonar obstructiva crónica,journal-article,False,1/1/93,1993.0,Archivos de Bronconeumología,0300-2896,0300-2896,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-19T15:22:11.765135,2,"[{'given': 'F.', 'family': 'Ortega Ruiz', 'sequence': 'first'}, {'given': 'T.', 'family': 'Montemayor Rubio', 'sequence': 'additional'}, {'given': 'M.A.', 'family': 'Morales Gordillo', 'sequence': 'additional'}, {'given': 'R.', 'family': 'Ayerbe', 'sequence': 'additional'}, {'given': 'F.', 'family': 'Hernández Utrera', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Castillo Gómez', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/0094-5765(93)90078-b,400,,0094-5765_._93_._90078-b,https://doi.org/10.1016/0094-5765(93)90078-b,Human locomotion and workload for simulated lunar and Martian environments,journal-article,False,8/1/93,1993.0,Acta Astronautica,0094-5765,0094-5765,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-19T06:29:05.743169,2,"[{'given': 'Dava J.', 'family': 'Newman', 'sequence': 'first'}, {'given': 'Harold L.', 'family': 'Alexander', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/s0002-9378(12)90914-x,400,,s0002-9378_._12_._90914-x,https://doi.org/10.1016/s0002-9378(12)90914-x,Fetal heart rate response to sustained recreational exercise,journal-article,False,1/1/93,1993.0,American Journal of Obstetrics and Gynecology,0002-9378,0002-9378,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-13T06:57:49.415741,2,"[{'given': 'James F.', 'family': 'Clapp', 'suffix': 'III', 'sequence': 'first'}, {'given': 'Kathleen D.', 'family': 'Little', 'sequence': 'additional'}, {'given': 'Eleanor L.', 'family': 'Capeless', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/0003-9993(93)90029-a,400,,0003-9993_._93_._90029-a,https://doi.org/10.1016/0003-9993(93)90029-a,A comparison of oxygen pulse and respiratory exchange ratio in cerebral palsied and nondisabled children,journal-article,False,7/1/93,1993.0,Archives of Physical Medicine and Rehabilitation,0003-9993,0003-9993,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T18:01:05.449031,2,"[{'given': 'Jessica', 'family': 'Rose', 'sequence': 'first'}, {'given': 'William L.', 'family': 'Haskell', 'sequence': 'additional'}, {'given': 'James G.', 'family': 'Gamble', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/0003-4975(93)90551-r,400,,0003-4975_._93_._90551-r,https://doi.org/10.1016/0003-4975(93)90551-r,"Triiodothyronine, β-adrenergic receptors, agonist responses, and exercise capacity",journal-article,False,7/1/93,1993.0,The Annals of Thoracic Surgery,0003-4975,0003-4975,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-17T18:08:39.495487,2,"[{'given': 'Wade H.', 'family': 'Martin', 'suffix': 'III', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/s0272-6386(12)70319-0,400,,s0272-6386_._12_._70319-0,https://doi.org/10.1016/s0272-6386(12)70319-0,Uremic Myopathy Limits Aerobic Capacity in Hemodialysis Patients,journal-article,False,8/1/93,1993.0,American Journal of Kidney Diseases,0272-6386,0272-6386,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-13T22:17:26.425098,2,"[{'given': 'Geoffrey E.', 'family': 'Moore', 'sequence': 'first'}, {'given': 'D. Beth', 'family': 'Parsons', 'sequence': 'additional'}, {'given': 'James', 'family': 'Stray-Gundersen', 'sequence': 'additional'}, {'given': 'Patricia L.', 'family': 'Painter', 'sequence': 'additional'}, {'given': 'Karl R.', 'family': 'Brinker', 'sequence': 'additional'}, {'given': 'Jere H.', 'family': 'Mitchell', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/0003-9993(93)90039-d,400,,0003-9993_._93_._90039-d,https://doi.org/10.1016/0003-9993(93)90039-d,Endurance exercise training in Guillain-Barre Syndrome,journal-article,False,7/1/93,1993.0,Archives of Physical Medicine and Rehabilitation,0003-9993,0003-9993,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-19T01:58:50.029213,2,"[{'given': 'Kenneth H.', 'family': 'Pitetti', 'sequence': 'first'}, {'given': 'P.J.', 'family': 'Barrett', 'sequence': 'additional'}, {'given': 'Dilawer', 'family': 'Abbas', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1378/chest.101.5.236s,404,,chest.101.5.236s,https://doi.org/10.1378/chest.101.5.236s,Individualized ramp treadmill. Observations on a new protocol,journal-article,False,5/1/92,1992.0,Chest,0012-3692,0012-3692,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-13T03:21:27.023865,2,"[{'given': 'J.', 'family': 'Myers', 'sequence': 'first'}, {'given': 'N.', 'family': 'Buchanan', 'sequence': 'additional'}, {'given': 'D.', 'family': 'Smith', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Neutel', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Bowes', 'sequence': 'additional'}, {'given': 'D.', 'family': 'Walsh', 'sequence': 'additional'}, {'given': 'V. F.', 'family': 'Froelicher', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1378/chest.101.5.299s,404,,chest.101.5.299s,https://doi.org/10.1378/chest.101.5.299s,Autonomic nervous system adaptations to short-term exercise training,journal-article,False,5/1/92,1992.0,Chest,0012-3692,0012-3692,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-13T21:40:04.544245,2,"[{'given': 'M. T.', 'family': 'La Rovere', 'sequence': 'first'}, {'given': 'A.', 'family': 'Mortara', 'sequence': 'additional'}, {'given': 'G.', 'family': 'Sandrone', 'sequence': 'additional'}, {'given': 'F.', 'family': 'Lombardi', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1378/chest.101.5.268s,404,,chest.101.5.268s,https://doi.org/10.1378/chest.101.5.268s,Lactate kinetics in severe COPD. Implications of an abnormal aminopyrine breath test,journal-article,False,5/1/92,1992.0,Chest,0012-3692,0012-3692,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-17T23:08:48.117339,2,"[{'given': 'S. J.', 'family': 'Goodnight-White', 'sequence': 'first'}, {'given': 'C. C.', 'family': 'Miller', 'sequence': 'additional'}, {'given': 'S. E.', 'family': 'Haber', 'sequence': 'additional'}, {'given': 'P. D.', 'family': 'Klein', 'sequence': 'additional'}, {'given': 'E. C.', 'family': 'Fletcher', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/0094-5765(91)90111-h,400,,0094-5765_._91_._90111-h,https://doi.org/10.1016/0094-5765(91)90111-h,Changes in extracellular muscle volume affect heart rate and blood pressure responses to static exercise,journal-article,False,1/1/91,1991.0,Acta Astronautica,0094-5765,0094-5765,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-18T05:36:43.489001,2,"[{'given': 'K.', 'family': 'Baum', 'sequence': 'first'}, {'given': 'D.', 'family': 'Essfeld', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Stegemann', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/0094-5765(91)90110-q,400,,0094-5765_._91_._90110-q,https://doi.org/10.1016/0094-5765(91)90110-q,Comparison of V'O2 kinetics in upright and supine position,journal-article,False,1/1/91,1991.0,Acta Astronautica,0094-5765,0094-5765,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-13T12:18:43.978723,2,"[{'given': 'U.', 'family': 'Hoffmann', 'sequence': 'first'}, {'given': 'D.', 'family': 'Eßfeld', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Stegemann', 'sequence': 'additional'}, {'given': 'H.', 'family': 'Schütze', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/0378-3782(91)90156-w,400,,0378-3782_._91_._90156-w,https://doi.org/10.1016/0378-3782(91)90156-w,Critical appraisal and further development of the methodology for open circuit calorimetry in neonates,journal-article,False,10/1/91,1991.0,Early Human Development,0378-3782,0378-3782,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-17T21:12:55.423684,2,"[{'given': 'J.-C.', 'family': 'Handley', 'sequence': 'first'}, {'given': 'S.A.', 'family': 'Spencer', 'sequence': 'additional'}, {'given': 'S.', 'family': 'Rakowski', 'sequence': 'additional'}, {'given': 'P.', 'family': 'Rolfe', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
