doi_suffix,file_path,pred_op-rr,pred_human,op-rr,human,eligible
s1081-1206_._10_._60989-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1081-1206_._10_._60989-1.txt,,,TRUE,TRUE,TRUE
s10926-009-9180-5,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s10926-009-9180-5.txt,,,TRUE,TRUE,TRUE
s1095-6433_._00_._00208-7,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1095-6433_._00_._00208-7.txt,,,,FALSE,FALSE
s1095-6433_._01_._00290-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1095-6433_._01_._00290-2.txt,,,TRUE,FALSE,FALSE
s1095-6433_._01_._00365-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1095-6433_._01_._00365-8.txt,,,,FALSE,FALSE
s1095-6433_._02_._00043-0,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1095-6433_._02_._00043-0.txt,,,,FALSE,FALSE
s1095-6433_._02_._00136-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1095-6433_._02_._00136-8.txt,,,TRUE,TRUE,TRUE
s1095-6433_._02_._00164-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1095-6433_._02_._00164-2.txt,,,TRUE,FALSE,FALSE
s1095-6433_._02_._00245-3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1095-6433_._02_._00245-3.txt,,,,FALSE,FALSE
s1095-6433_._03_._00018-7,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1095-6433_._03_._00018-7.txt,,,FALSE,FALSE,FALSE
s1095-6433_._03_._00116-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1095-6433_._03_._00116-8.txt,,,FALSE,FALSE,FALSE
s1095-6433_._03_._00210-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1095-6433_._03_._00210-1.txt,,,,FALSE,FALSE
s1095-6433_._97_._00405-4,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1095-6433_._97_._00405-4.txt,,,FALSE,TRUE,FALSE
s1095-6433_._97_._00412-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1095-6433_._97_._00412-1.txt,,,FALSE,FALSE,FALSE
s1095-6433_._97_._00473-x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1095-6433_._97_._00473-x.txt,,,,FALSE,FALSE
s1095-6433_._98_._10047-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1095-6433_._98_._10047-8.txt,,,,FALSE,FALSE
s1095-6433_._98_._10141-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1095-6433_._98_._10141-1.txt,,,,FALSE,FALSE
s1096-4959_._03_._00083-6,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1096-4959_._03_._00083-6.txt,,,,FALSE,FALSE
s11010-005-9101-7,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11010-005-9101-7.txt,,,,FALSE,FALSE
s11010-016-2937-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11010-016-2937-1.txt,,,TRUE,FALSE,FALSE
s11085-021-10033-y,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11085-021-10033-y.txt,,,FALSE,TRUE,FALSE
s11257-021-09299-3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11257-021-09299-3.txt,,,FALSE,TRUE,FALSE
s11307-007-0118-z,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11307-007-0118-z.txt,,,TRUE,TRUE,TRUE
s11325-010-0445-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11325-010-0445-1.txt,,,FALSE,TRUE,FALSE
s11332-019-00557-x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11332-019-00557-x.txt,,,FALSE,TRUE,FALSE
s11332-020-00690-y,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11332-020-00690-y.txt,,,FALSE,TRUE,FALSE
s11332-020-00707-6,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11332-020-00707-6.txt,,,TRUE,TRUE,TRUE
s11332-021-00849-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11332-021-00849-1.txt,,,FALSE,TRUE,FALSE
s11332-022-00944-x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11332-022-00944-x.txt,,,FALSE,TRUE,FALSE
s11356-022-18695-0,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11356-022-18695-0.txt,,,TRUE,FALSE,FALSE
s11357-016-9882-5,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11357-016-9882-5.txt,,,TRUE,TRUE,TRUE
s11682-022-00693-y,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11682-022-00693-y.txt,,,FALSE,TRUE,FALSE
s11695-008-9527-6,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11695-008-9527-6.txt,,,TRUE,TRUE,TRUE
s11916-013-0380-5,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11916-013-0380-5.txt,,,FALSE,TRUE,FALSE
s11930-006-0024-4,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s11930-006-0024-4.txt,,,FALSE,TRUE,FALSE
s12152-018-9354-y,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12152-018-9354-y.txt,,,FALSE,TRUE,FALSE
s12192-021-01241-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12192-021-01241-1.txt,,,FALSE,TRUE,FALSE
s12283-017-0234-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12283-017-0234-1.txt,,,FALSE,TRUE,FALSE
s12350-017-1068-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12350-017-1068-8.txt,,,FALSE,TRUE,FALSE
s12574-018-0382-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12574-018-0382-8.txt,,,FALSE,TRUE,FALSE
s12576-012-0226-7,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12576-012-0226-7.txt,,,FALSE,TRUE,FALSE
s12885-021-07804-w,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12885-021-07804-w.txt,,,FALSE,TRUE,FALSE
s12887-018-1377-3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12887-018-1377-3.txt,,,FALSE,TRUE,FALSE
s12888-020-02827-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12888-020-02827-2.txt,,,TRUE,TRUE,TRUE
s12890-015-0031-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12890-015-0031-1.txt,,,FALSE,TRUE,FALSE
s12891-016-0869-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12891-016-0869-2.txt,,,FALSE,TRUE,FALSE
s12967-021-02737-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12967-021-02737-1.txt,,,FALSE,TRUE,FALSE
s12970-016-0150-y,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12970-016-0150-y.txt,,,TRUE,TRUE,TRUE
s12970-018-0218-y,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12970-018-0218-y.txt,,,FALSE,TRUE,FALSE
s12970-019-0284-9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12970-019-0284-9.txt,,,TRUE,TRUE,TRUE
s12970-019-0318-3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12970-019-0318-3.txt,,,TRUE,TRUE,TRUE
s12970-021-00422-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12970-021-00422-8.txt,,,FALSE,TRUE,FALSE
s12970-021-00435-3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12970-021-00435-3.txt,,,FALSE,TRUE,FALSE
s12970-021-00458-w,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12970-021-00458-w.txt,,,FALSE,TRUE,FALSE
s12974-021-02131-0,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12974-021-02131-0.txt,,,FALSE,TRUE,FALSE
s12984-018-0401-z,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12984-018-0401-z.txt,,,FALSE,TRUE,FALSE
s12984-021-00882-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s12984-021-00882-8.txt,,,FALSE,TRUE,FALSE
s13063-016-1522-y,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s13063-016-1522-y.txt,,,TRUE,TRUE,TRUE
s13063-018-2541-7,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s13063-018-2541-7.txt,,,TRUE,TRUE,TRUE
s13063-021-05419-x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s13063-021-05419-x.txt,,,FALSE,TRUE,FALSE
s13102-018-0101-9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s13102-018-0101-9.txt,,,TRUE,TRUE,TRUE
s13102-021-00277-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s13102-021-00277-1.txt,,,TRUE,TRUE,TRUE
s13102-021-00319-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s13102-021-00319-8.txt,,,FALSE,TRUE,FALSE
s13102-022-00492-4,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s13102-022-00492-4.txt,,,TRUE,TRUE,TRUE
s13105-016-0486-4,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s13105-016-0486-4.txt,,,TRUE,TRUE,TRUE
s13300-021-01005-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s13300-021-01005-1.txt,,,FALSE,TRUE,FALSE
s13679-020-00411-z,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s13679-020-00411-z.txt,,,FALSE,TRUE,FALSE
s1440-2440_._00_._80012-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1440-2440_._00_._80012-2.txt,,,TRUE,TRUE,TRUE
s1440-2440_._09_._60005-0,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1440-2440_._09_._60005-0.txt,,,TRUE,TRUE,TRUE
s1469-0292_._02_._00041-9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1469-0292_._02_._00041-9.txt,,,TRUE,TRUE,TRUE
s1516-89132007000100012,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1516-89132007000100012.txt,,,,FALSE,FALSE
s1516-89132008000300017,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1516-89132008000300017.txt,,,,FALSE,FALSE
s1517-86922011000500014,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1517-86922011000500014.txt,,,FALSE,TRUE,FALSE
s1519-69842010000200013,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1519-69842010000200013.txt,,,TRUE,FALSE,FALSE
s1532-0456_._01_._00268-x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1532-0456_._01_._00268-x.txt,,,FALSE,FALSE,FALSE
s1546-5098_._07_._26007-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1546-5098_._07_._26007-8.txt,,,FALSE,FALSE,FALSE
s1569-9048_._02_._00068-x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1569-9048_._02_._00068-x.txt,,,,FALSE,FALSE
s1569-9048_._03_._00077-6,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1569-9048_._03_._00077-6.txt,,,,FALSE,FALSE
s160057752100905x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s160057752100905x.txt,,,,FALSE,FALSE
s1728-869x_._11_._60004-x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1728-869x_._11_._60004-x.txt,,,TRUE,TRUE,TRUE
s18010264,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s18010264.txt,,,TRUE,TRUE,TRUE
s1836-9553_._12_._70113-3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1836-9553_._12_._70113-3.txt,,,TRUE,TRUE,TRUE
s40064-015-0882-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40064-015-0882-1.txt,,,TRUE,TRUE,TRUE
s40064-015-1041-4,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40064-015-1041-4.txt,,,TRUE,TRUE,TRUE
s40141-021-00315-6,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40141-021-00315-6.txt,,,FALSE,TRUE,FALSE
s40279-012-0014-9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-012-0014-9.txt,,,FALSE,TRUE,FALSE
s40279-014-0224-4,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-014-0224-4.txt,,,FALSE,TRUE,FALSE
s40279-016-0671-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-016-0671-1.txt,,,FALSE,TRUE,FALSE
s40279-017-0728-9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-017-0728-9.txt,,,FALSE,TRUE,FALSE
s40279-018-0925-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-018-0925-1.txt,,,FALSE,TRUE,FALSE
s40279-018-0938-9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-018-0938-9.txt,,,FALSE,TRUE,FALSE
s40279-018-0977-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/bf00422487.txt,,,FALSE,TRUE,FALSE
s40279-018-1010-5,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-018-1010-5.txt,,,FALSE,TRUE,FALSE
s40279-019-01072-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-019-01072-2.txt,,,FALSE,TRUE,FALSE
s40279-019-01185-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-019-01185-8.txt,,,FALSE,TRUE,FALSE
s40279-020-01269-w,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-020-01269-w.txt,,,FALSE,TRUE,FALSE
s40279-020-01313-9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-020-01313-9.txt,,,FALSE,TRUE,FALSE
s40279-020-01396-4,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-020-01396-4.txt,,,FALSE,TRUE,FALSE
s40279-020-01402-9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-020-01402-9.txt,,,FALSE,TRUE,FALSE
s40279-021-01457-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-021-01457-2.txt,,,FALSE,TRUE,FALSE
s40279-021-01459-0,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-021-01459-0.txt,,,FALSE,TRUE,FALSE
s40279-021-01475-0,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-021-01475-0.txt,,,FALSE,TRUE,FALSE
s40279-021-01500-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-021-01500-2.txt,,,FALSE,TRUE,FALSE
s40279-021-01523-9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-021-01523-9.txt,,,FALSE,TRUE,FALSE
s40279-021-01604-9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-021-01604-9.txt,,,FALSE,TRUE,FALSE
s40279-021-01610-x,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-021-01610-x.txt,,,FALSE,TRUE,FALSE
s40279-021-01615-6,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-021-01615-6.txt,,,FALSE,TRUE,FALSE
s40279-021-01624-5,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-021-01624-5.txt,,,FALSE,TRUE,FALSE
s40279-022-01651-w,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-022-01651-w.txt,,,FALSE,TRUE,FALSE
s40279-022-01658-3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-022-01658-3.txt,,,FALSE,TRUE,FALSE
s40279-022-01685-0,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-022-01685-0.txt,,,FALSE,TRUE,FALSE
s40279-022-01686-z,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-022-01686-z.txt,,,FALSE,TRUE,FALSE
s40279-022-01690-3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-022-01690-3.txt,,,FALSE,TRUE,FALSE
s40279-022-01701-3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-022-01701-3.txt,,,FALSE,TRUE,FALSE
s40279-022-01710-2,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-022-01710-2.txt,,,FALSE,TRUE,FALSE
s40279-022-01714-y,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40279-022-01714-y.txt,,,FALSE,TRUE,FALSE
s40618-020-01347-w,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40618-020-01347-w.txt,,,FALSE,TRUE,FALSE
s40750-022-00185-9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s004210000340.txt,,,FALSE,TRUE,FALSE
s40798-016-0060-1,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40798-016-0060-1.txt,,,TRUE,TRUE,TRUE
s40798-018-0134-3,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40798-018-0134-3.txt,,,FALSE,TRUE,FALSE
s40798-019-0230-z,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40798-019-0230-z.txt,,,FALSE,TRUE,FALSE
s40798-021-00341-7,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40798-021-00341-7.txt,,,FALSE,TRUE,FALSE
s40798-021-00356-0,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40798-021-00356-0.txt,,,FALSE,TRUE,FALSE
s40798-021-00390-y,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40798-021-00390-y.txt,,,FALSE,TRUE,FALSE
s40798-021-00403-w,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40798-021-00403-w.txt,,,TRUE,TRUE,TRUE
s40798-022-00444-9,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40798-022-00444-9.txt,,,FALSE,TRUE,FALSE
s40798-022-00445-8,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40798-022-00445-8.txt,,,FALSE,TRUE,FALSE
s40798-022-00449-4,/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40798-022-00449-4.txt,,,FALSE,TRUE,FALSE
