doi,_merge
10.1080/02678292.2012.684074,right_only
10.1007/BF00393900,right_only
10.1007/BF01101476,right_only
10.1139/f69-277,right_only
10.1002/jctb.450,right_only
10.3389/fmars.2019.00220,right_only
10.1590/S1517-86922010000400012,right_only
10.1063/1.5029519,right_only
10.1016/j.jembe.2011.05.022,right_only
10.3233/IES-192229,right_only
10.1063/1.2767189,right_only
10.1016/j.apunts.2011.06.003,right_only
10.1590/S1980-65742013000200021,right_only
10.1007/s12034-018-1693-0,right_only
10.1016/S0765-1597(00)88242-8,right_only
10.1080/10236244.2010.501135,right_only
10.1055/s-0032-1314863,right_only
10.1590/1517-869220202603185905,right_only
10.1590/1517-869220172306165108,right_only
10.3390/app11083624,right_only
10.1016/bs.fp.2019.08.001,right_only
10.12989/mwt.2015.6.4.263,right_only
10.1260/1747-9541.6.2.273,right_only
10.1007/BF02549326,right_only
10.1007/s11332-020-00644-4,right_only
10.1007/s10641-014-0292-1,right_only
10.1149/2.1301704jes,right_only
10.1016/S1095-6433(98)10047-8,right_only
10.5194/bg-11-2083-2014,right_only
10.1016/j.plantsci.2003.12.026,right_only
10.1111/j.1095-8649.2008.02041.x,right_only
10.1038/s43247-020-00087-2,right_only
10.1152/ajpregu.1990.259.5.R1075,right_only
10.1093/beheco/arp059,right_only
10.1016/j.ica.2006.07.009,right_only
10.1023/A:1011641302048,right_only
10.1016/0022-0981(95)00196-4,right_only
10.1016/j.jembe.2013.06.012,right_only
10.1016/j.bej.2014.09.002,right_only
10.1016/j.ica.2019.119344,right_only
10.1016/j.jembe.2018.02.006,right_only
10.1016/j.surfcoat.2007.04.108,right_only
10.1039/c5ta01900a,right_only
10.14529/hsm200305,right_only
10.1016/j.poly.2009.12.020,right_only
10.1016/S0022-0981(02)00306-4,right_only
10.3389/fmars.2019.00014,right_only
10.1080/19424280.2013.803163,right_only
10.37190/ABB-01964-2021-02,right_only
10.1111/j.1748-1716.1959.tb01736.x,right_only
10.3920/CEP190019,right_only
10.2307/2389393,right_only
10.12800/ccd.v10i28.514,right_only
10.1016/S0020-1693(00)00379-0,right_only
10.1080/00345377.1979.10615652,right_only
10.1577/1548-8659(1966)95[71:EOPFOO]2.0.CO;2,right_only
10.1023/A:1004986518555,right_only
10.1016/0198-0149(82)90081-4,right_only
10.1152/ajpheart.1999.276.4.H1339,right_only
10.1016/S0302-4598(98)00112-3,right_only
10.1590/S0104-66322005000400001,right_only
10.1016/j.ensm.2021.03.031,right_only
10.1080/00364820310002263,right_only
10.1016/j.jembe.2014.05.004,right_only
10.3354/meps06896,right_only
10.1016/S1886-6581(09)70110-0,right_only
10.1007/BF00002555,right_only
10.1007/s10641-010-9690-1,right_only
10.4319/lo.2000.45.2.0267,right_only
10.1080/02640418308729658,right_only
10.3354/meps07562,right_only
10.3354/meps13827,right_only
10.6084/m9.figshare.156386,right_only
10.1055/s-0043-123506,right_only
10.1016/j.microc.2019.104327,right_only
10.7600/jspfsm1949.51.265,right_only
10.2478/v10131-009-0006-9,right_only
10.1111/fog.12465,right_only
10.7600/jspfsm.58.527,right_only
10.1007/BF03179113,right_only
10.1007/BF00394278,right_only
10.1111/are.12658,right_only
10.1139/f72-009,right_only
10.1007/s10641-011-9867-2,right_only
10.7600/jspfsm1949.50.475,right_only
10.1590/S1517-86922010000600010,right_only
10.1016/S0022-0981(99)00004-0,right_only
10.1016/j.ecss.2009.08.019,right_only
10.1016/j.apsusc.2021.151119,right_only
10.1021/acsaelm.1c00260,right_only
10.17533/udea.efyd.v38n1a09,right_only
10.17826/cumj.571942,right_only
10.1177/1754337118801729,right_only
10.1670/11-160,right_only
10.15359/mhs.19-1.10,right_only
10.1002/pat.3455,right_only
10.1016/j.jembe.2016.11.008,right_only
10.1016/j.aquaculture.2012.10.033,right_only
10.1139/f65-128,right_only
10.14529/hsm200116,right_only
10.29359/BJHPA.12.2.01,right_only
10.1007/BF00688620,right_only
10.29359/BJHPA.12.3.03,right_only
10.30638/eemj.2012.054,right_only
10.15561/26649837.2021.0302,right_only
10.1016/j.envsoft.2009.10.015,right_only
10.1063/1.4893570,right_only
10.1007/s12562-016-0975-y,right_only
10.15366/rimcafd2020.80.004,right_only
10.18869/acadpub.aassjournal.5.1.7,right_only
10.34172/EHEM.2021.24,right_only
10.1007/s11332-018-0486-6,right_only
10.1080/00785326.1989.10430849,right_only
10.3354/meps200289,right_only
10.1016/0016-7037(87)90211-0,right_only
10.1002/jctb.4160,right_only
10.1016/S0306-4565(02)00006-2,right_only
10.1590/S1980-65742013000100012,right_only
10.14529/hsm190306,right_only
10.1007/s12562-015-0910-7,right_only
10.1111/j.1095-8312.2011.01768.x,right_only
10.4209/aaqr.2015.04.0208,right_only
10.1016/j.cej.2021.133528,right_only
10.1590/1517-869220162206158906,right_only
10.1080/23311916.2016.1251028,right_only
10.1002/clen.201000212,right_only
10.23736/S0025-7826.20.03653-4,right_only
10.1016/j.ceramint.2018.02.079,right_only
10.1016/j.snb.2019.127465,right_only
10.1007/s10750-017-3151-1,right_only
10.1016/j.nanoen.2021.106124,right_only
10.1086/706185,right_only
10.3161/1733-5329(2006)8[509:ARVITE]2.0.CO;2,right_only
10.1016/S0765-1597(03)00164-3,right_only
10.2147/RRCC.S33328,right_only
10.1007/BF03179579,right_only
10.1577/02-116,right_only
10.1007/BF00393008,right_only
10.1063/1.4982589,right_only
10.1016/j.jembe.2015.12.009,right_only
10.1002/lno.10430,right_only
10.1007/s10008-012-1659-x,right_only
10.1002/iroh.19830680106,right_only
10.1071/MF18182,right_only
10.1039/c4ra04278f,right_only
10.1007/s002270050124,right_only
10.1016/S0925-8388(97)00325-3,right_only
10.1016/j.aquaculture.2011.06.003,right_only
10.1016/S0043-1354(98)00423-0,right_only
10.1007/BF00002551,right_only
10.3389/fmars.2021.613965,right_only
10.1590/S1980-65742013000100021,right_only
10.1111/maec.12019,right_only
10.1111/j.1365-2435.2009.01636.x,right_only
10.1039/c7ta06672d,right_only
10.4319/lo.2014.59.2.0465,right_only
10.1016/j.applanim.2010.12.007,right_only
10.3920/CEP150023,right_only
10.1007/s10973-013-3305-y,right_only
10.1006/jaer.2001.0736,right_only
10.1111/j.1095-8649.1996.tb00084.x,right_only
10.5672/apunts.2014.0983.es.(2017/1).127.08,right_only
10.1016/j.jth.2017.06.002,right_only
10.1111/j.1095-8649.1993.tb00319.x,right_only
10.1007/BF00938457,right_only
10.1149/1.1483155,right_only
10.21077/ijf.2020.67.3.79036-04,right_only
10.1016/j.jtherbio.2011.11.009,right_only
10.3390/batteries4030040,right_only
10.7600/jspfsm1949.49.121,right_only
10.3354/ame01626,right_only
10.1111/1365-2435.13115,right_only
10.1149/2.1091609jes,right_only
10.1007/s10008-013-2006-6,right_only
10.1111/j.1550-7408.1962.tb02581.x,right_only
10.1016/j.aquaculture.2021.736502,right_only
10.1002/aelm.201900036,right_only
10.1016/j.scispo.2004.11.001,right_only
10.1039/c7ta09823e,right_only
10.1590/S1517-86922008000300013,right_only
10.1186/s40317-022-00281-3,right_only
10.1007/BF02844129,right_only
10.1590/S1517-86922010000400005,right_only
10.1016/j.matlet.2022.131895,right_only
10.1093/biolinnean/bly178,right_only
10.1016/j.mtener.2021.100827,right_only
10.1016/j.electacta.2016.09.099,right_only
10.26582/k.53.1.1,right_only
10.1016/j.matlet.2016.05.138,right_only
10.1080/19424280.2016.1140817,right_only
10.3354/ame034023,right_only
10.1006/jfbi.2000.1348,right_only
10.1016/S0040-4039(01)00199-X,right_only
10.1007/s10533-018-0465-7,right_only
10.1063/1.352941,right_only
10.5606/tftrd.2017.27790,right_only
10.3901/CJME.2015.0505.068,right_only
10.1016/j.ecss.2007.07.033,right_only
10.14198/jhse.2017.124.08,right_only
10.1590/1517-86922014200601886,right_only
10.1260/1747-9541.9.5.1169,right_only
10.5123/S1679-49742013000100012,right_only
10.1111/j.0022-3646.1992.00304.x,right_only
10.1016/S0306-4565(99)00031-5,right_only
10.1002/adfm.201900527,right_only
10.1016/j.poly.2009.01.010,right_only
10.1063/1.3143787,right_only
10.1039/c5ra20018k,right_only
10.23736/S0025-7826.20.03729-1,right_only
10.1016/S0166-445X(96)00836-3,right_only
10.1007/s00300-017-2209-x,right_only
10.7600/jspfsm1949.51.275,right_only
10.1007/s00343-021-1060-7,right_only
10.1080/00986440500440181,right_only
10.4319/lo.1993.38.1.0018,right_only
10.1111/j.1095-8649.2007.01487.x,right_only
10.1111/j.1095-8649.1992.tb03869.x,right_only
10.1016/j.tsf.2017.09.044,right_only
10.3389/fmars.2021.781951,right_only
10.1016/j.apenergy.2017.11.039,right_only
10.1016/S0765-1597(01)00071-5,right_only
10.1016/j.surfcoat.2018.11.024,right_only
10.1039/d1ta03683a,right_only
10.1016/j.apenergy.2015.02.073,right_only
10.1016/S0166-445X(99)00021-1,right_only
10.1007/s12662-020-00682-7,right_only
10.1002/aenm.202000717,right_only
10.1577/A07-079.1,right_only
10.1016/j.apgeochem.2019.104442,right_only
10.1589/jpts.24.731,right_only
10.15561/20755279.2020.0602,right_only
10.1002/celc.201600402,right_only
10.1016/j.nanoen.2018.12.020,right_only
10.3354/meps08885,right_only
10.1080/102362400016579,right_only
10.2478/bjha-2014-0020,right_only
10.1016/j.jtice.2011.06.004,right_only
10.1016/S1095-6433(98)10141-1,right_only
10.1007/BF00167746,right_only
10.4081/jbr.2014.4713,right_only
10.1111/j.1365-2761.1995.tb00306.x,right_only
10.1039/d0ta03986a,right_only
10.14198/jhse.2018.13.Proc2.24,right_only
10.1016/j.molcata.2015.03.016,right_only
10.1046/j.1365-2109.2000.00470.x,right_only
10.1016/j.solidstatesciences.2019.105949,right_only
10.1016/j.desal.2006.09.015,right_only
10.17979/sportis.2017.3.1.1534,right_only
10.5232/ricyde2013.03401,right_only
10.1007/BF02692207,right_only
10.1357/00222400460744636,right_only
10.1590/S1980-65742012000100011,right_only
10.3390/batteries6040049,right_only
10.1016/j.jembe.2004.06.001,right_only
10.1142/S0219519418400407,right_only
10.1186/s43088-019-0032-x,right_only
10.1590/1517-869220192504169653,right_only
10.1007/s13762-019-02245-2,right_only
10.1016/j.scispo.2013.09.005,right_only
10.1590/S1413-35552007000400008,right_only
10.1016/j.infrared.2020.103302,right_only
10.1002/elan.201600614,right_only
10.1016/j.jembe.2005.01.009,right_only
10.1021/jp5116806,right_only
10.1016/j.apenergy.2013.02.001,right_only
10.1007/s12237-022-01055-z,right_only
10.1046/j.1095-8649.2003.00217.x,right_only
10.6018/analesps.30.3.157201,right_only
10.14529/hsm170401,right_only
10.1039/c2jm34078j,right_only
10.1016/j.jembe.2006.05.004,right_only
10.1016/j.jelechem.2017.10.061,right_only
10.7600/jspfsm1949.49.183,right_only
10.1111/j.1095-8649.2001.tb02263.x,right_only
10.1016/j.materresbull.2014.08.015,right_only
10.1590/S1517-86922009000200009,right_only
10.5606/tftrd.2016.66564,right_only
10.1016/S0765-1597(02)00073-4,right_only
10.1051/alr/2022001,right_only
10.1016/j.applanim.2012.02.014,right_only
10.29252/aassjournal.890,right_only
10.1007/BF00052173,right_only
10.1002/celc.202101576,right_only
10.1016/j.jembe.2011.11.004,right_only
10.1016/S0765-1597(00)88968-6,right_only
10.1016/j.dsr2.2017.08.013,right_only
10.7600/jspfsm.57.261,right_only
10.3866/PKU.WHXB19910412,right_only
10.1016/S0032-9592(01)00135-2,right_only
10.1039/c7ta03922k,right_only
10.1007/s10750-019-04138-4,right_only
10.1021/ic00104a005,right_only
10.1016/j.electacta.2016.01.174,right_only
10.1111/j.1095-8649.2000.tb00259.x,right_only
10.1016/j.est.2021.102529,right_only
10.1016/j.polymdegradstab.2017.04.018,right_only
10.1016/0043-1354(95)00236-7,right_only
10.1590/S1517-86922014000100008,right_only
10.1055/s-2006-940010,right_only
10.1577/T02-144.1,right_only
10.1046/j.1444-2906.2000.00077.x,right_only
10.26773/mjssm.190308,right_only
10.2175/106143099X121508,right_only
10.5194/bg-14-1919-2017,right_only
10.12800/ccd.v8i22.222,right_only
10.1590/1517-869220172302159086,right_only
10.1016/j.apmt.2017.11.011,right_only
10.1016/j.jpowsour.2018.03.045,right_only
10.1016/j.jpowsour.2016.10.069,right_only
10.1016/j.jpowsour.2013.04.115,right_only
10.1039/d1ta03270d,right_only
10.7600/jspfsm1949.52.585,right_only
10.1111/j.0022-1112.2004.00447.x,right_only
10.1002/lno.11630,right_only
10.1149/1.3478207,right_only
10.1149/2.003210jes,right_only
10.3390/fishes6040046,right_only
10.1139/z95-272,right_only
10.1590/S1517-86922009000500003,right_only
10.1007/s00300-012-1228-x,right_only
10.1016/0169-8141(94)90024-8,right_only
10.1016/j.scispo.2004.01.007,right_only
10.1016/S0967-0637(99)00103-X,right_only
10.1063/5.0012166,right_only
10.1111/ivb.12127,right_only
10.1023/A:1007805322097,right_only
10.1016/j.energy.2016.04.075,right_only
10.1021/acs.chemmater.8b02679,right_only
10.1021/acscatal.5b01973,right_only
10.5513/JCEA01/12.1.890,right_only
10.1016/j.jembe.2005.10.012,right_only
10.1152/ajpheart.1993.265.6.H2081,right_only
10.2307/2937173,right_only
10.1002/iroh.19900750203,right_only
10.1080/10473289.1995.10467404,right_only
10.1016/j.applthermaleng.2021.117561,right_only
10.1080/19443994.2014.893208,right_only
10.1007/BF00351042,right_only
10.1002/cvde.201004291,right_only
10.1111/j.1095-8649.1997.tb01505.x,right_only
10.1111/j.1095-8649.2007.01612.x,right_only
10.1016/j.elspec.2008.04.001,right_only
10.1089/10928750252953714,right_only
10.7600/jspfsm.60.503,right_only
10.1080/01919512.2011.549417,right_only
10.1016/j.jpowsour.2021.230813,right_only
10.1252/kakoronbunshu.18.139,right_only
10.1007/s00227-004-1519-z,right_only
10.1063/1.348542,right_only
10.1016/j.apsusc.2020.147391,right_only
10.1007/s12665-019-8444-4,right_only
10.1177/17479541211072225,right_only
10.1002/cjce.23495,right_only
10.3390/app11031050,right_only
10.1111/j.1600-0633.2007.00280.x,right_only
10.1007/s002270100585,right_only
10.1590/1517-86922014200201483,right_only
10.1039/c4ta02124j,right_only
10.1139/Z02-054,right_only
10.1016/j.cej.2018.09.069,right_only
10.1016/S0765-1597(03)00147-3,right_only
10.1006/jssc.1994.1242,right_only
10.1016/j.electacta.2014.03.156,right_only
10.1016/j.aquaculture.2019.01.032,right_only
10.1039/d2ta00760f,right_only
10.1016/j.scispo.2003.12.002,right_only
10.1007/BF00216599,right_only
10.1007/s10641-010-9714-x,right_only
10.1152/ajpheart.1994.266.3.H1047,right_only
10.1016/j.scispo.2010.09.003,right_only
10.1016/S0044-8486(02)00587-2,right_only
10.1007/s10750-007-9058-5,right_only
10.1002/clen.201100558,right_only
10.1016/j.susc.2004.05.118,right_only
10.4067/S0717-95022019000401429,right_only
10.1021/acsaem.0c02945,right_only
10.1590/1678-98652016000500007,right_only
10.3389/fmars.2014.00056,right_only
10.4319/lo.2003.48.3.0951,right_only
10.1016/j.nanoen.2020.105601,right_only
10.1590/1517-869220162203151766,right_only
10.1016/j.poly.2008.11.017,right_only
10.1039/c9ta06742f,right_only
10.1016/j.jpowsour.2014.06.103,right_only
10.1080/02640418408729692,right_only
10.1006/jssc.1999.8598,right_only
10.7600/jspfsm1949.50.445,right_only
10.1016/j.matlet.2019.03.045,right_only
10.1093/jcbiol/ruy028,right_only
10.1139/f94-111,right_only
10.1002/ep.10370,right_only
10.1021/acsaem.0c01489,right_only
10.3389/fmars.2018.00465,right_only
10.1111/j.1095-8649.2003.00268.x,right_only
10.1016/j.jelechem.2022.116039,right_only
10.1039/c8ta10422k,right_only
10.1149/2.0621807jes,right_only
10.1016/j.seppur.2017.01.048,right_only
10.1007/s12257-012-0035-0,right_only
10.1016/j.bej.2007.08.010,right_only
10.1021/acssuschemeng.8b00113,right_only
10.1016/j.buildenv.2018.09.011,right_only
10.1111/2041-210X.13674,right_only
10.3389/fmars.2015.00037,right_only
10.3354/meps203301,right_only
10.1007/s11270-009-0159-9,right_only
10.1139/cjfas-53-11-2484,right_only
10.1007/s11676-018-0676-8,right_only
10.1002/prs.10025,right_only
10.1016/j.mtener.2020.100578,right_only
10.1039/c6ta05080h,right_only
10.1021/acs.iecr.5b00770,right_only
10.2116/analsci.8.845,right_only
10.14198/jhse.2018.13.Proc2.19,right_only
10.1590/1517-869220162201114003,right_only
10.1016/j.jembe.2015.07.017,right_only
10.1016/S0765-1597(02)00069-2,right_only
10.1039/c7nj01482a,right_only
10.1111/1365-2435.13811,right_only
10.1643/h203-110.1,right_only
10.1016/j.nanoen.2018.07.058,right_only
10.20964/2017.07.64,right_only
10.1002/admi.201901582,right_only
10.2983/035.035.0303,right_only
10.1016/j.dsr2.2010.02.015,right_only
10.1016/j.bej.2014.12.002,right_only
10.1016/S0378-3820(02)00098-X,right_only
10.1016/j.jembe.2013.12.014,right_only
10.1016/j.est.2019.100967,right_only
10.1016/S0765-1597(98)80046-4,right_only
10.1139/cjfas-2013-0480,right_only
10.1016/j.pestbp.2010.09.002,right_only
10.1177/00952443211020330,right_only
10.1577/1548-8659(1990)119<0585:MTCBRT>2.3.CO;2,right_only
10.1016/0043-1354(91)90161-I,right_only
10.1016/0960-8524(91)90193-N,right_only
10.14739/2310-1210.2021.4.227348,right_only
10.1111/j.1095-8649.1994.tb01311.x,right_only
10.1021/ef300076m,right_only
10.1080/09593331908616744,right_only
10.1016/j.jtherbio.2012.12.001,right_only
10.1016/0300-9629(92)90631-Y,right_only
10.3390/jmse9060626,right_only
10.1016/j.jpowsour.2014.06.047,right_only
10.1039/c6ta03936g,right_only
10.1111/j.1095-8649.2005.00784.x,right_only
10.9734/JPRI/2021/v33i1331263,right_only
10.1016/j.aquaculture.2003.10.039,right_only
10.15561/18189172.2016.0405,right_only
10.1029/2020JC016995,right_only
10.4319/lo.2009.54.6.1911,right_only
10.1016/j.electacta.2016.04.109,right_only
10.1016/j.aquaculture.2018.07.050,right_only
10.1007/s00227-004-1525-1,right_only
10.1357/002224091784995701,right_only
10.7600/jspfsm.56.339,right_only
10.1103/PhysRevB.90.165109,right_only
10.1080/09735070.2016.11905479,right_only
10.1152/jappl.1998.85.5.1736,right_only
10.1080/00140139408963635,right_only
10.1590/S0066-782X2009001000016,right_only
10.1002/ccd.25018,right_only
10.1080/02640414.2012.744079,right_only
10.1097/00005344-199710000-00021,right_only
10.1123/IJSPP.2013-0373,right_only
10.1016/S0966-6362(00)00104-1,right_only
10.1093/cvr/26.9.886,right_only
10.1139/h03-051,right_only
10.1097/PHM.0000000000001416,right_only
10.1123/ijspp.7.2.170,right_only
10.1089/photob.2020.4978,right_only
10.1016/0167-4889(95)00171-9,right_only
10.1080/0264041031000101791,right_only
10.1152/jappl.1980.49.4.571,right_only
10.1016/S0014-2999(97)01593-8,right_only
10.1519/JSC.0b013e318231aafa,right_only
10.1152/jappl.1974.36.6.711,right_only
10.4067/s0034-98872019001101437,right_only
10.1177/1403494818767816,right_only
10.1111/jir.12755,right_only
10.1007/s00360-020-01308-y,right_only
10.1007/BF00762390,right_only
10.1242/jeb.02310,right_only
10.1016/j.ejphar.2005.02.001,right_only
10.1055/s-0039-1688438,right_only
10.1055/s-0042-121262,right_only
10.1002/bit.20072,right_only
10.1007/BF02265150,right_only
10.1016/S1095-6433(02)00136-8,right_only
10.1007/s12576-009-0077-z,right_only
10.1016/j.ijpsycho.2012.09.004,right_only
10.1023/A:1021092023253,right_only
10.1006/jmcc.1999.1077,right_only
10.1166/jnn.2016.10777,right_only
10.1182/blood-2013-11-533406,right_only
10.1021/bp000074e,right_only
10.1038/s41598-018-29652-8,right_only
10.1016/S1095-6433(97)00412-1,right_only
10.1089/ten.2007.0101,right_only
10.1016/j.cardfail.2004.09.009,right_only
10.1016/S1532-0456(01)00268-X,right_only
10.1157/13043222,right_only
10.1007/BF02481741,right_only
10.2307/1542690,right_only
10.1590/S0100-879X1997000700002,right_only
10.1007/s004330050052,right_only
10.1152/ajpcell.1994.267.1.C255,right_only
10.4049/jimmunol.168.9.4721,right_only
10.1016/S0761-8425(05)85725-0,right_only
10.1111/jfb.12836,right_only
10.1111/1365-2656.12976,right_only
10.1086/698213,right_only
10.1073/pnas.1105277108,right_only
10.1242/jeb.02601,right_only
10.1074/jbc.270.39.22709,right_only
10.3305/nh.2015.32.3.9386,right_only
10.2166/wst.2003.0510,right_only
10.1007/s10695-011-9483-2,right_only
10.1021/jf061410v,right_only
10.1002/2211-5463.12415,right_only
10.1097/00005344-200205000-00017,right_only
10.1152/ajpheart.1997.272.2.H753,right_only
10.1016/j.jinsphys.2004.11.008,right_only
10.1016/S0002-8703(96)90521-9,right_only
10.1016/S0761-8425(08)70461-3,right_only
10.1038/s42003-020-0853-0,right_only
10.1002/bit.20268,right_only
10.1016/j.cbpa.2006.06.019,right_only
10.1021/tx980271b,right_only
10.3390/ani11123445,right_only
10.1172/JCI152911,right_only
10.1055/s-2007-964989,right_only
10.1152/jappl.1991.70.6.2439,right_only
10.1016/j.metabol.2017.08.011,right_only
10.1016/S0031-9384(00)00280-8,right_only
10.1046/j.1471-4159.2003.01915.x,right_only
10.1002/bit.20701,right_only
10.1161/01.RES.84.10.1203,right_only
10.1016/S0304-3894(03)00147-X,right_only
10.1016/j.freeradbiomed.2004.07.030,right_only
10.1016/j.jenvman.2018.10.111,right_only
10.1016/S0166-445X(99)00105-8,right_only
10.1016/S0025-326X(02)00048-6,right_only
10.1016/S0009-2797(97)00050-1,right_only
10.1016/S0006-8993(99)01279-2,right_only
10.1016/S0009-2797(99)00099-X,right_only
10.1089/152308603321223496,right_only
10.1007/BF01667127,right_only
10.1016/S0749-3797(18)30781-5,right_only
10.1007/s004250000386,right_only
10.1016/S0955-2863(01)00173-5,right_only
10.1152/ajpregu.1994.267.2.R481,right_only
10.1016/j.jenvman.2015.10.008,right_only
10.1186/s12877-020-01600-0,right_only
10.1021/am401858r,right_only
10.1016/S0014-5793(98)01115-6,right_only
10.1016/0006-2952(95)02168-X,right_only
10.1152/jappl.1997.82.6.1963,right_only
10.1007/s10616-013-9612-0,right_only
10.1081/ESE-120037877,right_only
10.1016/j.ab.2007.07.014,right_only
10.1590/S0066-782X2009001200007,right_only
10.1016/S0014-2999(02)01645-X,right_only
10.1097/00005373-200001000-00009,right_only
10.1016/S0001-4079(19)33711-2,right_only
10.3389/fspor.2021.653503,right_only
10.1002/bit.21163,right_only
10.1016/S1095-6433(03)00210-1,right_only
10.1007/s00421-003-1021-1,right_only
10.1016/S0014-4835(95)80060-3,right_only
10.1242/jeb.00497,right_only
10.1002/hep.510270118,right_only
10.1021/acsami.7b13658,right_only
10.1016/j.bbrc.2020.05.143,right_only
10.1016/j.aca.2006.01.062,right_only
10.1002/bem.10173,right_only
10.1371/journal.pone.0117088,right_only
10.1006/mben.2002.0230,right_only
10.1157/13056709,right_only
10.1007/s00392-004-0044-x,right_only
10.1021/acs.langmuir.5b00391,right_only
10.1016/S0005-2728(03)00043-4,right_only
10.1007/s00449-004-0395-8,right_only
10.1016/S0014-2999(01)01291-2,right_only
10.1016/S0761-8425(05)85437-3,right_only
10.1074/jbc.M606114200,right_only
10.1016/j.resp.2015.10.011,right_only
10.1016/j.ecoenv.2018.01.012,right_only
10.1152/ajpendo.1994.266.6.E877,right_only
10.1152/ajplung.00185.2003,right_only
10.1016/j.aquatox.2012.04.017,right_only
10.1172/JCI58662,right_only
10.1023/A:1017946524199,right_only
10.1136/bjsm.2005.023044,right_only
10.1093/conphys/cov073,right_only
10.1006/niox.2000.0323,right_only
10.1039/b509586g,right_only
10.1126/science.1117728,right_only
10.1086/378920,right_only
10.1097/00005344-200002000-00007,right_only
10.1016/S0008-6363(96)00157-5,right_only
10.1021/tx990176i,right_only
10.1123/ijspp.7.3.290,right_only
10.1016/S0003-9993(97)90230-6,right_only
10.1242/jeb.00613,right_only
10.1055/a-1312-6797,right_only
10.1111/sms.13836,right_only
10.1242/jeb.02105,right_only
10.1007/s11120-004-5829-2,right_only
10.1007/s00244-002-2030-5,right_only
10.1016/j.ecoenv.2005.10.010,right_only
10.1016/0009-2797(95)03672-5,right_only
10.1139/h03-026,right_only
10.1152/ajpheart.00445.2005,right_only
10.1097/00000542-200010000-00030,right_only
10.1016/j.marenvres.2006.12.003,right_only
10.1038/s41392-021-00594-4,right_only
10.1021/jo052133e,right_only
10.2307/1542531,right_only
10.1021/acsami.6b04587,right_only
10.1007/s00421-006-0158-0,right_only
10.1006/taap.1995.1076,right_only
10.1073/pnas.1006646107,right_only
10.1071/RD99096,right_only
10.1124/mol.106.024703,right_only
10.1177/0193945916664900,right_only
10.4269/ajtmh.19-0273,right_only
10.1074/jbc.M407120200,right_only
10.1139/h93-013,right_only
10.1067/msy.1999.98928,right_only
10.1021/jp0553939,right_only
10.1021/acs.inorgchem.5b00571,right_only
10.1002/chem.200901328,right_only
10.1590/S0066-782X2010005000007,right_only
10.1016/j.nbd.2014.12.025,right_only
10.3109/00498259109039508,right_only
10.1016/j.arcped.2004.04.019,right_only
10.1016/S0009-2797(99)00103-9,right_only
10.1186/2193-1801-3-455,right_only
10.1007/s00203-007-0341-7,right_only
10.1021/ic960061r,right_only
10.1016/0003-4975(94)90759-5,right_only
10.1519/JSC.0000000000000382,right_only
10.3390/ijerph17020674,right_only
10.1093/conphys/cox048,right_only
10.1016/j.cbpa.2006.01.030,right_only
10.1128/aem.64.9.3238-3245.1998,right_only
10.1111/j.1365-3040.2010.02189.x,right_only
10.1007/s00360-007-0143-x,right_only
10.1152/ajpheart.00493.2005,right_only
10.1016/j.arbes.2010.02.006,right_only
10.1016/j.bbagen.2013.06.014,right_only
10.1242/jeb.142489,right_only
10.1016/S0378-1097(01)00416-5,right_only
10.1152/ajpregu.1993.265.2.R439,right_only
10.1016/S0303-2647(02)00034-5,right_only
10.1016/j.amjcard.2006.09.005,right_only
10.1371/journal.pone.0127400,right_only
10.1139/h03-055,right_only
10.1007/s00059-011-3510-z,right_only
10.1007/s00421-002-0662-9,right_only
10.1590/S0066-782X2007000300012,right_only
10.1038/s41467-019-10189-x,right_only
10.1242/jeb.209221,right_only
10.1016/j.ijfoodmicro.2021.109093,right_only
10.1016/j.zool.2007.01.003,right_only
10.1016/j.fsi.2009.11.026,right_only
10.1055/s-2008-1062398,right_only
10.2134/jeq2001.302281x,right_only
10.5713/ajas.2012.12425,right_only
10.1080/17461391.2020.1812728,right_only
10.1002/nbm.733,right_only
10.1038/oby.2008.318,right_only
10.1016/S0034-5687(97)84031-5,right_only
10.1152/ajpcell.1994.266.6.C1722,right_only
10.2165/00007256-200232040-00002,right_only
10.1254/jphs.10273FP,right_only
10.1002/jat.2550150412,right_only
10.1006/jtbi.2000.2254,right_only
10.1202/0002-8894(2001)062<0411:WPWBTD>2.0.CO;2,right_only
10.1055/s-2007-1025384,right_only
10.1152/ajpheart.1996.271.1.H357,right_only
10.1016/S0304-3940(00)00874-0,right_only
10.2478/hukin-2014-0016,right_only
10.1242/bio.013094,right_only
10.1016/j.jnutbio.2020.108503,right_only
10.1016/j.brainres.2010.04.013,right_only
10.1021/ic200455a,right_only
10.1152/japplphysiol.00092.2006,right_only
10.1016/j.marenvres.2020.104886,right_only
10.1016/j.biortech.2011.10.031,right_only
10.1007/s00421-011-1951-y,right_only
10.1016/j.metabol.2018.04.007,right_only
10.1016/j.cbpa.2013.07.025,right_only
10.1086/512587,right_only
10.1152/jappl.2001.90.4.1282,right_only
10.1002/yea.956,right_only
10.1897/1551-5028(2002)021<0087:ICIAAM>2.0.CO;2,right_only
10.1016/S0929-693X(99)80074-8,right_only
10.1590/1984-0462/;2019;37;3;00015,right_only
10.1016/j.cbpa.2006.03.018,right_only
10.1002/btpr.2438,right_only
10.1016/S0761-8425(04)71581-8,right_only
10.1158/0008-5472.CAN-13-1075,right_only
10.1023/A:1014768909442,right_only
