pmcid,pmid,doi
PMC1396567,646486,10.1097/00000658-197805000-00002
PMC1817908,630487,
PMC1859622,630177,10.1136/bjsm.12.1.27
PMC1859785,444809,10.1136/bjsm.12.4.211
PMC1859777,444803,10.1136/bjsm.12.4.176
PMC1412040,355065,10.1136/gut.19.6.504
PMC1859631,343860,10.1136/bjsm.12.1.14
PMC392970,281688,10.1073/pnas.75.11.5395
PMC470965,154747,10.1136/thx.33.6.694
PMC1859625,24489,10.1136/bjsm.12.1.4
PMC1859576,922273,10.1136/bjsm.11.3.122
PMC1859570,922274,10.1136/bjsm.11.3.127
PMC1859586,922272,10.1136/bjsm.11.3.116
PMC1396291,907389,10.1097/00000658-197710000-00006
PMC1353537,903909,10.1113/jphysiol.1977.sp011974
PMC372410,893669,10.1172/JCI108817
PMC1879754,890630,
PMC1859503,884438,10.1136/bjsm.11.2.94
PMC1008193,871443,10.1136/oem.34.2.126
PMC1307830,850204,10.1113/jphysiol.1977.sp011726
PMC483228,849384,10.1136/hrt.39.3.242
PMC2537014,753937,
PMC1353641,592202,10.1113/jphysiol.1977.sp012059
PMC1633325,589395,10.1136/bmj.2.6103.1635-a
PMC2366737,338181,
PMC1540757,301451,
PMC1353538,198532,10.1113/jphysiol.1977.sp011975
PMC1522214,198434,10.1136/jcp.s3-11.1.14
PMC432650,1057178,10.1073/pnas.72.5.1878
PMC433100,172888,10.1073/pnas.72.10.3883
PMC4151727,25114222,10.1073/pnas.1402012111
PMC4322556,25670917,10.1186/1471-2253-15-3
PMC4134469,25132803,10.1186/1471-2253-14-54
PMC4180316,25226876,10.1186/1471-2474-15-305
PMC4236747,25182209,10.1186/1471-2466-14-145
PMC4124480,25088030,10.1186/1471-2466-14-125
PMC4229855,24885117,10.1186/1471-2466-14-97
PMC4229957,24885001,10.1186/1471-2466-14-96
PMC1164248,827290,10.1042/bj1600405
PMC1187697,4240707,10.1042/bj1120243
PMC4219124,25326902,10.1186/1475-925X-13-145
PMC301886,1133176,10.1172/JCI108050
PMC301610,4852564,10.1172/JCI107814
PMC302599,4750452,10.1172/JCI107523
PMC332988,4640949,10.1172/JCI107133
PMC302168,4334720,10.1172/JCI106851
PMC292221,5129319,10.1172/JCI106772
PMC292220,5129318,10.1172/JCI106771
PMC292007,4323128,10.1172/JCI106564
PMC322611,4393490,10.1172/JCI106355
PMC322423,5822592,10.1172/JCI106153
PMC4497365,25689420,10.4085/1062-6050-49.6.08
PMC4477926,25622243,10.4085/1062-6050-49.5.04
PMC4151836,24972041,10.4085/1062-6050-49.3.26
PMC1546174,1015843,10.1136/adc.51.12.912
PMC1545918,782376,10.1136/adc.51.3.190
PMC1544407,1103750,10.1136/adc.50.5.387
PMC1859523,1009301,10.1136/bjsm.10.4.230
PMC1859521,1009299,10.1136/bjsm.10.4.223
PMC1859514,1009297,10.1136/bjsm.10.4.209
PMC1859473,963377,10.1136/bjsm.10.2.67
PMC1859307,1148579,10.1136/bjsm.9.1.3
PMC1859359,963372,10.1136/bjsm.10.1.4
PMC483018,1267990,10.1136/hrt.38.5.465
PMC483008,1267984,10.1136/hrt.38.4.403
PMC483176,1008975,10.1136/hrt.38.12.1332
PMC483108,786344,10.1136/hrt.38.9.934
PMC482952,1225343,10.1136/hrt.37.12.1273
PMC487335,5420083,10.1136/hrt.32.3.365
PMC1020034,4842624,10.1136/hrt.36.4.377
PMC475949,175100,10.1136/jcp.29.1.69
PMC473998,5784693,10.1136/jcp.22.1.32
PMC473223,5909699,10.1136/jcp.19.2.170
PMC1013139,4431031,10.1136/jmg.11.3.260
PMC494888,4376164,10.1136/jnnp.37.11.1236
PMC493863,4941478,10.1136/jnnp.34.5.527
PMC1008036,1131337,10.1136/oem.32.2.110
PMC2496447,981091,10.1136/pgmj.52.610.487
PMC470375,821168,10.1136/thx.31.2.137
PMC470283,1145535,10.1136/thx.30.3.306
PMC472317,5565784,10.1136/thx.26.4.396
PMC1630933,17451,10.1136/bmj.2.6079.90
PMC1639415,1260350,10.1136/bmj.1.6013.822
PMC1789227,5058731,10.1136/bmj.1.5794.207
PMC1798579,5559045,10.1136/bmj.3.5768.220
PMC1800287,4397655,10.1136/bmj.3.5767.152
PMC2166533,14273517,10.1136/bmj.1.5443.1149
PMC1787392,4259345,10.1136/bmj.1.5799.553
PMC1588405,4145234,10.1136/bmj.1.5846.138
PMC1589327,4704518,10.1136/bmj.2.5862.329
PMC1586708,4723467,10.1136/bmj.3.5874.270
PMC1633038,4590671,10.1136/bmj.1.5900.192
PMC1674130,238716,10.1136/bmj.3.5977.195
PMC1673417,1148661,10.1136/bmj.2.5969.473
PMC1631445,19122,10.1136/bmj.2.6086.550
PMC1983686,5783123,10.1136/bmj.2.5658.657
PMC1799935,5002114,10.1136/bmj.4.5787.577
PMC1503360,5726242,
PMC1956894,1260614,
PMC1956906,56979,
PMC1956275,1116087,
PMC1947559,4841237,
PMC1941160,4691093,
PMC1936792,5923653,
PMC1930422,5430052,
PMC1922875,6022304,
PMC1935126,5901160,
PMC1921090,14024227,
PMC1946781,4722076,
PMC1956784,1238164,
PMC1940432,5035134,
PMC1946649,5439328,
PMC1307665,1011078,10.1113/jphysiol.1976.sp011613
PMC1308956,940045,10.1113/jphysiol.1976.sp011403
PMC1348409,1185679,10.1113/jphysiol.1975.sp011114
PMC1348408,1185678,10.1113/jphysiol.1975.sp011113
PMC1331064,4436817,10.1113/jphysiol.1974.sp010685
PMC1331063,4279985,10.1113/jphysiol.1974.sp010684
PMC1331071,4278539,10.1113/jphysiol.1974.sp010639
PMC1350789,4772405,10.1113/jphysiol.1973.sp010413
PMC1350639,4767062,10.1113/jphysiol.1973.sp010356
PMC1331526,5040008,10.1113/jphysiol.1972.sp009881
PMC1331451,5039278,10.1113/jphysiol.1972.sp009851
PMC1331759,5574828,10.1113/jphysiol.1971.sp009381
PMC1395657,5102196,10.1113/jphysiol.1971.sp009327
PMC1331572,5098087,10.1113/jphysiol.1971.sp009595
PMC1350516,5765850,10.1113/jphysiol.1969.sp008711
PMC1351758,5666183,10.1113/jphysiol.1968.sp008584
PMC1365671,5639769,10.1113/jphysiol.1968.sp008391
PMC1365532,6058997,10.1113/jphysiol.1967.sp008321
PMC1365530,6058995,10.1113/jphysiol.1967.sp008319
PMC4405754,25652549,10.1113/jphysiol.2014.285965
PMC4405759,25640469,10.1113/jphysiol.2014.283267
PMC4324715,25398528,10.1113/jphysiol.2014.281873
PMC1309091,978517,10.1113/jphysiol.1976.sp011515
PMC4262341,25260636,10.1113/jphysiol.2014.272898
PMC4052616,24886168,10.1186/1742-4682-11-25
PMC1261458,14245340,
PMC1901021,5939523,
PMC1703794,5343353,10.1111/j.1476-5381.1969.tb09547.x
PMC4216842,25325920,10.1186/1743-0003-11-146
PMC6388636,25698651,10.1016/j.rmed.2015.01.021
PMC4470717,25585514,10.3109/09593985.2014.1003118
PMC4971882,25556993,10.1111/jgs.13191
PMC5823250,25533966,10.1161/CIRCULATIONAHA.114.012957
PMC4422789,25380475,10.1249/MSS.0000000000000554
PMC4268168,25368025,10.1161/HYPERTENSIONAHA.114.04540
PMC8796704,23897020,10.1519/JSC.0b013e3182a35ed0
PMC4253596,25241180,10.1016/j.jpeds.2014.08.005
PMC4254018,25220695,10.1016/j.resp.2014.09.004
PMC4252514,25152170,10.1016/j.apmr.2014.07.412
PMC4466107,25068750,10.2466/27.29.PMS.118k28w7
PMC4165790,25049069,10.1016/j.psyneuen.2014.06.021
PMC4453949,25584487,10.1038/bjc.2014.662
PMC1538411,1277581,
PMC4544548,25682119,10.1007/s40279-015-0309-8
PMC4072920,24743927,10.1007/s40279-014-0180-z
PMC4015384,24882905,10.5665/sleep.3770
PMC4237147,25145663,10.1002/ajhb.22607
PMC3986903,24670140,10.1186/1745-6215-15-95
PMC4319837,25659094,10.1371/journal.pone.0117563
PMC4315438,25646955,10.1371/journal.pone.0116809
PMC4221259,25372404,10.1371/journal.pone.0112079
PMC4216092,25360744,10.1371/journal.pone.0111621
PMC4201545,25330388,10.1371/journal.pone.0110492
PMC4188634,25289885,10.1371/journal.pone.0109954
PMC4182539,25268505,10.1371/journal.pone.0108690
PMC4143373,25153137,10.1371/journal.pone.0106066
PMC4128743,25110952,10.1371/journal.pone.0104710
PMC4125158,25101975,10.1371/journal.pone.0103814
PMC4096917,25019608,10.1371/journal.pone.0101796
PMC3898943,23707584,10.1016/j.neuroimage.2013.05.070
PMC2109234,4824294,10.1083/jcb.60.3.755
PMC4150896,24997017,10.1007/s11357-014-9665-9
PMC4411321,25547044,10.1007/s11524-014-9929-9
PMC2366291,4549352,
PMC2554690,5303330,
PMC2554684,5303329,
PMC4091871,25010608,10.1371/journal.pntd.0002983
PMC4415014,25466896,10.1096/fj.14-258566
PMC4130933,24859171,10.1007/s10815-014-0260-x
PMC4010655,24595306,10.1152/ajpendo.00487.2013
PMC4398858,25632021,10.1152/ajpregu.00419.2014
PMC4166753,25031230,10.1152/ajpregu.00190.2014
PMC4971831,25525211,10.1152/japplphysiol.00852.2014
PMC4254836,25301897,10.1152/japplphysiol.00395.2014
PMC4269685,25301893,10.1152/japplphysiol.00665.2014
PMC4254835,25277736,10.1152/japplphysiol.00456.2014
PMC4233250,25257877,10.1152/japplphysiol.00060.2014
PMC4157162,25059240,10.1152/japplphysiol.00367.2014
PMC4458640,24855136,10.1152/japplphysiol.00218.2014
PMC4051516,24940055,10.2147/COPD.S59164
PMC4345987,25586938,10.1136/thoraxjnl-2014-205940
PMC4062299,24607602,10.1093/bja/aeu051
PMC4380067,25552647,10.1093/hmg/ddu737
PMC4296200,24838747,10.1093/icb/icu033
PMC4311117,25672429,10.6061/clinics/2015(01)09
PMC4078551,24886754,10.3390/ijerph110605839
PMC4174424,25251930,10.1089/ham.2013.1114
PMC4273184,25225839,10.1089/ham.2014.1027
PMC4074746,24836751,10.1089/ham.2013.1084
PMC4269737,25269518,10.1038/jcbfm.2014.142
PMC4332739,25694204,10.3402/ljm.v10.26680
PMC4166138,25227624,10.1136/bmjopen-2014-005216
PMC4303840,25569624,10.3390/nu7010293
PMC4113752,24979615,10.3390/nu6072493
PMC4165298,25003546,10.1590/1414-431X20143713
PMC4169230,25183371,10.1186/1880-6805-33-27
PMC4142552,25180188,10.1155/2014/602620
PMC4096062,25089277,10.1155/2014/862968
PMC4087294,25045690,10.1155/2014/675363
PMC4055602,24971340,10.1155/2014/632765
PMC4033339,24895566,10.1155/2014/329328
PMC4206360,25352504,10.5935/abc.20140137
PMC4825531,25363124,10.5539/gjhs.v6n6p198
PMC6270910,24962387,10.3390/molecules19067798
PMC6837711,25494543,10.1179/1351000214Y.0000000118
PMC6987893,24309300,10.1016/j.dcn.2013.11.001
PMC3903233,24395786,10.1073/pnas.1317400111
PMC3850718,24083543,10.1186/1471-2407-13-446
PMC3681550,23731674,10.1186/1471-2407-13-272
PMC3910225,24405507,10.1186/1471-2288-14-4
PMC3599998,23497269,10.1186/1471-2474-14-86
PMC3717115,23718840,10.1186/1471-2377-13-52
PMC3890625,24393577,10.1186/1471-2458-14-4
PMC3661346,23672272,10.1186/1471-2458-13-474
PMC4194089,24825347,10.15252/embj.201488598
PMC3926340,24499131,10.1186/1475-925X-13-9
PMC4258013,25424502,10.1186/1476-511X-13-177
PMC3871217,24316969,10.1172/JCI63146
PMC3867084,23952038,10.4085/1062-6050-48.5.01
PMC3978470,23941324,10.1186/ar4263
PMC4214665,24835170,10.1113/jphysiol.2014.272104
PMC4080945,24687586,10.1113/jphysiol.2014.274068
PMC4001759,24492839,10.1113/jphysiol.2013.267419
PMC3922500,24190933,10.1113/jphysiol.2013.262246
PMC3892474,24167223,10.1113/jphysiol.2013.262709
PMC3832117,23587886,10.1113/jphysiol.2013.252767
PMC3693866,23800133,10.1186/1479-5868-10-79
PMC4122649,24824900,10.1249/MSS.0000000000000296
PMC4169338,24800719,10.1097/PHM.0000000000000108
PMC3996514,24743110,10.1249/MSS.0000000000000183
PMC4074856,24655701,10.1016/j.ahj.2013.12.021
PMC4048778,24643426,10.1007/s00421-014-2861-6
PMC4043225,24612773,10.1111/apha.12275
PMC4180224,24610379,10.1123/jab.2013-0264
PMC4172530,24563162,10.1007/s12020-014-0210-5
PMC4119860,24496118,10.1249/MSS.0000000000000283
PMC3909870,24476472,10.1139/apnm-2013-0263
PMC4291113,24450855,10.1111/apha.12241
PMC3974503,24145722,10.1249/MSS.0000000000000137
PMC3975706,24091992,10.1249/MSS.0000000000000180
PMC4317364,24077377,10.1519/JSC.0000000000000249
PMC4251454,23980250,10.1123/ijsnem.2013-0117
PMC4055466,23899896,10.1249/MSS.0b013e3182a66155
PMC3980069,24610770,10.1002/nbm.3087
PMC4067489,23863620,10.1249/MSS.0b013e3182a4e89c
PMC3893314,23860416,10.1249/MSS.0b013e3182a44164
PMC3859838,23810973,10.1016/j.neuroimage.2013.06.062
PMC4981175,23660574,10.1519/JSC.0b013e31829999c3
PMC4014004,23525888,10.1177/0309364613481489
PMC3991014,24269495,10.1016/j.bbr.2013.11.023
PMC3786198,23253531,10.1016/j.jstrokecerebrovasdis.2012.11.003
PMC3702687,23242854,10.1002/jbio.201200187
PMC4314393,25457842,10.1016/j.jneuroim.2014.10.003
PMC3888360,24189215,10.1097/HCR.0000000000000025
PMC4023251,23930548,10.1080/02701367.2013.784720
PMC4498402,23890224,10.1111/resp.12162
PMC3830951,23863828,10.1097/NPT.0b013e3182a0a078
PMC3800005,23842792,10.1158/1940-6207.CAPR-12-0416
PMC3805671,23768768,10.1016/j.jss.2013.05.054
PMC3775267,23747014,10.1016/j.molcel.2013.05.003
PMC3680785,23746564,10.1016/j.nutres.2013.04.009
PMC4827433,23255458,10.1002/mc.21988
PMC3800492,23669880,10.1249/MSS.0b013e31829a6ce8
PMC3800491,23669877,10.1249/MSS.0b013e318299d2eb
PMC3723704,23609936,10.1038/ijo.2013.45
PMC3778030,23584403,10.1249/MSS.0b013e3182965249
PMC5935663,23572493,10.1161/CIRCHEARTFAILURE.112.000157
PMC4060519,23901060,10.1177/1545968313497103
PMC3778031,23559122,10.1249/MSS.0b013e318294b225
PMC3748584,23542491,10.1016/j.scitotenv.2013.02.092
PMC4035105,23507997,10.1038/ijo.2013.29
PMC3791852,23504656,
PMC3995405,23495621,
PMC3786332,23732885,10.1016/j.neuroimage.2013.05.110
PMC3964838,24733958,10.1155/2014/105420
PMC3738481,23950718,10.1371/journal.ppat.1003553
PMC4064576,24621033,10.1179/2045772313Y.0000000183
PMC3758534,23820153,10.1179/2045772313Y.0000000127
PMC4097338,24832191,10.1007/s00421-014-2895-9
PMC4048668,24748530,10.1007/s00421-014-2883-0
PMC4048667,24748529,10.1007/s00421-014-2878-x
PMC3895187,24327174,10.1007/s00421-013-2783-8
PMC3948526,23990288,10.1007/s10877-013-9507-9
PMC3645086,23658562,10.4314/ahs.v13i1.2
PMC4282367,24256074,10.1111/sms.12150
PMC4020853,24826899,10.1371/journal.pone.0097534
PMC4010422,24797797,10.1371/journal.pone.0095092
PMC4006862,24788166,10.1371/journal.pone.0095924
PMC3995680,24755646,10.1371/journal.pone.0094940
PMC3989295,24740278,10.1371/journal.pone.0095202
PMC3988165,24736598,10.1371/journal.pone.0095025
PMC3958411,24643011,10.1371/journal.pone.0092031
PMC3938598,24587251,10.1371/journal.pone.0090150
PMC3931829,24586992,10.1371/journal.pone.0089729
PMC3929557,24586293,10.1371/journal.pone.0087803
PMC3912057,24498356,10.1371/journal.pone.0087699
PMC3908867,24497913,10.1371/journal.pone.0081850
PMC3897373,24465417,10.1371/journal.pone.0084554
PMC3891752,24454832,10.1371/journal.pone.0085276
PMC3977973,24709823,10.1371/journal.pone.0093976
PMC3963905,24663097,10.1371/journal.pone.0092441
PMC4239061,25411850,10.1371/journal.pone.0113471
PMC4270748,25521824,10.1371/journal.pone.0115308
PMC4262454,25494054,10.1371/journal.pone.0114729
PMC4245230,25426954,10.1371/journal.pone.0113884
PMC3931617,24586228,10.1371/journal.pone.0083740
PMC3922864,24533082,10.1371/journal.pone.0088384
PMC4215881,25360519,10.1371/journal.pone.0109916
PMC4206434,25338085,10.1371/journal.pone.0110774
PMC3873997,24386434,10.1371/journal.pone.0084901
PMC3855800,24324843,10.1371/journal.pone.0083432
PMC3880282,24404156,10.1371/journal.pone.0084208
PMC4256403,25474642,10.1371/journal.pone.0114205
PMC3813710,24204790,10.1371/journal.pone.0077290
PMC3805569,24167563,10.1371/journal.pone.0077185
PMC3771935,24069271,10.1371/journal.pone.0074098
PMC3776790,24058684,10.1371/journal.pone.0075399
PMC4237504,25409020,10.1371/journal.pone.0113725
PMC4218754,25365337,10.1371/journal.pone.0111489
PMC3747083,23977198,10.1371/journal.pone.0072025
PMC3744468,23967283,10.1371/journal.pone.0072179
PMC3741131,23951207,10.1371/journal.pone.0071623
PMC3737354,23951000,10.1371/journal.pone.0070758
PMC3836744,24278393,10.1371/journal.pone.0081181
PMC3836745,24278389,10.1371/journal.pone.0081130
PMC3702554,23861854,10.1371/journal.pone.0068091
PMC3699487,23844153,10.1371/journal.pone.0068047
PMC3667025,23734250,10.1371/journal.pone.0065382
PMC3658977,23700461,10.1371/journal.pone.0064172
PMC3767643,24040200,10.1371/journal.pone.0074182
PMC3762808,24023948,10.1371/journal.pone.0074524
PMC3654926,23691196,10.1371/journal.pone.0064319
PMC3641084,23650503,10.1371/journal.pone.0061793
PMC3616086,23573201,10.1371/journal.pone.0059561
PMC3615122,23565175,10.1371/journal.pone.0059930
PMC3733956,23940722,10.1371/journal.pone.0071219
PMC3707880,23874850,10.1371/journal.pone.0069006
PMC3948124,24301294,10.1038/jcbfm.2013.220
PMC3620094,23573066,10.2147/CIA.S43837
PMC3886498,23702685,10.1007/s00586-013-2837-y
PMC4039249,24243396,10.1007/s11357-013-9596-x
PMC4224668,25380675,10.1007/s11357-014-9727-z
PMC5044766,23927572,10.3109/19390211.2013.820248
PMC3953274,24492610,10.1074/jbc.M113.533851
PMC3829176,24100035,10.1074/jbc.M113.507129
PMC3675624,23599429,10.1074/jbc.M113.472100
PMC3636884,23476019,10.1074/jbc.M112.422527
PMC3781561,23761134,10.2337/dc13-0084
PMC3971220,24363185,10.1007/s11999-013-3429-1
PMC3989755,24561866,10.1152/ajpheart.00839.2013
PMC3920240,24363306,10.1152/ajpheart.00711.2013
PMC3652075,23515617,10.1152/ajpregu.00016.2013
PMC4101584,24812643,10.1152/japplphysiol.00123.2014
PMC3921353,24356515,10.1152/japplphysiol.00659.2013
PMC3763067,23813531,10.1152/japplphysiol.00606.2013
PMC3727009,23640585,10.1152/japplphysiol.00778.2012
PMC3727012,23599396,10.1152/japplphysiol.00084.2013
PMC3680825,23493357,10.1152/japplphysiol.01364.2012
PMC3853222,24139565,10.1186/1756-0500-6-420
PMC3995247,24668377,10.1136/bjsports-2013-093063
PMC3995228,24668375,10.1136/bjsports-2013-093152
PMC3903144,24282212,10.1136/bjsports-2013-092826
PMC3903152,24282209,10.1136/bjsports-2013-092559
PMC3903143,24282207,10.1136/bjsports-2013-092741
PMC3903146,24282203,10.1136/bjsports-2013-092841
PMC3903141,24282202,10.1136/bjsports-2013-092834
PMC3903139,24282200,10.1136/bjsports-2013-092950
PMC3841751,24255910,10.1136/bjsports-2013-092764
PMC3611747,23644856,10.6061/clinics/2013(03)OA12
PMC3716342,23616163,10.1212/WNL.0b013e318293e310
PMC3990060,24719129,10.3349/ymj.2014.55.3.635
PMC4236228,23913951,10.1242/jeb.081711
PMC3913302,23989732,10.1378/chest.12-2885
PMC3821373,23591157,10.1017/S0007114513001001
PMC6152564,25811202,10.5144/0256-4947.2014.302
PMC4212189,25352387,10.1136/bcr-2014-207424
PMC3958708,24723803,10.1155/2014/370759
PMC4241585,25431775,10.1155/2014/145747
PMC3836450,24307877,10.1155/2013/652542
PMC3826314,24288501,10.1155/2013/680326
PMC3807849,24198732,10.1155/2013/952350
PMC4299046,25479325,10.3390/s141222921
PMC4279501,25365459,10.3390/s141120589
PMC3967193,24667134,10.3390/nu6031273
PMC3942723,24518826,10.3390/nu6020637
PMC3942720,24481133,10.3390/nu6020605
PMC4303834,25558906,10.3390/nu7010209
PMC3875931,24352094,10.3390/nu5125193
PMC3725493,23743969,10.3390/nu5062062
PMC4023658,24389997,10.1115/1.4026359
PMC4338724,25468660,10.1161/JAHA.114.001293
PMC3910517,24511534,10.1155/2014/501754
PMC4342321,25405692,10.1213/ANE.0000000000000474
PMC3909783,24494197,10.1016/j.redox.2013.12.028
PMC4620539,23668854,10.1080/15459624.2013.792681
PMC4207143,24346296,10.1590/S1413-35552012005000129
PMC3350561,22456505,10.1091/mbc.E11-11-0961
PMC3179043,21900605,10.1073/pnas.1106704108
PMC3247179,22053981,10.1186/1471-227X-11-20
PMC3533971,23152980,10.1186/1471-2288-12-172
PMC3472286,22906070,10.1186/1471-2431-12-127
PMC3001702,21114834,10.1186/1471-2393-10-76
PMC3280309,22142419,10.1186/1471-244X-11-188
PMC3129582,21679418,10.1186/1476-511X-10-99
PMC3546037,22917272,10.1186/1476-4598-11-60
PMC3533552,23114600,10.1172/JCI64526
PMC3418137,22488291,10.4085/1062-6050-47.2.228
PMC3418112,22488228,10.4085/1062-6050-47.1.32
PMC3418959,22488140,10.4085/1062-6050-46.5.523
PMC3334640,22098761,10.1186/ar3519
PMC3286696,22005684,10.1113/jphysiol.2011.219220
PMC3180000,21727220,10.1113/jphysiol.2011.210880
PMC3167125,21624968,10.1113/jphysiol.2011.209486
PMC3112559,21486813,10.1113/jphysiol.2010.204461
PMC3112561,21486810,10.1113/jphysiol.2010.204487
PMC3480863,22906099,10.1186/1743-0003-9-57
PMC3533836,22650320,10.1186/1743-0003-9-31
PMC3233503,22029427,10.1186/1743-0003-8-59
PMC3957065,23334860,10.1161/CIRCRESAHA.111.300285
PMC3619024,23281265,10.1002/acr.21926
PMC3696526,23238135,
PMC4574905,23128427,10.1001/jamaneurol.2013.646
PMC3529969,23085240,10.1016/j.resp.2012.10.007
PMC5822436,23059862,10.1249/MSS.0b013e318276c73c
PMC4007486,22398418,
PMC3636995,23083785,10.1016/j.jacc.2012.08.970
PMC3436981,22717465,10.1016/j.jdiacomp.2012.05.007
PMC3389570,22595894,10.1097/HCR.0b013e31825828f4
PMC3541455,22997144,10.1002/ppul.22639
PMC3514603,22935575,10.1097/HTR.0b013e31826463a1
PMC3734804,22854908,10.1097/PHM.0b013e3182644165
PMC3449013,22609636,10.1097/CEJ.0b013e328353ed81
PMC3375336,22506538,10.1080/00140139.2012.665497
PMC3674481,22499568,10.1055/s-0032-1304659
PMC3496000,23011489,10.1097/HCR.0b013e31826be485
PMC3511643,22981266,10.1016/j.amjcard.2012.08.015
PMC3951984,22914593,10.3233/JAD-2012-121078
PMC3429944,22766338,10.1016/j.jacc.2012.02.055
PMC3746080,22364637,10.1016/j.brainres.2012.01.046
PMC3664274,22344063,10.1519/JSC.0b013e31824f236c
PMC3342449,22592277,10.1249/MSS.0b013e3182444c4b
PMC3341588,22547251,10.1097/gme.0b013e318238ea66
PMC3422400,22525766,10.1249/MSS.0b013e318258ac11
PMC3407343,22510250,10.1111/j.1463-1326.2012.01608.x
PMC3328621,22051572,10.1249/MSS.0b013e31823f679f
PMC3253922,22030098,10.1016/j.ymgme.2011.09.030
PMC4915826,22449457,10.1016/j.exger.2012.03.004
PMC3653165,22382668,10.1007/s00421-012-2360-6
PMC3388171,22382170,10.1249/MSS.0b013e31824f5be4
PMC3805494,22364955,10.1016/j.pmrj.2011.11.009
PMC3908779,21796048,10.1249/MSS.0b013e31822cf717
PMC3204319,21782401,10.1016/j.numecd.2011.03.002
PMC3358574,22341835,10.1016/j.jvs.2011.12.060
PMC3297473,22314872,10.1097/AOG.0b013e31824760b5
PMC3245515,22188839,10.1016/j.jadohealth.2011.05.015
PMC3324667,22143114,10.1249/MSS.0b013e3182447825
PMC3249401,22008547,10.1016/j.bbrc.2011.09.153
PMC3180857,21920265,10.1016/j.jacc.2011.06.025
PMC3998746,22015710,10.1249/MSS.0b013e31823cef5e
PMC3274603,21942923,10.1111/j.1365-2265.2011.04212.x
PMC3729016,21912302,10.1249/MSS.0b013e3182366f6c
PMC3230672,21875674,10.1016/j.neuroimage.2011.08.032
PMC3752599,21741606,10.1016/j.amjcard.2011.04.037
PMC3272542,21737017,10.1016/j.jacc.2011.02.055
PMC3329968,21717119,10.1007/s00421-011-2054-5
PMC3760197,22428342,
PMC3229718,22133248,10.1016/j.apmr.2011.07.194
PMC4757485,22099762,10.1016/j.transproceed.2011.09.009
PMC3619417,21609760,10.1016/j.freeradbiomed.2011.05.002
PMC3701959,21606869,10.1249/MSS.0b013e31822432d4
PMC7081390,21881533,10.1519/JSC.0b013e31820f5089
PMC3415253,21875912,10.1161/CIRCULATIONAHA.111.024141
PMC3182461,21867844,10.1016/j.jacc.2011.04.034
PMC3153432,21771894,10.1001/archinternmed.2011.282
PMC4460985,21349488,10.1016/j.amjcard.2010.12.022
PMC3541829,21319623,10.2466/05.06.PMS.111.6.848-862
PMC3179538,21690001,10.1109/TBME.2011.2159840
PMC5828016,21668108,10.1037/a0021251
PMC3192266,21659563,10.1136/bjsm.2010.079855
PMC3591478,21636322,10.1016/j.jsams.2011.05.001
PMC3081427,21316155,10.1016/j.burns.2010.12.021
PMC4378843,21268068,10.1002/jcb.22934
PMC3143203,21574893,10.3109/00207454.2011.574762
PMC3182292,21546928,10.1038/oby.2011.109
PMC3584177,21502899,10.1249/MSS.0b013e31821cd128
PMC3725824,21440540,10.1016/j.yexcr.2011.03.012
PMC3237285,22330114,10.1179/2045772311Y.0000000038
PMC3635037,22531093,10.1038/ijo.2012.58
PMC3677975,23397151,10.1007/s00421-012-2583-6
PMC3569593,22945269,10.1007/s00421-012-2483-9
PMC3413811,22673937,10.1007/s10974-012-9303-z
PMC3311981,22331055,10.1007/s00246-012-0176-0
PMC3371330,22075643,10.1007/s00421-011-2230-7
PMC3276766,21748369,10.1007/s00421-011-2063-4
PMC3253274,21512799,10.1007/s00421-011-1964-6
PMC3218268,21437606,10.1007/s00421-011-1914-3
PMC3524509,23288976,10.5665/sleep.2310
PMC3489036,22487149,10.1111/j.1475-097X.2011.01072.x
PMC3346266,22566743,10.2147/VHRM.S30056
PMC3367814,22279158,10.1098/rsif.2011.0766
PMC3332073,22566996,10.1155/2012/750286
PMC3583862,23460881,10.1371/journal.pone.0057602
PMC3577885,23437154,10.1371/journal.pone.0056522
PMC3571963,23418527,10.1371/journal.pone.0056151
PMC3530492,23300766,10.1371/journal.pone.0052769
PMC3532354,23285255,10.1371/journal.pone.0053080
PMC3425486,22927995,10.1371/journal.pone.0043586
PMC3409208,22859959,10.1371/journal.pone.0040949
PMC3321018,22493689,10.1371/journal.pone.0034393
PMC3281952,22363576,10.1371/journal.pone.0031187
PMC3504012,23185347,10.1371/journal.pone.0049513
PMC3498202,23166803,10.1371/journal.pone.0049953
PMC3498322,23155452,10.1371/journal.pone.0049098
PMC3433433,22973462,10.1371/journal.pone.0044594
PMC3117868,21698063,10.1371/journal.pone.0020914
PMC3046138,21386991,10.1371/journal.pone.0017007
PMC3043099,21364957,10.1371/journal.pone.0016987
PMC3399826,22815970,10.1371/journal.pone.0041199
PMC3396625,22808000,10.1371/journal.pone.0036360
PMC3394718,22792382,10.1371/journal.pone.0040600
PMC3507825,23209590,10.1371/journal.pone.0049681
PMC3043077,21364944,10.1371/journal.pone.0017059
PMC3024328,21283744,10.1371/journal.pone.0015863
PMC3229568,22164259,10.1371/journal.pone.0028275
PMC3233540,22163272,10.1371/journal.pone.0027749
PMC3184100,21980360,10.1371/journal.pone.0024841
PMC3527663,23182645,10.1016/j.nmd.2012.10.017
PMC3863955,22964003,10.1016/j.ypmed.2012.08.019
PMC3257002,21810941,10.1258/phleb.2011.010084
