pmcid,pmid,doi
PMC4461574,25715337,10.2119/molmed.2015.00035
PMC4418366,25714888,10.1590/1414-431X20144235
PMC4409248,25713078,10.1074/jbc.M115.636878
PMC4332739,25694204,10.3402/ljm.v10.26680
PMC4544548,25682119,10.1007/s40279-015-0309-8
PMC4311117,25672429,10.6061/clinics/2015(01)09
PMC4372048,25660923,10.1016/j.jacc.2014.11.037
PMC4319837,25659094,10.1371/journal.pone.0117563
PMC4405759,25640469,10.1113/jphysiol.2014.283267
PMC4398858,25632021,10.1152/ajpregu.00419.2014
PMC4477926,25622243,10.4085/1062-6050-49.5.04
PMC4439563,25605808,10.2337/db14-0704
PMC4294172,25593485,10.3748/wjg.v21.i2.600
PMC4470717,25585514,10.3109/09593985.2014.1003118
PMC4359247,25575825,10.18632/oncotarget.2689
PMC4303840,25569624,10.3390/nu7010293
PMC4284311,25562608,10.1117/1.JBO.20.5.051022
PMC4380067,25552647,10.1093/hmg/ddu737
PMC4346742,25539934,10.1152/japplphysiol.00759.2014
PMC4301992,25497302,10.1016/j.yjmcc.2014.12.001
PMC4324715,25398528,10.1113/jphysiol.2014.281873
PMC4540072,25393513,10.1111/apha.12423
PMC4306638,25263547,10.1016/j.jelekin.2014.09.003
PMC6195669,25257878,10.1152/japplphysiol.00440.2014
PMC6837578,25242065,10.1179/1351000214Y.0000000105
PMC4362814,25202852,10.1249/MSS.0000000000000501
PMC4447797,25190069,10.1093/gerona/glu146
PMC4310648,25183809,10.1681/ASN.2013090990
PMC4286519,25003779,10.1249/MSS.0000000000000434
PMC5576443,24998402,10.1016/j.pmrj.2014.06.013
PMC4289124,24983344,10.1249/MSS.0000000000000432
PMC4685937,24901330,10.1097/HTR.0000000000000062
PMC4400393,24821105,10.1093/gerona/glu065
PMC5350632,24785976,10.1038/jhh.2014.33
PMC4376254,24781891,10.1249/MSS.0000000000000370
PMC4612203,24593797,10.1179/2045772314Y.0000000197
PMC4237147,25145663,10.1002/ajhb.22607
PMC4145821,24911525,10.1042/BJ20140291
PMC4072920,24743927,10.1007/s40279-014-0180-z
PMC3986903,24670140,10.1186/1745-6215-15-95
PMC3922602,24491065,10.1186/1745-6215-15-45
PMC8796704,23897020,10.1519/JSC.0b013e3182a35ed0
PMC6987893,24309300,10.1016/j.dcn.2013.11.001
PMC6152564,25811202,10.5144/0256-4947.2014.302
PMC4350353,25587028,10.18632/oncotarget.3031
PMC4303834,25558906,10.3390/nu7010209
PMC4270305,25540588,10.2147/VHRM.S73688
PMC4270748,25521824,10.1371/journal.pone.0115308
PMC4262454,25494054,10.1371/journal.pone.0114729
PMC4262201,25493948,10.1371/journal.pone.0114075
PMC4256403,25474642,10.1371/journal.pone.0114205
PMC4338724,25468660,10.1161/JAHA.114.001293
PMC4314393,25457842,10.1016/j.jneuroim.2014.10.003
PMC4312194,25451170,10.1016/j.yjmcc.2014.10.009
PMC4245230,25426954,10.1371/journal.pone.0113884
PMC4240613,25415192,10.1371/journal.pone.0113541
PMC4239061,25411850,10.1371/journal.pone.0113471
PMC4234665,25401329,10.1371/journal.pone.0113234
PMC4224668,25380675,10.1007/s11357-014-9727-z
PMC4221259,25372404,10.1371/journal.pone.0112079
PMC4218754,25365337,10.1371/journal.pone.0111489
PMC4825531,25363124,10.5539/gjhs.v6n6p198
PMC4216092,25360744,10.1371/journal.pone.0111621
PMC4206360,25352504,10.5935/abc.20140137
PMC4206434,25338085,10.1371/journal.pone.0110774
PMC4201545,25330388,10.1371/journal.pone.0110492
PMC4199590,25329898,10.1371/journal.pone.0108153
PMC4219124,25326902,10.1186/1475-925X-13-145
PMC4271449,25306061,10.1186/1743-0003-11-145
PMC4254836,25301897,10.1152/japplphysiol.00395.2014
PMC4269685,25301893,10.1152/japplphysiol.00665.2014
PMC4189924,25295878,10.1371/journal.pone.0109167
PMC4188634,25289885,10.1371/journal.pone.0109954
PMC4254835,25277736,10.1152/japplphysiol.00456.2014
PMC4269737,25269518,10.1038/jcbfm.2014.142
PMC4182539,25268505,10.1371/journal.pone.0108690
PMC4262341,25260636,10.1113/jphysiol.2014.272898
PMC4233250,25257877,10.1152/japplphysiol.00060.2014
PMC4174424,25251930,10.1089/ham.2013.1114
PMC4253596,25241180,10.1016/j.jpeds.2014.08.005
PMC4166138,25227624,10.1136/bmjopen-2014-005216
PMC4273184,25225839,10.1089/ham.2014.1027
PMC4152266,25181291,10.1371/journal.pone.0106492
PMC4142552,25180188,10.1155/2014/602620
PMC4315730,25178840,10.1016/j.bbabio.2014.08.006
PMC4148346,25165858,10.1371/journal.pone.0106030
PMC4134469,25132803,10.1186/1471-2253-14-54
PMC4495884,25129067,10.1016/j.amjcard.2014.05.068
PMC4151727,25114222,10.1073/pnas.1402012111
PMC4128819,25111294,10.1371/journal.pone.0103626
PMC4128743,25110952,10.1371/journal.pone.0104710
PMC4125158,25101975,10.1371/journal.pone.0103814
PMC4123904,25099937,10.1371/journal.pone.0104247
PMC4237874,25097005,10.1186/1743-0003-11-116
PMC4117565,25077484,10.1371/journal.pone.0103820
PMC4106953,25075179,10.2147/CIA.S62313
PMC4466107,25068750,10.2466/27.29.PMS.118k28w7
PMC4157162,25059240,10.1152/japplphysiol.00367.2014
PMC4146683,25051173,10.1139/apnm-2014-0137
PMC4087294,25045690,10.1155/2014/675363
PMC4158675,25027308,10.1038/jcbfm.2014.121
PMC4096917,25019608,10.1371/journal.pone.0101796
PMC4091871,25010608,10.1371/journal.pntd.0002983
PMC4165298,25003546,10.1590/1414-431X20143713
PMC4150896,24997017,10.1007/s11357-014-9665-9
PMC4113752,24979615,10.3390/nu6072493
PMC4055602,24971340,10.1155/2014/632765
PMC4067277,24956391,10.1371/journal.pone.0099282
PMC4078551,24886754,10.3390/ijerph110605839
PMC4052616,24886168,10.1186/1742-4682-11-25
PMC4014085,24885417,10.1186/1472-6874-14-62
PMC4032629,24885115,10.1186/1471-2474-15-163
PMC4229957,24885001,10.1186/1471-2466-14-96
PMC4015384,24882905,10.5665/sleep.3770
PMC4458640,24855136,10.1152/japplphysiol.00218.2014
PMC4296200,24838747,10.1093/icb/icu033
PMC4074746,24836751,10.1089/ham.2013.1084
PMC4214665,24835170,10.1113/jphysiol.2014.272104
PMC4097338,24832191,10.1007/s00421-014-2895-9
PMC4020853,24826899,10.1371/journal.pone.0097534
PMC4122649,24824900,10.1249/MSS.0000000000000296
PMC4101645,24816260,10.1152/ajpheart.00103.2014
PMC4169338,24800719,10.1097/PHM.0000000000000108
PMC4006871,24788342,10.1371/journal.pone.0096574
PMC4006862,24788166,10.1371/journal.pone.0095924
PMC3999104,24763386,10.1371/journal.pone.0096145
PMC3995680,24755646,10.1371/journal.pone.0094940
PMC3994003,24752326,10.1371/journal.pone.0092088
PMC4048668,24748530,10.1007/s00421-014-2883-0
PMC4048667,24748529,10.1007/s00421-014-2878-x
PMC4156313,24746669,10.1016/j.devcel.2014.03.012
PMC3996514,24743110,10.1249/MSS.0000000000000183
PMC4121052,24742292,10.1089/neu.2013.3206
PMC3989295,24740278,10.1371/journal.pone.0095202
PMC3988165,24736598,10.1371/journal.pone.0095025
PMC3988092,24736588,10.1371/journal.pone.0094930
PMC3988078,24736313,10.1371/journal.pone.0094990
PMC3964838,24733958,10.1155/2014/105420
PMC3958650,24724089,10.1155/2014/616935
PMC3958708,24723803,10.1155/2014/370759
PMC3990060,24719129,10.3349/ymj.2014.55.3.635
PMC3987313,24714795,10.5935/abc.20140021
PMC3979774,24714585,10.1371/journal.pone.0094345
PMC3977980,24710001,10.1371/journal.pone.0094015
PMC3977973,24709823,10.1371/journal.pone.0093976
PMC4080945,24687586,10.1113/jphysiol.2014.274068
PMC4080944,24687585,10.1113/jphysiol.2014.273680
PMC4080942,24687582,10.1113/jphysiol.2014.271288
PMC3967193,24667134,10.3390/nu6031273
PMC3963905,24663097,10.1371/journal.pone.0092441
PMC4074856,24655701,10.1016/j.ahj.2013.12.021
PMC4048778,24643426,10.1007/s00421-014-2861-6
PMC3958411,24643011,10.1371/journal.pone.0092031
PMC4241088,24628066,10.1111/bph.12684
PMC4064576,24621033,10.1179/2045772313Y.0000000183
PMC4043225,24612773,10.1111/apha.12275
PMC3999381,24591154,10.1093/toxsci/kfu034
PMC3931829,24586992,10.1371/journal.pone.0089729
PMC3929557,24586293,10.1371/journal.pone.0087803
PMC3919112,24579086,10.1155/2014/748972
PMC4172530,24563162,10.1007/s12020-014-0210-5
PMC3922864,24533082,10.1371/journal.pone.0088384
PMC3922811,24533077,10.1371/journal.pone.0088333
PMC3921204,24523934,10.1371/journal.pone.0088707
PMC3916420,24516636,10.1371/journal.pone.0088322
PMC3910517,24511534,10.1155/2014/501754
PMC3926340,24499131,10.1186/1475-925X-13-9
PMC3912057,24498356,10.1371/journal.pone.0087699
PMC3909150,24498121,10.1371/journal.pone.0087506
PMC3908867,24497913,10.1371/journal.pone.0081850
PMC4119860,24496118,10.1249/MSS.0000000000000283
PMC3909780,24494198,10.1016/j.redox.2013.12.031
PMC4001759,24492839,10.1113/jphysiol.2013.267419
PMC3942720,24481133,10.3390/nu6020605
PMC3909870,24476472,10.1139/apnm-2013-0263
PMC3896384,24465535,10.1371/journal.pone.0085320
PMC3893254,24454908,10.1371/journal.pone.0085636
PMC3891752,24454832,10.1371/journal.pone.0085276
PMC4291113,24450855,10.1111/apha.12241
PMC4030108,24430435,10.2337/db13-0967
PMC4058393,24418113,10.1016/j.neuint.2014.01.001
PMC3949066,24414070,10.1152/ajpheart.00901.2013
PMC3880282,24404156,10.1371/journal.pone.0084208
PMC3875193,24399871,10.2147/CIA.S30048
PMC3920240,24363306,10.1152/ajpheart.00711.2013
PMC3971220,24363185,10.1007/s11999-013-3429-1
PMC3921353,24356515,10.1152/japplphysiol.00659.2013
PMC3895187,24327174,10.1007/s00421-013-2783-8
PMC3948124,24301294,10.1038/jcbfm.2013.220
PMC3903788,24291671,10.1016/j.neuroscience.2013.11.040
PMC3991014,24269495,10.1016/j.bbr.2013.11.023
PMC4039249,24243396,10.1007/s11357-013-9596-x
PMC3872521,24240630,10.2188/jea.JE20130076
PMC3922500,24190933,10.1113/jphysiol.2013.262246
PMC3974503,24145722,10.1249/MSS.0000000000000137
PMC3913302,23989732,10.1378/chest.12-2885
PMC3933613,23975543,10.1007/s12192-013-0453-8
PMC4498402,23890224,10.1111/resp.12162
PMC3893314,23860416,10.1249/MSS.0b013e3182a44164
PMC3859838,23810973,10.1016/j.neuroimage.2013.06.062
PMC4014004,23525888,10.1177/0309364613481489
PMC3702687,23242854,10.1002/jbio.201200187
PMC3615196,23509102,10.1210/jc.2012-3671
PMC8846961,23239870,10.1152/japplphysiol.01202.2012
PMC4182017,23325497,10.1161/CIRCRESAHA.112.300725
PMC3881676,24453845,10.1155/2013/408560
PMC3873997,24386434,10.1371/journal.pone.0084901
PMC3875931,24352094,10.3390/nu5125193
PMC4207143,24346296,10.1590/S1413-35552012005000129
PMC3855800,24324843,10.1371/journal.pone.0083432
PMC3826314,24288501,10.1155/2013/680326
PMC3903144,24282212,10.1136/bjsports-2013-092826
PMC3903152,24282209,10.1136/bjsports-2013-092559
PMC3903143,24282207,10.1136/bjsports-2013-092741
PMC3903146,24282203,10.1136/bjsports-2013-092841
PMC3903141,24282202,10.1136/bjsports-2013-092834
PMC3903139,24282200,10.1136/bjsports-2013-092950
PMC3836744,24278393,10.1371/journal.pone.0081181
PMC3836745,24278389,10.1371/journal.pone.0081130
PMC3827199,24265812,10.1371/journal.pone.0080348
PMC3841751,24255910,10.1136/bjsports-2013-092764
PMC3799728,24205180,10.1371/journal.pone.0078281
PMC3813710,24204790,10.1371/journal.pone.0077290
PMC3807849,24198732,10.1155/2013/952350
PMC3888360,24189215,10.1097/HCR.0000000000000025
PMC3882940,24177693,10.1152/japplphysiol.00312.2013
PMC3892474,24167223,10.1113/jphysiol.2013.262709
PMC3797791,24146891,10.1371/journal.pone.0076568
PMC3850718,24083543,10.1186/1471-2407-13-446
PMC3775791,24069257,10.1371/journal.pone.0073967
PMC3837768,24056465,10.1128/AEM.01970-13
PMC3836317,24042162,10.1124/jpet.113.208017
PMC3767643,24040200,10.1371/journal.pone.0074182
PMC3923455,24036384,10.1161/CIRCIMAGING.113.000565
PMC3847462,24028201,10.1186/1471-2474-14-266
PMC3757685,24024132,10.1016/j.redox.2012.11.003
PMC3762808,24023948,10.1371/journal.pone.0074524
PMC3841834,23990240,10.1152/japplphysiol.00633.2013
PMC3744471,23977224,10.1371/journal.pone.0072118
PMC3747083,23977198,10.1371/journal.pone.0072025
PMC3742498,23967250,10.1371/journal.pone.0071839
PMC3867084,23952038,10.4085/1062-6050-48.5.01
PMC3741131,23951207,10.1371/journal.pone.0071623
PMC3978470,23941324,10.1186/ar4263
PMC3733956,23940722,10.1371/journal.pone.0071219
PMC4023251,23930548,10.1080/02701367.2013.784720
PMC4236228,23913951,10.1242/jeb.081711
PMC4060519,23901060,10.1177/1545968313497103
PMC3707880,23874850,10.1371/journal.pone.0069006
PMC3707849,23874480,10.1371/journal.pone.0067975
PMC3702554,23861854,10.1371/journal.pone.0068091
PMC3699487,23844153,10.1371/journal.pone.0068047
PMC3833394,23842677,10.1152/ajpregu.00518.2012
PMC3698183,23840903,10.1371/journal.pone.0068924
PMC3790931,23838831,10.1038/jcbfm.2013.116
PMC3757167,23836899,10.1074/jbc.M113.450353
PMC3758534,23820153,10.1179/2045772313Y.0000000127
PMC3763067,23813531,10.1152/japplphysiol.00606.2013
PMC3702463,23805900,10.1186/1471-2458-13-614
PMC3693866,23800133,10.1186/1479-5868-10-79
PMC3713080,23774582,10.1249/MSS.0b013e3182860099
PMC4247834,23766295,10.1002/cssc.201300019
PMC3781561,23761134,10.2337/dc13-0084
PMC3752531,23752204,10.1096/fj.13-230631
PMC3680785,23746564,10.1016/j.nutres.2013.04.009
PMC3725493,23743969,10.3390/nu5062062
PMC3667025,23734250,10.1371/journal.pone.0065382
PMC3681550,23731674,10.1186/1471-2407-13-272
PMC3654926,23691196,10.1371/journal.pone.0064319
PMC3661346,23672272,10.1186/1471-2458-13-474
PMC3800492,23669880,10.1249/MSS.0b013e31829a6ce8
PMC3800491,23669877,10.1249/MSS.0b013e318299d2eb
PMC4620539,23668854,10.1080/15459624.2013.792681
PMC3648474,23667708,10.1371/journal.pone.0064337
PMC3658877,23663658,10.1186/1471-2261-13-36
PMC3645086,23658562,10.4314/ahs.v13i1.2
PMC3611747,23644856,10.6061/clinics/2013(03)OA12
PMC3716342,23616163,10.1212/WNL.0b013e318293e310
PMC3701282,23616151,10.1210/jc.2013-1229
PMC3717870,23610057,10.2337/db13-0062
PMC3723704,23609936,10.1038/ijo.2013.45
PMC3680726,23604710,10.1152/ajpheart.00969.2012
PMC3727012,23599396,10.1152/japplphysiol.00084.2013
PMC3821373,23591157,10.1017/S0007114513001001
PMC3832117,23587886,10.1113/jphysiol.2013.252767
PMC3686708,23587209,10.1186/1880-6805-32-6
PMC3778030,23584403,10.1249/MSS.0b013e3182965249
PMC3616086,23573201,10.1371/journal.pone.0059561
PMC3620094,23573066,10.2147/CIA.S43837
PMC3615002,23565179,10.1371/journal.pone.0059973
PMC3615122,23565175,10.1371/journal.pone.0059930
PMC3778031,23559122,10.1249/MSS.0b013e318294b225
PMC3636051,23557387,10.1186/1471-2431-13-47
PMC3610736,23555652,10.1371/journal.pone.0059289
PMC3748584,23542491,10.1016/j.scitotenv.2013.02.092
PMC3667129,23531813,10.1242/jeb.082479
PMC3652075,23515617,10.1152/ajpregu.00016.2013
PMC4035105,23507997,10.1038/ijo.2013.29
PMC3599998,23497269,10.1186/1471-2474-14-86
PMC3577885,23437154,10.1371/journal.pone.0056522
PMC3571963,23418527,10.1371/journal.pone.0056151
PMC3656435,23412900,10.1152/japplphysiol.00765.2012
PMC3610988,23408428,10.1074/jbc.M112.440354
PMC3599214,23406834,10.1186/1880-6805-32-2
PMC3677975,23397151,10.1007/s00421-012-2583-6
PMC3631820,23393211,10.2337/dc12-1161
PMC3555865,23372811,10.1371/journal.pone.0055056
PMC3957065,23334860,10.1161/CIRCRESAHA.111.300285
PMC3524509,23288976,10.5665/sleep.2310
PMC3615590,23288554,10.1152/japplphysiol.01341.2012
PMC3619024,23281265,10.1002/acr.21926
PMC3602722,23255590,10.1152/ajpregu.00409.2012
PMC3696526,23238135,10.1123/japa.21.4.444
PMC3565510,23193046,10.1098/rsbl.2012.0927
PMC3623484,23160363,10.1093/gerona/gls220
PMC3543670,23144313,10.1152/ajpheart.00714.2012
PMC4574905,23128427,10.1001/jamaneurol.2013.646
PMC4838135,23103494,10.1152/ajpheart.00603.2012
PMC3529969,23085240,10.1016/j.resp.2012.10.007
PMC3577528,23070702,10.1113/jphysiol.2012.243121
PMC3544519,23065759,10.1152/japplphysiol.01107.2012
PMC5822436,23059862,10.1249/MSS.0b013e318276c73c
PMC3541455,22997144,10.1002/ppul.22639
PMC3569593,22945269,10.1007/s00421-012-2483-9
PMC3514603,22935575,10.1097/HTR.0b013e31826463a1
PMC3536957,22903168,10.1007/s00360-012-0690-7
PMC3734804,22854908,10.1097/PHM.0b013e3182644165
PMC3449013,22609636,10.1097/CEJ.0b013e328353ed81
PMC3396749,22495802,10.1097/JCN.0b013e31824af587
PMC4007486,22398418,10.1123/jpah.10.1.62
PMC3636413,22252436,10.1007/s11357-011-9379-1
PMC5968933,29910262,10.3390/sports4010014
PMC5968936,29910253,10.3390/sports4010005
PMC5804238,29491918,10.1093/cz/zow026
PMC5779734,29468113,10.1016/j.meteno.2016.01.001
PMC5566263,28890802,10.1136/bmjsem-2016-000172
PMC5569267,28879030,10.1136/bmjsem-2016-000173
PMC5467893,28616366,10.4172/2167-7182.1000356
PMC5454561,28582252,10.2196/rehab.5524
PMC5376089,28373997,10.19070/2328-353X-SI03002
PMC5331772,28255324,10.4103/1735-1995.193507
PMC5304099,28210472,10.15171/jcvtr.2016.33
PMC5551075,28150476,10.20463/jenb.2016.0029
PMC5260587,28149422,10.1515/hukin-2016-0021
PMC5260559,28149379,10.1515/hukin-2015-0179
PMC5260549,28149367,10.1515/hukin-2015-0169
PMC5260653,28149356,10.1515/hukin-2015-0155
PMC5256319,28119843,10.5535/arm.2016.40.6.1114
PMC5218539,28066524,10.21300/18.2-3.2016.159
PMC5174104,28066267,10.3389/fphys.2016.00636
PMC5187963,28031761,10.1515/hukin-2016-0038
PMC5149541,28018241,10.3389/fphys.2016.00613
PMC5133254,27994556,10.3389/fphys.2016.00602
PMC5112263,27909408,10.3389/fphys.2016.00510
PMC5117070,27900177,10.1136/bmjsem-2016-000111
PMC5117024,27900150,10.1136/bmjsem-2015-000056
PMC5104959,27891098,10.3389/fphys.2016.00536
PMC5100553,27877137,10.3389/fphys.2016.00530
PMC5110205,27877070,10.2147/OAJSM.S116672
PMC5097919,27872598,10.3389/fphys.2016.00518
PMC5108719,27847722,10.5535/arm.2016.40.5.915
PMC5098124,27826398,10.5812/asjsm.33528
PMC5061996,27790156,10.3389/fphys.2016.00463
PMC5058540,27777742,10.1002/ece3.2267
PMC5063266,27761168,10.1016/j.joa.2015.09.001
PMC5067421,27757381,10.20463/jenb.2016.09.20.3.1
PMC5007242,27747790,10.1186/s40798-016-0060-1
PMC4995230,27747788,10.1186/s40798-016-0057-9
PMC5005159,27730176,10.1183/23120541.00068-2015
PMC5043084,27695629,10.3831/KPI.2016.19.021
PMC5038964,27677081,10.1371/journal.pone.0163733
PMC5037918,27655810,10.14814/phy2.12970
PMC5011598,27630434,10.1589/jpts.28.2369
PMC5002025,27621709,10.3389/fphys.2016.00372
PMC5012985,27606280,10.5535/arm.2016.40.4.725
PMC4984569,27594875,10.11909/j.issn.1671-5411.2016.05.004
PMC4977266,27547668,10.1186/s40064-016-2952-4
PMC4971020,27536245,10.3389/fphys.2016.00326
PMC4965461,27524970,10.3389/fphys.2016.00318
PMC4960771,27500168,10.4103/2277-9531.184555
PMC4942734,27453812,10.1016/j.pmedr.2016.06.024
PMC4923181,27445856,10.3389/fphys.2016.00268
PMC4932055,27390414,10.1589/jpts.28.1775
PMC4922262,27382471,10.1093/conphys/cow008
PMC4922261,27382468,10.1093/conphys/cov060
PMC4901060,27375484,10.3389/fphar.2016.00150
PMC4901472,27293769,10.1186/s40557-016-0112-5
PMC4896295,27293766,10.1093/conphys/cow019
PMC4891604,27275176,10.4070/kcj.2016.46.3.394
PMC4885624,27274106,10.5604/20831862.1198626
PMC4865674,27222846,10.1016/j.dib.2016.04.043
PMC4868243,27190483,10.1589/jpts.28.1359
PMC4868236,27190476,10.1589/jpts.28.1325
PMC4862257,27175304,10.5812/ircmj.21498
PMC4854950,27168737,10.11909/j.issn.1671-5411.2016.02.010
PMC4838753,27110364,10.1136/bmjresp-2016-000130
PMC4832476,27087981,10.1186/s13102-016-0036-y
PMC4767711,27026879,10.1186/s40064-016-1850-0
PMC4766162,27026846,10.1186/s40064-016-1845-x
PMC4789462,27014090,10.3389/fphys.2016.00092
PMC4729757,26848431,10.1186/s40064-016-1721-8
PMC6410535,28834658,10.1002/ehf2.12035
PMC5394851,28479664,10.5604/20831862.1189200
PMC5394852,28479663,10.5604/20831862.1188611
PMC5117006,27900109,10.1136/bmjsem-2015-000014
PMC5240606,27858749,10.3233/JND-150101
PMC4555089,27747844,10.1186/s40798-015-0007-y
PMC4946457,27500213,10.1097/TXD.0000000000000515
PMC4895752,27313412,10.4103/0974-8520.182751
PMC4778462,27293736,10.1093/conphys/cov052
PMC4723163,26839615,10.1515/hukin-2015-0117
PMC4723161,26839613,10.1515/hukin-2015-0115
PMC4723186,26839610,10.1515/hukin-2015-0112
PMC4721627,26834877,10.1515/hukin-2015-0095
PMC4697054,26788081,10.5114/aoms.2015.56346
PMC4704056,26779034,10.3389/fphys.2015.00405
PMC4687242,26730141,10.4103/0974-8520.169002
PMC4689292,26719730,10.2147/OAJSM.S93174
PMC4691301,26715963,10.5812/asjsm.23023
PMC4674552,26696905,10.3389/fphys.2015.00376
PMC4658580,26635634,10.3389/fphys.2015.00354
PMC4660653,26613045,10.1186/s13102-015-0023-8
PMC4660796,26613044,10.1186/s13102-015-0024-7
PMC4616109,26504308,10.1589/jpts.27.2849
PMC4597414,26464803,10.1136/bmjdrc-2015-000124
PMC4594142,26448854,10.5812/asjsm.24900
PMC4594135,26446345,10.5812/asjsm.23807
PMC4584949,26441675,10.3389/fphys.2015.00256
PMC4577560,26424925,10.5604/20831862.1150304
PMC4577558,26424923,10.5604/20831862.1150302
PMC4580673,26413450,10.1186/s40064-015-1341-8
PMC4600374,26371230,10.14814/phy2.12500
PMC4556299,26346992,10.2147/OAJSM.S85310
PMC4556298,26346869,10.2147/MDER.S57281
PMC4540160,26316811,10.2147/IBPC.S75888
PMC4540134,26316800,10.2147/IJGM.S87429
PMC4543197,26301195,10.4093/dmj.2015.39.4.328
PMC4562569,26296770,10.14814/phy2.12483
PMC4514729,26217554,10.1186/s40064-015-1144-y
PMC4493260,26180741,10.1186/s40064-015-1093-5
PMC4483443,26157265,10.1589/jpts.27.1571
PMC4488237,26155449,10.1186/s40064-015-1041-4
PMC4552518,26152692,10.14814/phy2.12428
PMC4468316,26136810,10.1155/2015/879272
PMC4510633,26109190,10.14814/phy2.12432
PMC4465952,26082869,10.7717/peerj.957
PMC4447762,26060340,10.5604/20831862.1144418
PMC4447761,26060339,10.5604/20831862.1144417
PMC4445872,26056498,10.2147/OAJSM.S79273
PMC4510625,26038470,10.14814/phy2.12423
PMC4296210,26028808,10.5604/20831862.1134311
PMC4463841,26019293,10.14814/phy2.12421
PMC4429818,25973209,10.1186/2052-1847-7-5
PMC4415750,25960985,10.12965/jer.15195
PMC4463825,25952936,10.14814/phy2.12395
PMC4335628,25759715,10.1159/000369160
PMC4351500,25750877,10.5535/arm.2015.39.1.91
PMC4351491,25750868,10.5535/arm.2015.39.1.25
PMC4330683,25741285,10.3389/fphys.2015.00043
PMC4314605,25729151,10.5604/20831862.1127283
PMC4314601,25729147,10.5604/20831862.1126325
PMC4330244,25713756,10.1186/s40064-015-0796-y
PMC4319386,25705195,10.3389/fphys.2015.00031
PMC4387758,25602017,10.14814/phy2.12262
PMC5358170,28348705,10.14740/cr333w
PMC5001490,27570800,10.4161/23328940.2014.987564
PMC4283874,26336435,10.5114/kitp.2014.45677
PMC4327368,25713678,10.2478/hukin-2014-0123
PMC4327363,25713673,10.2478/hukin-2014-0118
PMC4327362,25713672,10.2478/hukin-2014-0117
PMC4327385,25713670,10.2478/hukin-2014-0115
PMC4332170,25713651,10.2478/hukin-2014-0096
PMC4322027,25671203,10.5717/jenb.2014.18.4.361
PMC4241915,25566454,10.5717/jenb.2014.18.2.181
PMC4241927,25566437,10.5717/jenb.2014.18.1.31
PMC4241941,25566436,10.5717/jenb.2014.18.1.25
PMC4267487,25520764,10.5812/asjsm.22768
PMC4234749,25414744,10.2478/hukin-2014-0065
PMC4226445,25395872,10.2147/OAJSM.S68932
PMC4221684,25379031,10.1186/s12970-014-0051-x
PMC4220048,25374482,10.1186/s12970-014-0049-4
PMC4209438,25349656,10.4330/wjc.v6.i10.1113
PMC4187562,25347854,10.14814/phy2.12070
PMC4179935,25343025,10.1186/2046-7648-3-15
PMC4186384,25320462,10.3164/jcbn.14-58
PMC4168701,25285076,10.3389/fnhum.2014.00738
PMC4142283,25177498,10.1155/2014/893090
PMC4135066,25177100,10.5604/20831862.1111849
PMC4135063,25177097,10.5604/20831862.1111437
PMC4135198,25140097,10.1589/jpts.26.1059
PMC4120467,25114734,10.2478/hukin-2014-0035
PMC4120463,25114730,10.2478/hukin-2014-0031
PMC4106190,25083347,10.7717/peerj.482
PMC4114002,25077148,10.4103/2277-9531.134751
PMC4096097,25031678,10.2478/hukin-2014-0012
PMC4088222,25009739,10.1186/2049-6958-9-34
PMC4064526,24955129,10.1186/1757-1146-7-31
PMC4049427,24914412,10.1186/2052-1847-6-21
PMC4031978,24860277,10.1186/1550-2783-11-18
PMC4098745,24844639,10.14814/phy2.12017
PMC4014369,24833914,10.2147/JPR.S61312
PMC4085611,24833513,10.3390/biology3020333
PMC3990045,24782786,10.3389/fphys.2014.00142
PMC4004506,24782684,10.1186/1550-2783-11-16
PMC3967681,24744877,10.1002/phy2.198
PMC3977656,24694313,10.1186/2049-6958-9-20
PMC3984726,24612649,10.1186/1758-5996-6-36
PMC3907705,24550843,10.3389/fphys.2014.00034
PMC3912323,24550842,10.3389/fphys.2014.00033
PMC3920540,24520199,10.2147/JIR.S54721
PMC3904414,24417863,10.1186/2052-1847-6-2
PMC4732444,27293592,10.1093/conphys/cot008
PMC4241913,25566430,10.5717/jenb.2013.17.4.189
PMC4247177,25436211,10.2478/tumor-2012-0001
PMC4192145,25379364,10.1186/2193-1801-2-651
PMC4045269,24967260,10.5402/2013/723250
PMC4045310,24967257,10.5402/2013/396581
PMC4007061,24795498,10.5604/20831862.1077549
PMC3970734,24744857,10.1002/phy2.178
PMC3944565,24744487,10.5604/20831862.1059210
PMC3944563,24744486,10.5604/20831862.1059170
PMC3944574,24744479,10.5604/20831862.1044458
PMC3944575,24744478,10.5604/20831862.1044457
PMC3944580,24744470,10.5604/20831862.1044220
PMC3941180,24665211,10.4137/CMWH.S10979
PMC3880661,24427476,10.5812/asjsm.34256
PMC3884081,24422180,10.1186/2193-1801-2-688
PMC3881456,24396189,10.1589/jpts.25.1363
PMC3871409,24379723,10.2147/OAJSM.S44807
PMC3871901,24379721,10.2147/OAJSM.S45024
PMC3871047,24379716,10.2147/OAJSM.S39206
PMC3873794,24379715,10.2147/OAJSM.S41706
PMC3871649,24379709,10.2147/OAJSM.S39632
PMC3871046,24379705,10.2147/OAJSM.S39688
PMC3841054,24303190,10.1002/phy2.124
PMC3831928,24303118,10.1002/phy2.33
