doi_suffix,mc_db,mc_db_text
japplphysiol.00054.2020,False,False
bf00422487,False,False
jphysiol.2007.142273,['douglas bag'],"['culated from the arterial blood pressure curve (windaq waveform browser, dataq instruments, oh, usa). the subjects breathed through a two-way low-resistance t valve (model 2700, hans rudolph, kansas city, mo, usa) with humidiﬁed air delivered from a DOUGLAS BAG. after 5 min seated rest, designed to stabilize ventilation, the subjects breathed air with af io2 of 0.17, 0.21 or 0.30 for 5 min prior to and during exercise. breath-by-breath measurements of o2 consumption ( ˙vo2) and ventilation ( ˙ve) were made']"
japplphysiol.00546.2001,False,False
1479972306070374,False,False
j.niox.2016.08.001,False,False
000080635,False,False
j.physbeh.2015.08.022,False,False
apnm-2012-0216,False,False
j.ahj.2013.12.026,False,False
jn_._nxab219,False,False
01.mss.0000126386.12402.f5,False,False
fphys.2014.00142,False,False
journal.pone.0153826,False,False
j.exger.2017.06.003,False,False
cob.12276,False,False
ajpregu.90672.2008,False,False
mss.0b013e318177871a,False,False
phy2.14622,False,False
jcem.86.8.7731,False,False
02701367.2015.1043002,False,False
jc.2010-0689,False,False
eurheartj_._ehq058,False,False
02701367.2019.1691709,False,False
j.soard.2015.09.023,False,False
j.jsams.2016.08.018,False,False
ajcn_._56.3.526,False,False
japplphysiol.00195.2004,False,False
j.ergon.2009.02.003,False,False
00005768-200012000-00014,False,False
bf00426144,False,False
japplphysiol.00715.2003,False,False
phy2.14178,False,False
s15327841mpee0302_1,False,False
s-2007-1024565,False,False
jssm.2021.398,False,False
kcj.2007.37.10.489,False,False
02640414.2014.984752,False,False
jsc.0000000000001810,"['mixing chamber', 'douglas bag']","['ine ﬂow meter, 2-way nonrebreathing valve, (model 7940; hans rudolph, kansas city, mo, usa) and continuously monitored on the cosmed quark cpet system (cosmed s.r.l., rome, using a breath-by-breath analysis. the system was validated (25) against the DOUGLAS BAG system during aerobic exercise. before each subject’s testing session, the air v_ o2 ﬂowmeter (id28 quark) and the oxygen-carbon dioxide meters were calibrated with a3l air syringe and gas with known oxygen (16.5%), carbon dioxide (5.3%), and nitrog', ' mohr, m, krustrup, p, and bangsbo, j. match performance of highstandard soccer players with special reference to development of fatigue. j sports sci 21: 519–528, 2003. 25. nieman, c, austin, d, dew, d, and utter, c. validity of cosmed’s quark cpet MIXING CHAMBER system in evaluating energy metabolism during aerobic exercise in healthy male adults. res sports med 21: 136–145, 2013. 26. rampinini, e, coutts, aj, castagna, c, sassi, r, and impellizzeri, fm. variation in top level soccer match performance. int ']"
ajpendo.00504.2001,False,False
japplphysiol.00170.2005,['mixing chamber'],"['n as speciﬁed by the subject, and once mounted, participants were asked to remain stationary on the ergometer for 2–3 min. resting breath samples were collected in extainer tubes (labco brow works, high wycombe, uk), which were ﬁlled directly from a MIXING CHAMBER in duplicate to determine the 13co2-to-12co2 ratio (13co2/12co2) in the expired gases. in addition, a resting blood sample (10 ml) was taken and stored on ice until centrifugation. subjects then began cycling and maintained a work rate equivalent to']"
s00421-010-1454-2,False,False
s00421-017-3646-5,False,False
jsc.0b013e31821d5f31,False,False
bf00426150,False,False
j.gaitpost.2016.10.010,False,False
s00421-015-3235-4,False,False
j.apmr.2007.10.034,False,False
09031936.02.02092001,False,False
bf00964113,False,False
00005768-200004000-00021,False,False
s00421-020-04487-2,False,False
sms.12351,False,False
tcst.2015.2473821,False,False
jsc.0b013e3181b74dc1,False,False
j.exger.2020.111103,False,False
02640414.2016.1175655,False,False
j.1469-445x.1999.tb00074.x,False,False
s00421-010-1786-y,False,False
s-2007-972606,['mixingchamber'],"['s meter. ametek oxygen (model s-  3a1) and carbon dioxide (model cd3a) gas analyzers, which  were calibrated before and after each testing session using  gases of known concentration, continuously sampled the com-  position of expired gases from the MIXINGCHAMBER. analog sig-  nals from the ventilation meter and gas analyzers were con-  verted to digital data with an aid interface in a personal com-  puter. minute ventilation (we), oxygen consumption (vo,),  carbon dioxide production (vco,). and respiratory ']"
j.apmr.2016.10.022,False,False
archrheumatol.2019.7145,False,False
jsc.0000000000003626,False,False
s00246-001-0070-7,False,False
s12938-015-0099-0,False,False
fphys.2018.01764,"['mixing-chamber', 'mixing chamber', 'douglas bag']","['ices at rest and during submaximal exercise (bicycling) at low (60 w) and moderate intensities (130–160 w) in 16 volunteers. for the reliability study, 14 subjects were measured two times during prolonged walks (13 km, at 5 km/h), with the k5 set in MIXING CHAMBER (mix) mode. vyntus measured the stoichiometric rq of butane combustion with high accuracy (error <1.6%) and precision (cv <0.5%), at vo2 values between 0.788 and 6.395 l/min. at rest and 60 w, there was good agreement between vyntus and k5 (breath-b', 'rior to the ﬁrst test and the same size was maintained for subsequent trials. validation study for this purpose, subjects were instrumented with the vyntus or cosmed facemask, in random order. the vyntus was operated bxb and the cosmed k5 in bxb and MIXING CHAMBER modes. after arrival, subjects rested awake in the supine position during the next 60 min on a comfortable laboratory stretcher provided with a pillow, while their resting metabolic rate (rmr) was determined with both metabolic carts. subjects were ', '018 | volume 9 | article 1764\n\x0cperez-suarez et al. accuracy and precision of k5 figure 6 | agreement between vyntus (used as a reference stationary metabolic cart) and cosmed k5 operated breath-by-breath (b×b) and in MIXING CHAMBER (mix) modes during moderate-intensity (130–160 w) exercise for respiratory frequency (rf), tidal volume (vt), end-tidal o2 pressure (peto2), expiratory o2 fraction (feo2), end-tidal co2 pressure (petco2), expiratory co2 fraction (feco2), and energy ', 'm vmaxtm encore. nevertheless, at a higher exercise intensity equivalent to approximately 9 mets, cosmed k5 underestimates by 6–7% vo2 and vco2, mostly due to underestimation of ve and a small bias in the assessment of feo2 and feco2. inclusion of a MIXING CHAMBER mode is the main innovation incorporated in the cosmed k5 compared to its predecessor (k4b2). in a stationary metabolic cart, the addition of a MIXING CHAMBER allows to mix the expiratory gases from 3– 6 breaths (depending on the size of the mixing ', ' al., 1982; hughson et al., 1991). conversely, overestimation of delay time results in underestimation of o2 and overestimation of vo2 (beaver et al., 1973; noguchi et al., 1982; hughson et al., 1991). this limitation can be overcome by the use of a MIXING CHAMBER, were a representative microsample of each breath is temporally stored and mixed with previous samples before analysis (overstreet et al., 2017). a new portable metabolic cart (cosmed k5) has been marketed with the option of measuring using either b', 'ure 4 | agreement between vyntus (used as a reference stationary metabolic cart) and cosmed k5 operated breath-by-breath (b×b) and in MIXING CHAMBER (mix) modes during low-intensity exercise for respiratory frequency (rf), tidal volume (vt), end-tidal o2 pressure (peto2), expiratory o2 fraction (feo2), end-tidal co2 pressure (petco2), expiratory co2 fraction (feco2), and energy expenditure (ee).', 'y and precision during measurements at rest and 60 w vyntus and cosmed k5 (b×b) reported similar mean vo2, vco2, rer, and energy expenditure values (supplementary tables 2, 3 and figures 1– 4). nevertheless, compared to vyntus, cosmed k5 operated in MIXING CHAMBER mode (mix) overestimated vo2 by 13.4 and 5.8%, at rest and 60 w, respectively (supplementary table 2). both vyntus and cosmed k5 (mix) reported similar ve and frontiers in physiology | www.frontiersin.org 3 december 2018 | volume 9 | article 1764\n\x0cp', 'ric values recorded between the 20th and 30th min were averaged and used as representative of the metabolic cart tested ﬁrst. during the following 5 min the device was changed in case the measurements started with the vyntus, or switched from b×b to MIXING CHAMBER if the ﬁrst device tested was the cosmed k5 and then to vyntus. thus, 10 min periods were collected with each device, with the ﬁrst measurements starting after at least 20 min of comfortable rest in the supine position. a new full calibration (gas a', ' www.frontiersin.org 7 december 2018 | volume 9 | article 1764\n\x0cperez-suarez et al. accuracy and precision of k5 figure 5 | agreement between vyntus (used as a reference stationary metabolic cart) and cosmed k5 operated breath-by-breath (b×b) and in MIXING CHAMBER (mix) modes during moderate-intensity exercise (130–160 w) for oxygen uptake (vo2), carbon dioxide production (vco2), respiratory exchange ratio (rer) and pulmonary ventilation (ve). n = 16. frontiers in physiology | www.frontiersin.org 8 december 2', '2018 | volume 9 | article 1764\n\x0cperez-suarez et al. accuracy and precision of k5 figure 3 | agreement between vyntus (used as a reference stationary metabolic cart) and cosmed k5 operated breath-by-breath (b×b) and in MIXING CHAMBER (mix) modes during low-intensity exercise (60w) for vo2, vco2, rer, and pulmonary ventilation (ve). n = 16. frontiers in physiology | www.frontiersin.org 6 december 2018 | volume 9 | article 1764\n\x0cperez-suarez et al. accuracy and precision of k5 fig', 'chamber and the tidal volume). this allows for a more accurate assessment of the feo2 and feco2. nevertheless, in a portable device the size of the MIXING CHAMBER is limited and only a fraction (proportional micro-sample) of the tidal volume is aspirated into the chamber for mixing with precedent breaths. however, our results demonstrate that at rest and during low exercise intensity, the MIXING CHAMBER is le', 'erez-suarez et al. accuracy and precision of k5 figure 1 | agreement between vyntus (used as a reference stationary metabolic cart) and cosmed k5 operated breath-by-breath (b×b) and in MIXING CHAMBER (mix) modes during resting measurements for oxygen uptake (vo2), carbon dioxide production (vco2), respiratory exchange ratio (rer) and pulmonary ventilation (ve). n = 16. frontiers in physiology | www.frontiersin.org 4 december 2018 | volume 9 | ar', 'le metabolic cart which is almost as accurate as a state-of-art stationary metabolic cart, capable of measuring precisely energy expenditure in the ﬁeld, showing a reliable performance during more than 2h of continuous work. at high intensities, the MIXING-CHAMBER mode is more accurate than the b×b mode. keywords: oxygen uptake, ergometry exercise, metabolic cart, validity, reliability introduction nowadays, oxygen uptake (vo2), carbon dioxide production (vco2), and substrate oxidation are mostly determined u', 'low the assessment of substrate oxidation by indirect calorimetry, the highest load was chosen to elicit rer values close to 1.00. this sequence was repeated in random order while data were collected with the vyntus, the cosmed k5 set on the b×b and MIXING-CHAMBER modes allowing a 20-min rest period between the bouts. seat and handlebar adjustments were ﬁt to the subject speciﬁcations and remained unchanged during all bouts. reliability study the reliability of the cosmed k5 was assessed by measuring ergospirometric variables and the energy expenditure during prolonged walks (13 km), which were repeated two times at least 4 days apart, with the device set in the MIXING CHAMBER mode. these tests were performed at the same time of day on non-raining days, and subjects were requested to wear similar clothing and the same walking shoes for the two trials. the walking route was relatively ﬂat; including land and concrete sidew', 'rcise by cosmed k5 (mix), cosmed k5 (mix) underestimated the rer by 5.8 and 4.8%, at 60 w and the highest intensity, respectively, causing a marked overestimation of fat oxidation (supplementary table 3). cosmed k5 breath-by-breath compared with the MIXING CHAMBER mode compared to b×b, the MIXING CHAMBER mode overestimated vo2 by 12.7% at rest (supplementary table 4). this bias in the assessment of resting vo2 is mostly explained by a 10.4% ve overestimation in mix mode. however, vco2 was accurately measured ', 'ticle 1764\n\x0cperez-suarez et al. accuracy and precision of k5 figure 2 | agreement between vyntus (used as a reference stationary metabolic cart) and cosmed k5 operated breath-by-breath (b×b) and in MIXING CHAMBER (mix) modes during resting measurements for respiratory frequency (rf), tidal volume (vt), end-tidal o2 pressure (peto2), end-tidal co2 pressure (petco2), and energy expenditure (ee). n = 16. frontiers in physiology | www.frontiersin.org 5 december ', 'osmed k5 performs at least as well as its predecessor cosmed k4b2 (doyon et al., 2001; mclaughlin et al., 2001; pinnington et al., 2001; eisenmann et al., 2003; duﬃeld et al., 2004; mc naughton et al., 2005), while the addition of the MIXING CHAMBER mode allows more accurate assessments at high-intensity exercise. precision of cosmed k5 the precision of cosmed k5 was determined by using the MIXING CHAMBER mode during prolonged low intensity exercise in the ﬁeld. our data demonstrate that the co', 'e mixing frontiers in physiology | www.frontiersin.org 10 december 2018 | volume 9 | article 1764\n\x0cperez-suarez et al. accuracy and precision of k5 chamber mode is preferable. in contrast, measuring the resting rer with the cosmed k5 set in MIXING CHAMBER mode yields rer values close to 0.70, a value that is too low for subjects that have been fasting only overnight (compher et al., 2006). thus, at rest and during low intensity exercise the b×b mode is more accurate. our data also indicate that the c', 'er variability of feco2, ve, vco2, and rer. discussion in the present investigation, the vyntus carefusion metabolic cart was used as the reference method. although vyntus is a relatively new metabolic cart and no data about its validity against the DOUGLAS BAG method is available, its precedent oxycon pro was proven to be valid (foss and hallen, 2005). moreover, this has been conﬁrmed for the vyntus when cross-calibrated against the vmax29 (carlomagno et al., 2015). our butane combustion tests have also s', 'n excellent portable metabolic cart which is almost as accurate as a state-of-art stationary metabolic cart, capable of measuring precisely energy expenditure in the ﬁeld and showing a reliable performance during more than 2h of continuous work. the MIXING-CHAMBER option allows for more accurate assessment of vo2 during exercise at relatively higher intensities, but is less accurate at low exercise intensities, and should not be used to measure resting energy expenditure. author contributions jc, dm-a, and ip', 'ss accurate than the b×b mode. since there was a good agreement in ve and vco2 between the MIXING CHAMBER and the b×b modes of the cosmed k5, the divergence here observed in vo2 between these two modes is likely due to the impact that the assumption of a ﬁxed fio2 (0.209) has on the calculation of vo2. at higher exercise intensities, the tidal volume in', 'mpact of the facemask dead space on the fio2 is reduced, i.e., the actual fio2 becomes closer to the assumed by the cosmed k5 (0.209) reducing the bias in the assessment of vo2 at the highest exercise intensity. our data also demonstrate that in the MIXING CHAMBER mode, the cosmed k5 measured the feo2 with similar accuracy as vyntus, while in the b×b mode it overestimated the feo2 obtained with the vyntus. thus, when the aim of the study is to measure vo2 or substrate oxidation at high exercise intensities th', ', j. (2007). statistical inference for coeﬃcients of variation shared by several populations. uppsala: swedish university of agricultural sciences, 1–17. foss, o., and hallen, j. (2005). validity and stability of a computerized metabolic system with MIXING CHAMBER. int. j. sports med. 26, 569–575. doi: 10.1055/s- 2004-821317 howe, c. c., matzko, r. o., piaser, f., pitsiladis, y. p., and easton, c. (2014). stability of the k4b2 portable metabolic analyser during rest, walking and running. j. sports sci. 32, 15']"
s12884-018-1941-8,False,False
s00421-016-3423-x,False,False
s004210050155,False,False
j.mayocp.2019.05.030,False,False
sms.12379,False,False
ijerph19031830,False,False
26006,False,False
j.1600-0838.2003.00321.x,['douglas bag'],"['atory exchange ratio exceeding 1.15; (3) achievement of an age-predicted maximal heart rate (hrmax); and (4) a rating of perceived exertion (rpe) of ‘‘19’’ or ‘‘20’’ (a˚ strand & rodahl, 1986; basset & howley, 2000). the expired gas was collected in DOUGLAS BAGs during the last 1 min of each stage. the volume of the gas was measured with a dry gas meter and o2 and co2 were determined (respiromonitor rm-300i, minato medical science co., tokyo, japan). the hr was determined electrocardiographically and rpe w']"
apnm-2012-0389,False,False
j.0001-6772.2003.01211.x,False,False
j.physbeh.2016.11.007,False,False
978-1-4939-3023-4_2,['douglas bag'],"['ed on a different day in a randomised order. participants breathed  through a mouthpiece connected to a low-resistance, two-way non-rebreathing  valve (2700, hans rudolph, shawnee, ks, usa), linked to rubber tubing that  supplied humidified air from DOUGLAS BAGs filled with room air (fio2 = 0.21) or  room air diluted with n2 (fio2 = 0.16 or 0.12). pulmonary v(cid:2118) o2 was measured breath-by-breath using a flow meter and gas  analyser system (aeromonitor ae-300s; minato medical science, osaka, japan).  ']"
ijspp.2.4.377,False,False
00005768-200101000-00002,False,False
j.resp.2013.02.029,False,False
hcr.0b013e31821c41da,False,False
molmed.2009.00057,False,False
ijspp.2019-0716,False,False
0002-8703_._94_._90277-1,False,False
bjsports-2018-099978,False,False
ijspp.2019-0702,False,False
00005768-200101000-00016,False,False
000177444,False,False
j.ijcard.2020.06.019,False,False
s00421-005-1376-6,False,False
ijsnem.2015-0090,False,False
s12968-021-00817-1,False,False
02640414.2016.1273539,False,False
fpsyt.2019.00192,False,False
j.ejvs.2005.06.025,False,False
ijspp.6.2.160,False,False
s00424-003-1212-y,False,False
phy2.13993,False,False
ijsnem.2016-0028,False,False
j.cardfail.2010.11.005,False,False
s-0031-1283183,False,False
journal.pone.0101796,False,False
ajpendo.00376.2015,['douglas bag'],"['lucose and lactate concentrations immediately (biosen c_line, ekf 184 diagnostics, magdeberg, germany). 185 186 expired gas analysis 187 188 189 190 191 192 193 194 195 196 expired breath samples were taken every 30 min throughout exercise using the DOUGLAS BAG technique (9) accounting for variance in ambient oxygen and carbon dioxide concentrations (1). a mouthpiece connected to a two-way, non-rebreathing valve (model 2730, hans rudolph, kansas city, missouri), was used to collect gas samples (60 s sample']"
036.102.2015.4.8,['douglas bag'],"['2 (ml/kg/min), heart rate (hr)  (bpm) and speed (km/h) at vt1, vt2 and vo2max and total duration of treadmill test (s). to conduct the hypoxic training sessions, a go2 altitude hypoxicator (biomedtech  australia, melbourne, australia) with two 120-l DOUGLAS BAGs and a suitable mask were used.  the training sessions were registered in watts and controlled by a monark 839e (monark  exerc., vansbo, sweden) ergometer. training program the day after completion of the pre-tests triathletes began the 7-week train']"
vsp150901326s,False,False
bjsm.2004.012393,False,False
bjsm.2007.036798,False,False
s-0042-109068,False,False
s00421-002-0707-0,False,False
j.resp.2013.12.015,False,False
s1350-4533_._03_._00102-4,False,False
j.1651-2227.1993.tb12722.x,False,False
j.ijcard.2007.07.112,False,False
00005768-199809000-00016,False,False
s-2006-924558,False,False
j.1365-2265.2003.01920.x,False,False
jsm.0b013e3182432f0c,False,False
mss.0000000000001929,False,False
bf00601806,False,False
apnm-2014-0307,False,False
mus.24527,False,False
eurjpc_._zwaa007,False,False
s00421-012-2323-y,False,False
2047487314543079,False,False
eurheartj_._14.9.1210,False,False
j.pmrj.2009.04.007,False,False
ajpendo.00580.2007,False,False
jcm8122186,False,False
s-2007-971125,False,False
s00421-020-04522-2,False,False
fnut.2018.00086,False,False
phy2.12864,False,False
s0002-9149_._97_._89318-6,False,False
jbhi.2018.2840834,False,False
jphysiol.2005.083840,False,False
j.cardfail.2011.02.009,False,False
j.jbiomech.2006.05.026,False,False
2012_._589164,False,False
j.cjco.2021.02.003,False,False
0002-9343_._88_._90256-2,False,False
j.ijcard.2016.05.001,False,False
s-2006-924216,['douglas bag'],"['he increase in workload during normoxia and hypoxia was identical for each subject. the subjects breathed through a two-way non-rebreathing valve (hans rudolph, series 2700, kansas city, missouri, usa). the inspiratory side was connected to a 2000 l DOUGLAS BAG (lvti, aurec sur loire, france) for inspiration of either room air or the hypoxic gas mixture. the subjects were unaware of the composition of the gas contained in the DOUGLAS BAG. flow rate, o2 uptake (v˙ o2), and carbon dioxide were analyzed using']"
s0022-4707.16.05768-6,False,False
clinics_._2015_._01_._09,False,False
apnm-2013-0174,False,False
hjr.0b013e3283292fe8,False,False
0735-1097_._92_._90067-w,False,False
s19153377,['douglas bag'],"['e stationary metabolic system oxycon pro (jaeger, bd corporation, franklin lakes, nj, usa) where the participants breath through a face-mask with a turbine ﬂow meter and expired air-sampler. oxycon pro has shown high accuracy when evaluated with the DOUGLAS BAG method [22]. the activities included consisted of seated rest in an armchair for 20 min to determine resting energy expenditure (ree) followed by 4 min standing, walking at 3, 4, 5 and 6 km·h −1 on a treadmill during 4 min at each speed without inte']"
j.jsams.2013.05.016,False,False
jphysiol.2003.052431,False,False
j.1600-0838.2006.00589.x,False,False
000177134,False,False
apnm-2019-0981,False,False
j.amjcard.2013.02.034,False,False
j.1469-7793.2001.t01-1-00279.x,False,False
00005768-200112000-00010,False,False
s0002-9149_._96_._00830-2,False,False
europace_._eut217,False,False
genes11050555,False,False
j.1600-0838.2008.00808.x,['douglas bag'],"['nelibrary.wiley.com/terms-and-conditions) on wiley online library for rules of use; oa articles are governed by the applicable creative commons license\x0cvogiatzis et al. mixture (fi,o2: 0.26 balanced with nitrogen) was inspired by all patients from a DOUGLAS BAG through a two-way nonrebreathing valve (model 2700; hans rudolph, shawnee, ks, usa). the ﬂow into the DOUGLAS BAG was adjusted in order to match each individual subject’s breathing rate during exercise.. vo2 was calculated as the average of the the ']"
000992280304200604,False,False
bbb.70.774,False,False
s-0031-1285928,False,False
s00421-010-1450-6,False,False
s40814-021-00840-0,False,False
0309364613481489,False,False
j.ahj.2007.02.035,False,False
01.mss.0000152733.12578.5a,False,False
fspor.2020.581305,False,False
chest.09-2878,False,False
journal.pone.0222487,False,False
j.physbeh.2020.113264,False,False
journal.pone.0224948,False,False
japplphysiol.01320.2006,"['douglas-bag', 'douglas bag']","[' using an incremental protocol with an increase of 0.2 m/s in ﬂume speed every 1 min, with the initial speed being 0.9 and 1.0 m/s for women and men, respectively. oxygen uptake measurement. oxygen uptake (v˙ o2) was measured simultaneously with the DOUGLAS-BAG technique and an online system for breath-by-breath measurements. hand-timed DOUGLAS BAG collections (30 – 60 s) were considered as standard for all oxygen uptake measurements. breath-by-breath data served as backup and was used for identiﬁcation of oxygen kinetics analysis (steady states and plateaus) and determination of the ventilato', 'ry threshold. gas fractions were analyzed using a mass spectrometer (marquette mga 1100, milwaukee, wi) that was calibrated twice a day and conﬁrmed before each test and used for both DOUGLAS BAGs and the breath-by-breath system. separate systems were dedicated to treadmill and ﬂume testing throughout the study. ventilatory volume was measured with a 120-liter tissot spirometer. in addition, heart rate (hr) was monitored continuously (polar ']"
j.resp.2006.08.009,False,False
s11845-021-02861-3,False,False
bf00691230,False,False
s004210050396,['mixingchamber'],"['l mass of 800 gr. an oro-nasal mask, with a photoelectric turbine for measurements of ventilatory ﬂow rate, was ﬁxed on the face of the subject. samples of expired air, dependant on _v e and on the instantaneous expiratory ﬂow, were taken to a micro MIXINGCHAMBER with a polarographic electrode in the analyser. a receiver unit recorded data. since it has been found that co2 stores in the body can be markedly changed during hypo or hyperventilation (devries 1974), as would happen in non-cyclic activities like ']"
s00421-007-0413-z,False,False
pes.2015-0037,False,False
0034-5687_._92_._90111-9,['mixing chamber'],"['g three standard gas mixtures. sampling by the analyzers was manually alternated between the mouthpiece and the MIXING CHAMBER to yield breath-by-breath or mean expired concentrations. the signals representing flow, volume, gas concentrations, and the electrocardiograph were continuously displayed on an eight channel recorder (gould). protocol in order to familiarize subjec', 'ons, we used the same system for both tests in a given subject. we have previously described in detail the calibration and quality control of these systems (gowda et al., 1990; mcparland et al., 1991). the expired line was connected to a 7-l baffled MIXING CHAMBER. expired 02 and co2 concentrations were measured by godart paramagnetic (time constant = 0.09 sec) and infrared (time constant=0.12 sec) analyzers, respectively. the analyzers were calibrated just before and immediately after each exercise test usin']"
00005768-200106000-00028,False,False
0735-1097_._92_._90366-u,False,False
j.1365-2281.2002.00386.x,False,False
j.contraception.2009.11.005,False,False
tnsre.2016.2627057,False,False
bf00626288,False,False
0269215503cr646oa,False,False
pms.98.3.1027-1038,False,False
1089-313x.18.3.99,False,False
j.1469-7793.2001.t01-1-00861.x,False,False
pms.93.7.599-608,False,False
cs20050233,False,False
r-18215.1,False,False
ajpheart.00662.2009,False,False
apnm-2020-0307,False,False
clc.4960171005,False,False
jsc.0b013e31818b9721,False,False
sms.13298,False,False
978-1-4614-1566-4_4,False,False
ejcts_._ezw420,False,False
1874120701913010021,False,False
journal.pone.0093976,False,False
s00421-009-1225-0,False,False
s004210050433,False,False
annalsats.202006-746oc,False,False
apmr.2001.27390,False,False
peds.2004-1543,False,False
apha.13245,False,False
j.echo.2006.12.006,False,False
jsc.0000000000002710,['douglas bag'],"['ram based on the incremental test preceded (t1). aerobic variables. vo2max of each participant was deﬁned as the oxygen consumption of the muscles in the last stage of the v_ o2max test effort.v_ o2 means were measured by gas percentages left in the DOUGLAS BAG after the incremental test. anaerobic threshold (vt2) was determined from gasexchange measurements using the criteria of an increase in 21) both ventilatory equivalents (ve$vo2 and a decrease in the end-tidal carbon dioxide tension (petco2), (30). m', 'oup, respectively), and hr.90% hrmax (hrmax = 220) (194.90 6 10.05, 198.50 6 8.10, and 191.25 6 8.06, for ct, hiit, and c group, respectively) (14). gas analysis was conducted throughout the test using cosmed equipment (cpet, italy) according to the DOUGLAS BAG method. in the case that a participant was not able to complete the 2-minute effort in a speciﬁc stage of the test, the speed at v_ o2max was calculated by the equation psvo2max = t$pspeak$12021, where t is the total paddling time in the last speed ']"
09637480802406161,False,False
01.mss.0000251775.46460.cb,False,False
jad-2010-100768,False,False
01.mss.0000152705.77073.b3,False,False
ijspp.2014-0160,False,False
s-2007-971899,False,False
s00125-004-1373-z,False,False
japplphysiol.00585.2018,False,False
j.neuropsychologia.2018.10.002,False,False
japplphysiol.00471.2002,False,False
j.healun.2012.12.011,False,False
j.physbeh.2017.02.035,False,False
s00421-020-04420-7,False,False
j.ijcard.2014.06.015,False,False
2019_._5134360,False,False
02640410903229279,False,False
ijspp.2013-0313,False,False
s00421-002-0788-9,False,False
jsc.0000000000000885,False,False
sms.12151,False,False
s00246-008-9291-3,False,False
00005768-200003000-00023,False,False
01.mss.0000246992.33482.cb,False,False
j.wem.2017.02.005,False,False
s002469900198,False,False
ijsnem.19.4.355,False,False
s00421-009-1111-9,False,False
ajcn.116.133520,False,False
s00421-004-1167-5,False,False
j.1475-097x.2010.00958.x,False,False
ijspp.2020-0189,False,False
jhh.2010.53,False,False
01.mss.0000142368.56816.e5,False,False
s00421-011-2284-6,False,False
bjsm.27.4.255,False,False
17461391.2013.783628,False,False
s00296-015-3390-2,False,False
01.mss.0000210201.25447.3b,False,False
journal.pone.0200354,False,False
japplphysiol.01201.2003,False,False
j.1365-201x.1999.00577.x,False,False
fphys.2021.638499,['mixing chamber'],"[' rate; hrmax, the highest measured heart rate; hrmax, the highest value measured during all tests; vo2, oxygen uptake; peak hr/vo2, the highest hr/vo2 measured during the speciﬁed bout; vo2max, the highest 30-s moving average measured (based on 10-s MIXING CHAMBER values) during the incremental maximum test; rs, spearman’s rank order correlation coefﬁcient; ps, p-value for spearman’s rank order correlation;%diffvo2peak, the difference between peak values of relative oxygen uptake (%vo2max) in the main part of', 'ody-mass scale (seca model nr:877; seca gmbh & co. kg., hamburg, germany). respiratory variables were measured continuously using open-circuit indirect calorimetry (oxycon pro, erich jaeger gmbh, hoechberg, germany). expired gas was passed through a MIXING CHAMBER and analyzed table 1 | anthropometric, physiological, and performance characteristics [mean value ± standard deviation (sd)] of the thirteen male skiers participating in the study. variables mean value sd age (years) 2.7 body height (cm) 6.0 body ma', 'constant, while the incline was subsequently increased by 1.5% every minute until 14.0%. thereafter, the speed was increased by 1 km·h−1 every minute until exhaustion. vo2 was monitored continuously and the highest 30-s moving average (based on 10 s MIXING CHAMBER values) was deﬁned as vo2max. the submaximal data from this protocol was used to calculate ge as the external work rate divided by the metabolic rate, in accordance with sandbakk et al. (2010). the metabolic rate was calculated from the average vo2 ', 'itial part (ip) or after the all-out sprint (aos). rank, ranking in the simulated mass-start; tte, time to exhaustion; hr, heart rate; hrmax, the highest measured heart rate; vo2, oxygen uptake; vo2max, the highest 30-s moving average (based on 10 s MIXING CHAMBER values) during the incremental maximum test; tsileg, tissue saturation index for the vastus lateralis of the right leg; tsiarm, tissue saturation index for the long head of the triceps brachii on the right arm; rpe, rate of perceived exhaustion; bla', 'o2max (ml·min−1) 364 hrmax (beat·min−1) 7.0 skinfold thickness triceps brachii arm (mm) 1.8 skinfold thickness vastus lateralis leg (mm) 1.3 hrmax: the highest measured heart rate (beat·min−1). vo2max: the highest 30- s moving average (based on 10-s MIXING CHAMBER values) during the incremental maximum test in the pretest. 24.8 184 79.3 23.4 69.5 5505 193.5 6.6 7.3 frontiers in physiology | www.frontiersin.org 3 march 2021 | volume 12 | article 638499\n\x0cseeberg et al. mass-start performance in cross-country sk', 'e start of each test. the ﬂow transducer (triplev, erich jaeger gmbh, hoechberg, germany) was calibrated using a 3-l high-precision calibration syringe (5530 series, hans rudolph inc., kansas city, mo, united states). the data were collected as 10-s MIXING CHAMBER values and are given as body weight adjusted oxygen uptake (vo2) and as percentage of vo2max (%vo2max). forerunner 920xt (garmin ltd., olathe, united states) was used to continuously measure hr at a sampling frequency of 1 hz. relative hr (%hrmax) w']"
bf00236708,False,False
s004210050180,False,False
01.hjr.0000198924.88179.71,False,False
s00421-011-1914-3,False,False
s-2007-1025057,False,False
0034-5687_._80_._90115-2,False,False
pms.2003.96.3.883,False,False
ajcn.117.152777,False,False
s-0033-1349093,False,False
mat.0000000000001082,False,False
10903120903524963,False,False
ijo.2011.257,False,False
16501970306095,False,False
ijerph18179236,False,False
s-2007-1025043,False,False
journal.pone.0183740,False,False
s40798-021-00403-w,False,False
journal.pone.0103626,False,False
j.1600-0838.1993.tb00365.x,False,False
ajpregu.00479.2010,False,False
j.ptsp.2016.08.010,False,False
