done,doi_suffix,op-rr,human,english,eligible,gas_data,ext_ref,gas_analyzer,Data Processing Text,time_bin_avg_nums,time_bin_surrounding_text,,outliers,Interpolation type,Interpolation time (s),Avg type,Avg subtype,Avg amount,Avg MOS,Avg mean type,outlier_details,interpolation_details,avg_details,processing_details,Notes
FALSE,ajpregu.00442.2007,,,,,,,,,"[('every 30 s ', '30'), ('averaged\nover each 60-s ', '60'), ('averaged over the last 30 s ', '30')]","['leoli. to determine\nwhether nerve stimulation was supramaximal, three single twitches\nwere obtained every 30 s at 50%, 60%, 70%, 80%, 85%, 90%, 95%,\nand 100% of maximal stimulator power output. a near plateau in', 'ach trial. mean value for iemg\nduring each muscle contraction (cycle revolution) was calculated and averaged\nover each 60-s period; n ⫽ 8. *p ⬍ 0.05.\n\nthe major ﬁnding from this investigation is that inspiratory\nmuscle work ', ' on the work of\nbreathing. representative within-breath pressure-time traces for 1 subject\nensemble averaged over the last 30 s of constant-workload exercise are shown.\n\n(83%) and erv (17%). in hypoxia, a similar increase in vt\n']",,,,,,,,,,,,,,
FALSE,01.mss.0000177560.18014.d8,,,,,,,,,"[('highest 30-s ', '30'), (' 30-s period', '30'), ('overy to 30 s ', '30'), ('every 5 s ', '5')]","[' was performed before each test\naccording to manufacturer instructions. v˙ o2max was defined\nas the highest 30-s average measurement recorded during\nthe ramp test. the running velocity at maximal oxygen\nconsumptio', 'mal oxygen\nconsumption (vv˙ o2max) was defined as the lowest treadmill\nvelocity corresponding to the 30-s period defining v˙ o2max.\nhr responses were collected every 5 s using a telemetry\nsystem (polar, s610, kem', 'crease in 40-m time after 15 sprints,\nwith similar blood lactate accumulation. however, reducing\nrecovery to 30 s caused performance time to increase earlier\nand to a greater extent (12%). the more rapid and dramat', ' treadmill\nvelocity corresponding to the 30-s period defining v˙ o2max.\nhr responses were collected every 5 s using a telemetry\nsystem (polar, s610, kempele, finland).\n\ntraining control\n\nthis study was carried ']",,,,,,,,,,,,,,
FALSE,hcr.0b013e31821c41da,,,,,,,,,"[('averaged over the last 15 seconds ', '15'), ('every 20 seconds.', '20'), ('averaged for 5-second\n', '5')]","['by the v-slope method.8\n\npeak  oxygen  uptake,  wpeak,  hrpeak, and  maximal\ncadence (rpmpeak) were averaged over the last 15 seconds of the test. peak oxygen uptake, hr, watts, and\nrotation-per-minute  values  at  vt  (vo2@vt,  hr@vt', ' the  borg\ncategory  scale  (~40-50  rpm),  incr  test  started  with\nsubsequent increases of 1 rpm every 20 seconds. the\ntarget  cadence  and  the  cadence  kept  by  the  patient\nwere displayed on a monitor. since u', ' analyzers. oxygen\nuptake (vo2) and carbon dioxide output (vco2) were\nacquired breath-by-breath and averaged for 5-second\nintervals  and  smoothed  over  15  seconds.  oxygen\nuptake, vco2, and wr values were input into spr']",,,,,,,,,,,,,,
FALSE,jpa2.30.161,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,healthcare9060637,,,,,,,,,"[('during the 9-s ', '9'), (' 9 s rest intervals', '9'), ('during the 6-s ', '6')]","['nt periods, participants pedaled as fast as they could against an initial\nworkload of 1 kg, whereas during the 9-s recovery periods, they rested on the seat. once the\nparticipants were able to maintain a cycling spe', 'lc-hiit and lc-mict groups followed an additional ﬁve sessions of hiit (10 × 6 s cycling\nsprints and 9 s rest intervals, 2.5 min in total) or mict (cycling continuously at 50–60% of peak\noxygen uptake (vo2peak) for 30 m', 'persed with\n9-s passive recoveries (2.5 min/session in total) on a monark ergometer (894e, sweden).\nduring the 6-s sprint periods, participants pedaled as fast as they could against an initial\nworkload of 1 kg, wher']",,,,,,,,,,,,,,
FALSE,ijspp.2013-0258,,,,,,,,,"[('every 2 seconds.', '2'), ('every 30 seconds ', '30'), (' 30 seconds recover', '30'), (' 30-s recover', '30')]","['h.2–4,6 in addition, these movements are very frequent, with a change of action (and of direction) \nevery 2 seconds.2 the physiological response of these activities is \ndifficult to determine, and, indeed, the data r', 'ans of an incremental test on a treadmill (saturn, hp \ncosmos, germany) with increments of 0.5 km/h every 30 seconds \n(at an incline of 1°) until exhaustion. before beginning the test, \nsubjects were familiarized with', 'e  and  blood  lactate \naccumulation  during  shuttle  runs;  these  runs  lasted  10  seconds \nwith 30 seconds recovery (standing) in between. the total distance \ncovered was about 40 m (20 m before and 20 m after the ', '180° at 10 m) at maximal speed (v ≈ 4.5 m/s), each composed by 10 shuttle runs of 10-s duration \nand 30-s recovery; during these runs oxygen uptake (vo2), blood lactate (lab), and c were determined. results: for a']",,,,,,,,,,,,,,
FALSE,0002-9343_._93_._90311-c,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,j.jsams.2018.05.011,,,,,,,,,"[('highest 30-s ', '30')]",['er) \n≥ 1.1; (3) stable oxygen consumption despite increased intensity.18 vo2max was defined as the \nhighest 30-s averaged vo2 collected during the incremental test. hrmax was defined as the highest \nvalue obtained'],,,,,,,,,,,,,,
FALSE,01.mss.0000185040.54761.08,,,,,,,,,"[('over a 30-s ', '30')]","['during\nthe incremental exercise test. the workload was progressively adjusted to the targeted level over a 30-s period and\nwas maintained until exhaustion. patients were instructed to\npedal at 60 rpm, and standar']",,,,,,,,,,,,,,
FALSE,s-2007-972976,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,j.ejheart.2005.10.003,,,,,,,,,"[('over the last 20 s ', '20'), ('over the\nlast 20 s ', '20'), ('during the 20 s ', '20'), ('over the last 20\ns ', '20')]","['ssure; v co2\n, carbon dioxide output; ve, expired minute ventilation; v ep, peak minute ventilation over the last 20 s of\nexercise; ve/vco2\np, average oxygen consumption\nover the last 20 s of exercise; auc, area under c', 've/vco2\nfrom exercise onset to\nanaerobic threshold, hr = heart rate, v ep = peak minute ventilation over the\nlast 20 s of exercise.\nns = difference between survivors and non-survivors was not statistically\nsignificant.\n', 'peak values of gas exchange\n(vo2\np and vep) were calculated as the average of the\nmeasurements made during the 20 s period before the end of\nexercise. the at was determined using the v-slope\ntechnique [16]. the resul', '\nsd. vo2\n\n= regression slope relating v e and vco2\n\nvalues are means\np = average oxygen consumption over the last 20\ns of exercise, at = oxygen consumption at the anaerobic threshold exercise\nlevel, ve/vco2\nfrom exercis']",,,,,,,,,,,,,,
FALSE,s00421-009-1061-2,,,,,,,,,"[('every 5 s.', '5'), (' 15-s vo2 mean', '15')]","['rate (hr) was monitored using\nstandard hr telemetry (s610i, polar electro oy, finland)\nand recorded every 5 s. paddlers were encouraged to\nmake a maximal effort and complete as many stages as\npossible. the test', 'hird observer was\nbrought in. vo2max was deﬁned as the average of the two\nhighest single consecutive 15-s vo2 mean values attained\ntoward the end of the test. the following variables were\ndetermined for each paddle']",,,,,,,,,,,,,,
FALSE,j.jpeds.2010.07.007,,,,,,,,,"[('highest 15-second ', '15')]",['yzed using a cpx metabolic cart (medical graphics corival). aerobic fitness was determined from the highest 15-second average of oxygen uptake attained (vo2peak ) and expressed relative to body weight (ml·kg−1 ·min−1 )'],,,,,,,,,,,,,,
FALSE,j.transproceed.2015.02.022,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,jsc.0b013e318280cc26,,,,,,,,,"[('over the last 90 s ', '90'), ('every 30 seconds ', '30'), ('periods lasted 25\nseconds ', '25'), (' 5-second intervals', '5')]","['min21.\nin instances where v_ o2 differences were greater than 2.0\nml$kg21$min21, v_ o2 measurements over the last 90 s were\nused. at the conclusion of each 6-minutes period, the treadmill speed was reduced to 4 km$h21 f', ' the test started at 12\nkm$h21, and the initial velocity was progressively increased\nby 0.25 km$h21 every 30 seconds until exhaustion, with\na constant grade of 1%. throughout the test, expired air\nwas continuously sam', 'poration, akron, oh, usa). each circuit was repeated 3\ntimes with 25 repetitions per exercise. rest periods lasted 25\nseconds between exercises and 5 minutes between series.\n\nfigure 2. v_ o2 (milliliters per kilogram per minut', 'rsonal computer, were\ncalibrated before and were veriﬁed after each test. heart\nrate was recorded at 5-second intervals by the s210 (polar\nelectro, kempele, finland), and rpe was obtained with the\n\n15-category borg rati']",,,,,,,,,,,,,,
FALSE,j.ejvs.2008.06.036,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,ijerph18094597,,,,,,,,,"[('every 1 s)', '1'), ('highest\nvo2 averaged over a 20 s ', '2'), ('over 1 s.', '1'), ('highest vo2 averaged over a 20 s ', '2')]","[' interpolated on a second-by-second\nbasis, and then superimposed for every athlete. average values (every 1 s) were calculated\nand utilized for kinetics analysis. data equivalent to the “cardiodynamic phase”, r', 'ory and gas exchange\nvariables were measured continuously breath by breath throughout the test. the highest\nvo2 averaged over a 20 s interval was taken as vo2peak. the lt and rcp were estimated\nfrom gas exchange measurements using th', 'g off ((cid:4)) and on ((cid:78)) experimental condition.\ndata points are average values calculated over 1 s. horizontal dashed line represents baseline. data\nobtained during the ﬁrst 20 s of the transition we', 'ry and gas ex-change variables were measured continuously breath by breath throughout the test. the highest vo2 averaged over a 20 s interval was taken as vo2peak. the lt and rcp were estimated from gas exchange measurements using th']",,,,,,,,,,,,,,
FALSE,japplphysiol.00606.2004,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,a-1481-8639,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,ajpheart.1998.274.2.h424,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,j.ijcard.2016.10.070,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,jsc.0000000000001934,,,,,,,,,"[('during 30 seconds ', '30'), (' 15-second intervals', '15'), (' 30-second-interval', '30')]","[' 130% vmax (6.61\nm$s21) calculated to an achieved distance of ;248, ;200,\nand ;160 m, respectively, during 30 seconds of running.\nhence, based on these outcomes,\nif seeking to perform\n200-m sprints as part of a speed t', 'consumption (v_ o2), carbon dioxide production, and the respiratory exchange ratio (rer)\nrecorded at 15-second intervals. at the completion of each\n2-minute stage, a 30-second pause occurred at which time\nthe participant', 'o\nperforming smit in endurance athletes, with running and\ncycling investigations involving “all-out” 30-second-interval\nbouts totaling 3.5–9.0 min$wk21 for 2–10 weeks demonstrating a variety of signiﬁcant improvements i']",,,,,,,,,,,,,,
FALSE,phy2.14409,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,01.mss.0000227312.08599.f1,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,bf00426150,,,,,,,,,"[(' 10\xa0s intervals', '10'), ('over the last \n30\xa0s ', '30'), ('every 30\xa0s ', '30'), (' 1\xa0s intervals', '1')]","[' entire ccf time \ncourses were analyzed and compared between the groups \nfrom lag − 50\xa0s to 150\xa0s in 10\xa0s intervals.\n\ṅvo2musc kinetics were estimated from  ̇vo2pulm and hr, \nusing a circulatory model, which conside', 'tory exchange ratio of at least 1.05 and hr was above the \nage-adjusted maximum. the mean  ̇vo2pulm over the last \n30\xa0s of the incremental part of the wr protocol was determined as  ̇vo2peak. get was detected applying th', 'ched. the intensity \nwas then further increased by raising the inclination of the \n\ntreadmill by 1% every 30\xa0s (fig.\xa01). an active recovery phase \nof 5\xa0min at 4\xa0km\xa0h−1 was started immediately after completing th', 'd \nwith gases of known concentration.\n\nto obtain homogenous samplings, the data were interpolated at 1\xa0s intervals and synchronized through trigger \nsignals at the start of the measurement (lamarra et\xa0al. 1987). \na']",,,,,,,,,,,,,,
FALSE,bjsm.32.1.63,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,j.apmr.2010.12.035,,,,,,,,,"[('during the last 30 seconds ', '30')]",['t their rpe near the beginning of the last minute of each stage and was requested to provide an rpe during the last 30 seconds of each stage. preliminary testing was performed with the goal of defining treadmill speeds to allow'],,,,,,,,,,,,,,
FALSE,fgene.2020.00711,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,md.0000000000013296,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,ijspp.2020-0072,,,,,,,,,"[(' 15 seconds of every', '15'), ('highest 30-second ', '30'), ('averaged over 30 seconds ', '30')]","['y. the authors attempted to\nstandardize the inﬂuence of pacing by setting the work rate for the\nﬁrst 15 seconds of every 5-minute tt. figure 3 suggests that this\napproach was successful, as it shows similar pacing strate', 'hich was terminated when\ncadence fell below 60 rpm. the participants’ ˙vo2max was calculated as the highest 30-second average, whereas peak power output\nand maximum heart rate (hrmax) were recorded as the highest\nabsol', 'ell as after each exercise bout\n˙vo2 and fr were recorded breath-byand tt. participants’\nbreath and averaged over 30 seconds for all tts and over 1\nminute for the initial exercise bouts along with hr. the participants’ rpe wa']",,,,,,,,,,,,,,
FALSE,j.exger.2012.04.002,,,,,,,,,"[('each lasting 5 s,', '5')]","['ects had three attempts at obtaining the maximum voluntary contraction (mvc) of the knee extensors, each lasting 5 s, and an additional contraction was obtained if a torque variation higher than 10% was observed betwe']",,,,,,,,,,,,,,
FALSE,mpd.2003.83,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,s00421-014-2937-3,,,,,,,,,"[(' 1 s intervals', '1'), ('averaged into 5 s ', '5'), ('averaged \ninto 5-s ', '5'), (' 4-s period', '4')]","[' deviations  of  the  local \nmean (lamarra et al. 1987).  the remaining data were inter -\npolated to 1 s intervals, and time-aligned so that time zero \nrepresented the initiation of the square-wave mod exercise \ntr', 'hat  the  onset  of  exercise \ncoincided with the beginning of phase ii  ˙v o2p. data were \nfurther averaged into 5 s bins for statistical comparison of \npossible dissociations in the dynamic adjustments of [hhb] \nand ', '  and  the  τ  allowed  to  vary.  the  nirs-derived \n[hhb] profiles were time-aligned and ensemble-averaged \ninto 5-s bins to yield a single response time for each subject. the time course of adjustment for the [hhb] p', ' each  lift  attempt.  the  participant’s 1rm was recorded as the highest mass completed \nwithin the 4-s period.\n\non  day  3,  baseline  measurements  were  taken  (pre). \nfirst,  participants  performed  maxima']",,,,,,,,,,,,,,
FALSE,01.mss.0000251775.46460.cb,,,,,,,,,"[('during the 30 s ', '30'), ('(30 s) recover', '30'), ('during the\n30-s ', '30'), ('during a 6-s\n', '6'), (' 5-s\ninterval', '5'), ('during the 6-s ', '6')]","['naerobiosis seems to be the\nresult of an inability to restore presprint levels of oxygen\nsaturation during the 30 s of recovery after each sprint.\nindeed, the amplitude of [hhb] decrement during recovery\ntends to be ', 'ase in\nmuscle deoxygenation during repeated sprints of short\nduration (6 s) interspersed with brief (30 s) recovery.\naccording to our hypothesis, we also demonstrated\nevidence of a concomitant decrease in neural dr', 'he repeated-sprint test consisted of 10 \x02 6-s maximal\nsprints interspaced by 30 s of recovery (11). during the\n30-s recovery between sprints, subjects remained seated on\nthe bicycle and were allowed to follow the cou', 'rly\npedal revolutions, which could present a different motor\npattern than a mean emg value obtained during a 6-s\nexercise. indeed, martin et al. (16) have shown that when\nflywheel\nin the power\ncalculation, maximal', ' stimulator (digitimer ds7ah, digitimer, hertfordshire, england). three stimuli, each separated by a 5-s\ninterval, were delivered. each twitch duration was 0.2 ms,\nthe tension was 400 v, and the amperage of stimul', ' p\n0.03 mv during\nsprint 1 vs 0.26\n0.03 mv during sprint 10). whereas\nglobal rms activity of the vl during the 6-s sprint failed\nto fluctuate across the sprint repetitions, this parameter\ndecreased significantly dur']",,,,,,,,,,,,,,
FALSE,1471-2261-13-36,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,s00421-017-3580-6,,,,,,,,,"[(' 30\xa0s mean', '30')]",['itor  expired  gas  throughout  exercise.  expired  gas \ndata was used to define  ̇vo\n2max (greatest 30\xa0s mean value) \nand the relevant sub-maximal running speeds for the experimental  trials.  all  subjects  w'],,,,,,,,,,,,,,
FALSE,j.physbeh.2015.05.021,,,,,,,,,"[('averaged over 30-s ', '30'), ('during the last 30 s ', '30')]","['ath using a gas analyzer (cortex metalyzer 3b, cortex biophysik, leipzig, germany) and subsequently averaged over 30-s intervals. before each test, the gas analyzer was calibrated according to the recommendations of the', 'he participants ran for 5 min to determine the re. the re was determined from the mean v ·  o  2    during the last 30 s of the test and expressed as ml·kg− 1 ·km− 1 .  2.5 self-paced endurance running in both familiariza']",,,,,,,,,,,,,,
FALSE,s-0031-1287799,,,,,,,,,"[('averaged  in  15-s ', '15')]","['rkload for each trial was based on 60 % of maximal workload. \nexpired  gases  were  collected  and  averaged  in  15-s  intervals \nduring the test using a calibrated metabolic cart (parvomedics, \ninc., salt lake city, u']",,,,,,,,,,,,,,
FALSE,fphys.2021.687566,,,,,,,,,"[('each 15 s ', '15'), ('during the last 30 s)', '30'), (' 15 s periods', '15'), ('averages of 15 s ', '15'), ('averages of 15 s.', '15')]","['t? through visual inspections of the individual patterns of\nalterations in levels of hr and ˙vo2 in each 15 s period (not\nshown), it can be noted that the changes in ˙vo2, with both\nupward and downward alterati', 'ased to\n50 w during the ﬁrst 15 s, to 100 w the next 15 s and\nsuccessively to the required workload during the last 30 s).\nafter the submaximal exercise, and before the maximal test, the\n\nparticipants continued cycling fo', 'an, at least partly, explain the\nrather great spreading of ˙vo2 values at given levels of hr for\nthe 15 s periods.\n\nthis leads us to the issue of how to characterize exercise\nintensities during free-living physica', 'g a polar wearlink 31 transmitter (polar\nelectro oy, kempele, finland). the hr values were saved in\naverages of 15 s and stored in the metabolic system.\n\ncycle ergometer\na manually braked pendulum cycle ergometer (828', 'he mask led the expired air into the mixing chamber. all\nmeasured metabolic variables were saved in averages of 15 s.\n\nheart rate monitor\nhr was recorded using a polar wearlink 31 transmitter (polar\nelectro oy, kempel']",,,,,,,,,,,,,,
FALSE,mss.0000000000000448,,,,,,,,,"[('highest 30 s ', '30')]","[' their self-selected cadence for the test. maximum oxygen uptake (l∙min-1) \n\n\x0cwas calculated as the highest 30 s mean value, wpeak (w) was recorded as the end test power \n\noutput.  \n\n \n\npractice trial  \n\nparagraph']",,,,,,,,,,,,,,
FALSE,h10-053,,,,,,,,,"[(' 30 s of each', '30'), ('each 5 s ', '5')]","['. heart rate and oxygen uptake were recorded throughout the test, and rpe was collected at the\nfinal 30 s of each incremental stage and on completion of\nthe protocol. oxygen uptake was measured continuously, using', 'as recorded. heart rate data were downloaded using the polar interface, and the mean heart rate for each 5 s of the protocol\nwas recorded. maximum heart rate and _vo2 peak were determined from the test. _vo2 p']",,,,,,,,,,,,,,
FALSE,embc.2012.6346030,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,jsc.0000000000001911,,,,,,,,,"[('averaged every 30-second.', '30')]","['utomatic\nanalyzer\n(ae300s; minato medical science co., ltd., tokyo, japan).\nthe collected data were averaged every 30-second. heart\nrate (hr) was measured continuously during the test using\na wireless hr monitor (acculex\nplus']",,,,,,,,,,,,,,
FALSE,ijerph17103681,,,,,,,,,"[('during the last 15 s ', '15')]","['ange ratio equaled to or\ngreater than 1.10 [24]. vo2peak was calculated as the average value of vo2 during the last 15 s of the\ntest. a heart rate monitor (polar accurex plus, polar electro inc., kempele, finland) and a p']",,,,,,,,,,,,,,
FALSE,oby.2009.134,,,,,,,,,"[('every 30 s ', '30'), ('over a 30-s ', '30'), ('overy period as 5-s ', '5')]","['xide  output  (v˙co2)  and  calculation  of  the  respiratory  exchange \nratio (rer) were performed every 30 s using an automated indirect \ncalorimetry  system  (truemax  2400;  parvomedics,  sandy,  ut).  the \n', '\ncalorimetry  system  (truemax  2400;  parvomedics,  sandy,  ut).  the \nhighest v˙o2 value achieved over a 30-s period was taken to represent \nv˙o2peak. heart rate was recorded continuously throughout the increme', 'ate was recorded continuously throughout the incremental treadmill test and during the immediate recovery period as 5-s \naverages using a heart rate monitor and chest transmitter (s610i polar \nheart rate monitor; polar e']",,,,,,,,,,,,,,
FALSE,j.ijcard.2016.10.086,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,j.appet.2016.10.006,,,,,,,,,"[(' 30-s average', '30')]",['intained. verbal encouragement was provided throughout the test. vo2max  was defined as the greatest 30-s average over the course of the test and established by the presence of a plateau in the vo2  values (<1.35\xa0'],,,,,,,,,,,,,,
FALSE,s00726-017-2505-3,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,circj.cj-16-0994,,,,,,,,,"[('over 60 s ', '60')]",['ntegrated  software  program \ncalculated  the  rhi  as  the  ratio  of  the  average  pwa \nmeasured over 60 s starting 1 min after cuff deflation to the \naverage pwa measured at baseline. this ratio is normaliz'],,,,,,,,,,,,,,
FALSE,hc2901.093198,,,,,,,,,"[('averaged over 10-second ', '10'), (' 15 seconds on average', '15')]","['her exercise variables were computercalculated breath by breath, interpolated second by second, and\naveraged over 10-second intervals.7,8 the anaerobic threshold (at),\nratio of o2 uptake to wr increase (dv˙ o2/dwr), and oxyg', 'slower than that for our\nnormal subjects, with the latter achieving steady-state v˙ o2 values\nwithin 15 seconds on average (figure 3).\n\nabnormalities in exercise physiology in pph\npatients and basis of symptoms\non the basi']",,,,,,,,,,,,,,
FALSE,j.healun.2007.09.032,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,s00421-014-3023-6,,,,,,,,,"[('averaged during the last \n15 s ', '15')]","['disoft®,  sorinnes,  belgium),  calibrated  in  accordance  with \nthe manufacturer’s guidelines and averaged during the last \n15 s of each stage. overall rpe were collected during each \nstage  until  rpe\n≥15.  only  the  rpe  value']",,,,,,,,,,,,,,
FALSE,s00421-015-3239-0,,,,,,,,,"[('last 5 s ', '5'), (' 20-s period', '20'), ('\n5-s average', '5'), ('during the last 20 s ', '20'), ('last 50 s ', '50'), ('during the last 15 s ', '15'), ('during the 70-s ', '70'), ('during the last 50 s ', '50'), ('during 70-s ', '70'), ('during the last 5 s ', '5'), ('last 3 s ', '3'), (' 30-s  period', '30'), ('last 5 s\n', '5'), ('last \n5 s\n', '5')]","['ring the first 20 s of the test\n mean power during the last 50 s of the test\n mean power during the last 5 s of the test\n power  output  midway  between  the  map  and \nthe maximal theoretical power produced a', 'd at the corresponding pedaling rate (determined from the torque–velocity test). \nafter this initial 20-s period, subjects were asked to perform \nan all-out maximal effort in isokinetic mode until the end of \nthe', 'exercise tests, breath-by-breath values \nwere smoothed (i.e. 3-s central moving average) and then a \n5-s average was applied in order to compare  ˙v o2 and other \nventilatory responses ( ˙v co2, vt, bf,  ˙ve, pet', 'and end \nvalues of pulmonary ventilation, peto2 and petco2 end-tidal partial pressure of o2 and co2 during the last 20 s of the test, p20 mean \npower output during the first 20 s of the test, p50 mean power output \nduring', 'mean power for the entire test\n mean power during the first 20 s of the test\n mean power during the last 50 s of the test\n mean power during the last 5 s of the test\n power  output  midway  between  the  map  a', 'ty  to  generate  more  power  in  the \npla trial. however, the power output at the end of the sxt \nduring the last 15 s in both trials was not significantly lower \nthan the maximal aerobic power, which rebuts this hypoth', 'r j appl physiol (2016) 116:85–95 \n\n91\n\nfig. 2   mean ± se ventilatory \nand gas exchange responses \nduring the 70-s supramaximal \nexercise test after supplementation of placebo (pla: black) \nand sodium bicarbonate (a', 'eak \nvt \n\n mean power for the entire test\n mean power during the first 20 s of the test\n mean power during the last 50 s of the test\n mean power during the last 5 s of the test\n power  output  midway  between  the  map  a', 'othesis, the oxygen uptake and \nperformance responses of highly trained participants were \nmeasured during 70-s of supramaximal exercise performed \nunder induced alkalosis or a placebo trial.\n\nmethods\n\nparticipan', 'an power during the first 20 s of the test\n mean power during the last 50 s of the test\n mean power during the last 5 s of the test\n power  output  midway  between  the  map  and \nthe maximal theoretical power produced a', ', a \nrecovery period (2 min of rest), a 10-s sprint of progressively \nincreasing intensity with the last 3 s performed at maximal \nintensity, 90  s of recovery, and finally two brief 5-s sprints \ninterspersed ', 'eath gas exchange values \nwere smoothed (i.e., 3-s moving average). the highest  ˙v o2\nvalue  in  a  30-s  period  was  considered  as  the  ˙v o2max.  the \ncriteria used for the determination of  ˙v o2max were th', 'n uptake at the end of the test in the last \n5 s\n minute ventilation at the end of the test in the \nlast 5 s\n peak oxygen uptake\n peak minute ventilation\n tidal volume\n\nthe  70-s  supramaximal \n\nintroduction\n\n', 'nute ventilation\n oxygen uptake\n maximal oxygen uptake\n oxygen uptake at the end of the test in the last \n5 s\n minute ventilation at the end of the test in the \nlast 5 s\n peak oxygen uptake\n peak minute ventila']",,,,,,,,,,,,,,
FALSE,j.1399-3046.2000.00122.x,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,00008483-200001000-00008,,,,,,,,,"[('every 2 seconds ', '2')]",['sting spectrum was collected over 180 seconds. the exercise protocol consisted of a plantar flexion every 2 seconds against an adjustable load. the initial workload was 1 watt and then increased by 0.25 watt every 3 '],,,,,,,,,,,,,,
FALSE,japa.13.2.172,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,s11517-009-0534-0,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,chest.08-2222,,,,,,,,,"[('during the last 20 s ', '20')]","['he test to last for 10 to 12 min.15   maximum   o 2  (  o 2 max) was defined as the   o 2  measured during the last 20 s of peak exercise. the respiratory exchange ratio (rer) was calculated as   co 2 /  o 2 , and o2  pul']",,,,,,,,,,,,,,
FALSE,s1413-35552012005000036,,,,,,,,,"[('last 15 s ', '15')]","['re processed and calculated in mobile averages, every eight breathing cycles. the average value the last 15 s was defined as the \nsubject’s peak vo2 and peak respiratory exchange ratio (rer). \nvisual  analyses ']",,,,,,,,,,,,,,
FALSE,mss.0b013e31828bbbd4,,,,,,,,,"[('samples\naveraged for 20 s.', '20'), (' 30-s sample', '30')]","['ined at peak (v˙ o2peak) and anaerobic threshold (respiratory quotient = 1.0)\nfrom breath-by-breath samples\naveraged for 20 s. one participant did not complete the\nposttraining test due to a musculoskeletal injury (unrelated\nt', 'd data analysis, gothenburg,\nsweden). preocclusion diameters were determined from the\naverage of the 30-s sample. postocclusion diameters were averaged in rolling five-cycle bins (32). peak postocclusion diameter']",,,,,,,,,,,,,,
FALSE,s00421-021-04601-y,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,
FALSE,ajpregu.00381.2016,,,,,,,,,"[('last 15 s ', '15'), ('during\n30-s ', '30'), (' 10-s intervals', '10'), ('each of 30 s ', '30')]","['d to identify the maximal v˙ o2 and the get.\nthe maximal v˙ o2 was considered as the average of the last 15 s before\nrecovery following the criteria: 1) respiratory exchange ratio higher\nthan 1.1 and 2) identiﬁ', 'ation was based on previous ﬁndings (10,\n21). these researchers (10, 21) studied the v˙ o2 response during\n30-s and 5-s unit prbs protocols and found that the aerobic\ndynamics assessed through the v˙ o2 data meas', 'rticipants (n ⫽ 8) is displayed in fig. 4, a and b, for the\n\nfig. 4. mean (ᎏ) ⫾ sd (vertical bars at 10-s intervals) of the oxygen uptake response (v˙ o2) of all participants (n ⫽ 8) during pseudorandom binary seque', ' sequence\nprotocol (prbs) protocol, as previously reported (21). the prbs was\ncomposed of 15 units, each of 30 s of duration, totaling 450 s of\nprotocol length. the work rate varied between 25 and 100 w. the\ncycli']",,,,,,,,,,,,,,
