done,doi_suffix,op-rr,human,english,eligible,gas_data,ext_ref,gas_analyzer,Data Processing Text,outlier_terms,outlier_text,outlier_limit,outlier_avg_type,outlier_avg_subtype,outlier_avg_amount,outlier_avg_MOS,outlier_avg_mean_type,Notes
FALSE,ijgm.s355589,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-014-2959-x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,phy2.152,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000001802,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,phy2.13570,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00253.2021,,,,,,,,,,,,,,,,,
FALSE,s00421-022-04914-6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,phy2.13506,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ajpregu.00203.2009,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.cardfail.2012.10.007,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00306.2015,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-0034-1398654,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,2060.106.2019.25,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,cpf.12194,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000001467,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s0735-1097_._96_._00568-2,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jacc.2003.11.045,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jsams.2016.11.023,,,,,,,,,"[[' local mean'], ['breath-by-breath v ˙ o2 data points 3 sd ']]","['ng a portable lactate analyzer (lactate scout, senslab gmbh, leipzig, germany) from a finger prick. breath-by-breath v ˙ o2 data points 3 sd outside of the local mean were considered outliers and removed15; trials were interpolated on a second-by-second basis, time-']",±3 SD / 99%,,,,,,
FALSE,s41598-021-03974-6,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000002052,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s001980070069,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2021-0090,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.ijcard.2017.02.140,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000002087,,,,,,,,,"[[' coughing'], [' swallow'], [' errant'], [' local mean']]","['m of both the 73 200-m incremental intermittent protocol and t400. data analysis for both protocols, errant breaths (caused by swallowing, coughing or signal interruptions) were omitted from the v_ o2 analysis by only including those that were within v_ o2 local mean 64 sd (26). subsequently, individual breath-bybreath v_ o2 responses were time averaged every 10 se']",±4 SD,,,,,,
FALSE,s00421-021-04643-2,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.apergo.2021.103395,,,,,,,,,,,,,,,,,
FALSE,2052-1847-5-18,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-011-1985-1,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fphys.2020.617041,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e318276c73c,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.ijcard.2013.07.076,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,endocrj.ej12-0192,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2013-0152,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jp279759,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2004-817879,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00965.2017,,,,,,,,,"[[' cough'], [' swallow']]",['mum of eight breaths were used to calculate co. subjects were instructed to breathe normally and not cough or swallow during each co measurement to improve accuracy. c2h2 and he concentrations of inspired and expired '],,,,,,,
FALSE,s0022-4707.20.10380-3,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-008-0922-4,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00125-007-0705-1,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-020-04312-w,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00246-016-1501-9,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.mss.0000126386.12402.f5,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.hjr.0000096542.30533.59,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-005-1327-2,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,chest.120.3.816,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-021-04763-9,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jappl.1991.71.5.1897,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,sms.13301,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-014-2980-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e31819b79bc,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-014-2903-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,0002-9149_._91_._90496-8,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e31820238c5,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,1414-431x2021e11901,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,02640414.2017.1388669,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000003263,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,17461391.2018.1484177,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-0032-1331717,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,cpf.12314,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0213674,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1469-8749.2008.03214.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000001498,,,,,,,,,,,,,,,,,
FALSE,j.ijcard.2013.11.077,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s0002-8703_._97_._70204-7,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2007-972634,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s41393-018-0140-9,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-005-1324-5,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.ijcard.2007.04.075,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1600-0838.2007.00637.x,,,,,,,,,,,,,,,,,
FALSE,00005768-199911000-00020,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e3181bac356,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1747-0803.2008.00199.x,,,,,,,,,,,,,,,,,
FALSE,ijsnem.2020-0155,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00007256-198401020-00001,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e318260402b,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,eurheartj_._14.3.373,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,chest.109.1.47,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00653.2007,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e3182987327,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000002112,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00187.2013,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.rmed.2022.106856,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-020-04402-9,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2015-0232,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijerph18073732,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000002343,,,,,,,,,"[[' aberrant'], [' local mean'], ['breath-by-breath gas exchange and ventilatory data were processed by removing aberrant breaths identified as those positioned more than 3 sd ']]","[' trial was performed at 10% above or below the srspredicted rcp. data analyses before analyses, all breath-by-breath gas exchange and ventilatory data were processed by removing aberrant breaths identified as those positioned more than 3 sd from the local mean. thereafter, data were linearly interpolated on a second-bysecond basis and bin averaged into 5-s b']",±3 SD / 99%,,,,,,
FALSE,mss.0b013e3182936261,,,,,,,,,,,,,,,,,
FALSE,j.apmr.2003.03.006,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s10286-010-0096-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,2014_._675363,,,,,,,,,[['vo2breathvalueswereomittedfromtheanalysisbyincludingonlythosein-betweenvo2mean±4standarddeviations.']],"['(lactatepro,arkay,inc.,kyoto,japan).\x0cbiomedresearchinternational32.6.dataanalysis.firstly,occasionalvo2breathvalueswereomittedfromtheanalysisbyincludingonlythosein-betweenvo2mean±4standarddeviations.afterverifica-tionofthedata,individualbreath-by-breathvo2responsesweresmoothedbyusinga3-breathmoving']",±4 SD,,,,,,
FALSE,journal.pone.0200228,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-199909000-00002,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2000-3839,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.bcp.2010.02.009,,,,,,,,,,,,,,,,,
FALSE,00005768-200202000-00021,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000002394,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000001489,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-0034-1398534,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.pmedr.2016.06.024,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,18.2-3.2016.159,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,bjsm.2008.056085,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-0032-1321803,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-016-3467-y,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00246-015-1150-4,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-015-3143-7,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-003-0969-1,,,,,,,,,[[' aberrant']],"['cloergometer power level and during randori were transformed in ascii ﬁles afterwards. the potential aberrant values (artifacts, cumulative rr periods, and extrasystoles) were manually processed by computation']",,,,,,,
FALSE,ijspp.2018-0120,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,2047487313518474,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00153.2007,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-003-0937-9,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0064319,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.exger.2018.06.003,,,,,,,,,[[' aberrant']],"['body composition adaptations in the elderly aging dis. 45 2013 256 263 safdar et al., 2010 a. safdar aberrant mitochondrial homeostasis in the skeletal muscle of sedentary older adults plos one 55 2010 e10778 ']",,,,,,,
FALSE,j.rehab.2017.12.008,,,,,,,,,"[[' talk'], [' aberrant']]","['n a 10 point modified borg scale. during all experimental tasks, participants were also asked not to talk during the recording periods to avoid bias in measured respiratory variables. 3.1 cardiorespiratory', 'e laboratory. 3.2 data conditioning and analysis all recorded data were first visually inspected and aberrant values (± 3 sd of the mean) were excluded. then, all cardiorespiratory outcome measures recorded fo']",±3 SD / 99%,,,,,,
FALSE,j.hrthm.2015.01.032,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000002154,,,,,,,,,,,±3 SD / 99%,,,,,,
FALSE,s00421-005-0064-x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-200207000-00017,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1399-3046.2001.t01-2-00032.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000003920,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,fphys.2021.695569,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2012-0421,,,,,,,,,"[[' aberrant', ' aberrant'], [' local mean', ' local mean']]","[' the mean blood velocity). analysis breath-by-breath gas exchange, hr, and lbf data were ﬁltered for aberrant data points (points that lay 4 sds outside the local mean), interpolated to 1-s intervals, ensemble averaged, and then averaged into 5-s time bins to yield a', ' datum point after the step-transition to the end of exercise. beat-by-beat hr data were ﬁltered for aberrant rates (rates that lay 4 sds outside the local mean), time aligned, and averaged to 5-s bins. hr data in the moderate-intensity domain were ﬁt with a m']",±4 SD,,,,,,
FALSE,17461391.2020.1771428,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,02701367.2018.1482399,,,,,,,,,"[[' coughing'], [' swallow', ' sigh'], [' errant', ' errant'], [' local mean'], ['v̇ o2 data began by removing any errant breaths that may have been caused by f coughing, swallowing or sighing. a breath was considered to be errant if the value was outside four standard deviations ']]","['nsity transition. 155 156 data analysis 157 158 159 160 161 162 163 164 165 166 167 analysis of the v̇ o2 data began by removing any errant breaths that may have been caused by f coughing, swallowing or sighing. a breath was considered to be errant if the value was outside four standard deviations of the local mean (the two breaths preceding and following the breath of interest). orp the data were then linearly i']",±4 SD,breath,,2,mean,whole,
FALSE,jpa.22.11,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2015-0238,,,,,,,,,,,,,,,,,
FALSE,j.jesf.2012.04.005,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.01291.2009,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,psyp.12688,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ep086352,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2005-872910,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-018-4047-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1540-8159.2000.tb00960.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2005-865661,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ep085735,,,,,,,,,"[[' cough', ' coughing'], [' clearing throat']]","['s prevents the system from starting to unload in a ‘non-breath’ situation. for example, if a subject coughs, a rapid change in ﬂow occurs, and this may be detected as a zero crossing and result in the syste', 'ed to detect 0 breaths, indicating that in the absence of noise introduced from human subjects (e.g. coughing, clearing throat) our breath detection system is effective. figure 2 shows ﬂow, pm and amperes drawn from the electr']",,,,,,,
FALSE,g4h.2015.0094,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s12947-021-00263-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijerph18147320,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,issn.1840-2976.2021.15.s1.2,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jer.1836132.066,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2018-0689,,,,,,,,,,,,,,,,,
FALSE,ppul.22925,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,0034-5687_._74_._90101-7,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-004-1300-5,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1469-7793.2000.00863.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jpah.9.4.549,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0085276,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,eurjhf_._hfq187,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,nu14020232,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jpah.2019-0246,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s00421-006-0368-5,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.2021-0397,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00005768-199604000-00008,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,2047487318808014,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jappl.2000.89.5.1912,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.cir.98.18.1886,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1460-9592.2002.00907.x,,,,,,,,,"[[' coughing'], [' talk']]","['response than motion-driven pacemakers, a mv sensor-driven pacemaker has some limitations. voluntary coughing, hyperventilation, or repetitive upper extremity exercise usually increases pacing rate while continuous talking during exercise slightly reduces the expected rate response.26 references 1. alt e, matula m, he']",,,,,,,
FALSE,j.pain.2004.01.017,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.phanu.2020.100181,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000001705,,,,,,,,,,,,,,,,,
FALSE,s00421-004-1192-4,,,,,,,,,"[[' coughing'], [' swallow', ' sigh'], ['breath, we deleted such breaths from  the data analysis when their values exceeded three sd ']]","['ne. when the  data contained occasional breath values that were clearly  artifactual, resulting from swallowing, coughing, sighing, or  premature ending of breath, we deleted such breaths from  the data analysis when their values exceeded three sd of the  mean. these events are unrelated to the metabolically linked  pattern of response and have b']",±3 SD / 99%,,,,,,
FALSE,j.gaitpost.2021.07.012,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jappl.2001.90.5.1770,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,hcr.0000000000000462,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2003-37251,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.00457.2017,,,,,,,,,,,,,,,,,
FALSE,apnm-2020-0281,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,aging.101984,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,bmjopen-2018-028749,,,,,,,,,,,,,,,,,
FALSE,01.mss.0000218141.90442.6c,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000001495,,,,,,,,,,,,,,,,,
FALSE,s00421-016-3431-x,,,,,,,,,"[[' swallow', ' sigh'], [' errant', ' errant']]","[', 2005). mathematical modelling of oxygen uptake kinetics prior to the modelling of the vo2 kinetics errant breaths (coughing, swallowing, sighing, etc.) were removed from the raw data set so as not to distort or skew the underlying physiological response. errant breaths were defined as a breath that was different to the mean of the surrounding four breaths by ']",±4 SD,breath,,4,mean,whole,
FALSE,s004210050275,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,bjsm.2005.020404,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s10548-017-0570-2,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,sj.ijo.0801241,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.arcmed.2006.07.002,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.1600-0838.2002.01161.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0b013e3181bf01f7,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0247057,,,,,,,,,,,,,,,,,
FALSE,s12966-017-0513-z,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,nu11020344,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,0002-9149_._88_._91372-0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0120354,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000002831,,,,,,,,,[[' aberrant']],[' co2; balance n2). gas exchange and ventilatory data during all tests were scrutinized to remove any aberrant breaths not representative of the true physiological response and were linearly interpolated on a s'],,,,,,,
FALSE,s00421-004-1167-5,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s10286-019-00641-9,,,,,,,,,,,,,,,,,
FALSE,v10101-010-0015-9,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2006-924583,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e31824079d0,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s40101-017-0127-9,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.2042-3306.2010.00184.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.freeradbiomed.2018.05.090,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,japplphysiol.91425.2008,,,,,,,,,"[[' local mean'], ['breath-by-breath data set was edited to eliminate any occasional extraneous breaths (more than ⫾4 sd ']]","[' an 8 mm standard solution, the concentration of which was also checked postanalysis. analysis each breath-by-breath data set was edited to eliminate any occasional extraneous breaths (more than ⫾4 sd of the local mean) (34). for control tests (protocol 2), baseline v˙ o2 was calculated as the mean v˙ o2 over the ﬁna']",±4 SD,,,,,,
FALSE,j.exger.2010.03.009,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,01.mss.0000170062.73981.94,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,nu14020236,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jsams.2018.08.010,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s004210100452,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,cjmed-675,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s004210050133,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jsams.2007.01.008,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,2.64041E+15,,,,,,,,,,,,,,,,,
FALSE,jsc.0b013e31825dd224,,,,,,,,,,,,,,,,,
FALSE,j.1469-7793.2001.t01-1-00279.x,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,bjsm.2004.016550,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijerph18073655,,,,,,,,,,,,,,,,,
FALSE,j.healun.2006.04.006,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000156862,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,09031936.00.15109200,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jphysiol.2002.016832,,,,,,,,,,,,,,,,,
FALSE,ijsnem.2018-0359,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijspp.6.3.396,,,,,,,,,,,,,,,,,
FALSE,01.mss.0000159139.29220.9a,,,,,,,,,,,,,,,,,
FALSE,s004210050173,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0147691,,,,,,,,,,,,,,,,,
FALSE,01.mss.0000152731.33450.95,,,,,,,,,,,,,,,,,
FALSE,j.jshs.2021.10.004,,,,,,,,,,,,,,,,,
FALSE,000093653,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ijsnem.2014-0129,,,,,,,,,,,,,,,,,
FALSE,apnm-2018-0623,,,,,,,,,,,,,,,,,
FALSE,sports3040369,,,,,,,,,,,,,,,,,
FALSE,01.jsm.0000158256.85664.8d,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,peds.106.4.e49,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,000329174,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsr.2018-0007,,,,,,,,,,,,,,,,,
FALSE,s-0042-110654,,,,,,,,,,,,,,,,,
FALSE,ajpregu.00562.2005,,,,,,,,,,,,,,,,,
FALSE,s-2000-8872,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0097704,,,,,,,,,,,,,,,,,
FALSE,s004210050358,,,,,,,,,,,,,,,,,
FALSE,phy2.13546,,,,,,,,,,,,,,,,,
FALSE,journal.pone.0127548,,,,,,,,,,,,,,,,,
FALSE,mss.0b013e3181988c14,,,,,,,,,,,,,,,,,
FALSE,japplphysiol.00585.2003,,,,,,,,,,,,,,,,,
FALSE,ijsnem.2015-0274,,,,,,,,,,,,,,,,,
FALSE,eje.0.1490421,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s0003-9993_._03_._00436-2,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,00007890-199712270-00029,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.jacc.2011.06.025,,,,,,,,,,,,,,,,,
FALSE,jsc.0b013e3181d1572d,,,,,,,,,,,,,,,,,
FALSE,mss.0000000000002008,,,,,,,,,,,,,,,,,
FALSE,1414-431x20176335,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,journal.pone.0165433,,,,,,,,,,,,,,,,,
FALSE,oby.2006.182,,,,,,,,,,,,,,,,,
FALSE,j.wem.2015.04.004,,,,,,,,,,,,,,,,,
FALSE,journal.pone.0242551,,,,,,,,,,,,,,,,,
FALSE,s00421-010-1554-z,,,,,,,,,,,,,,,,,
FALSE,ijerph18137209,,,,,,,,,,,,,,,,,
FALSE,jsc.0b013e3181b1f6a7,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000001175,,,,,,,,,,,,,,,,,
FALSE,09031936.96.09112273,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,bjsm.36.3.189,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,j.smhs.2020.06.002,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,ajpregu.00104.2019,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0b013e318165984c,,,,,,,,,,,,,,,,,
FALSE,s00421-004-1117-2,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s-2007-971129,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jsc.0000000000002939,,,,,,,,,,,,,,,,,
FALSE,s-0042-103029,,,,,,,,,,,,,,,,,
FALSE,01.mss.0000190595.03402.66,,,,,,,,,,,,,,,,,
FALSE,s-0043-117178,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apnm-2019-0553,,,,,,,,,,,,,,,,,
FALSE,s00421-008-0918-0,,,,,,,,,,,,,,,,,
FALSE,pes.2017-0250,,,,,,,,,,,,,,,,,
FALSE,jsc.0b013e31828ddf06,,,,,,,,,,,,,,,,,
FALSE,phy2.13151,,,,,,,,,,,,,,,,,
FALSE,mss.0b013e3182a63b81,,,,,,,,,,,,,,,,,
FALSE,0169-328x_._92_._90009-z,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,mss.0000000000001854,,,,,,,,,,,,,,,,,
FALSE,ijsnem.12.4.428,,,,,,,,,,,,,,,,,
FALSE,jer.1735100.550,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000000440,,,,,,,,,,,,,,,,,
FALSE,mss.0b013e3181aa04e5,,,,,,,,,,,,,,,,,
FALSE,jab.2016-0185,,,,,,,,,,,,,,,,,
FALSE,japplphysiol.01484.2005,,,,,,,,,,,,,,,,,
FALSE,01.mss.0000149888.39928.9f,,,,,,,,,,,,,,,,,
FALSE,j.nutres.2013.08.007,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000000481,,,,,,,,,,,,,,,,,
FALSE,s00421-004-1069-6,,,,,,,,,,,,,,,,,
FALSE,jsc.0b013e318281575c,,,,,,,,,,,,,,,,,
FALSE,s00421-005-1370-z,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s12968-020-00658-4,,,,,,,,,,,,,,,,,
FALSE,s00421-013-2687-7,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000000522,,,,,,,,,,,,,,,,,
FALSE,j.jtherbio.2020.102575,,,,,,,,,,,,,,,,,
FALSE,tsm2.165,,,,,,,,,,,,,,,,,
FALSE,cj.a2019.0032,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,s004210050201,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,brainsci10110796,,,,,,,,,,,,,,,,,
FALSE,s00421-005-0012-9,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,jaha.120.015633,,,,,,,,,,,,,,,,,
FALSE,s004210050639,,,,,,,,,FALSE,FALSE,,,,,,,
FALSE,apha.12423,,,,,,,,,,,,,,,,,
FALSE,jsc.0000000000000319,,,,,,,,,,,,,,,,,
