pmcid,pmid,doi
PMC7457274,32854688,10.1186/s12888-020-02827-2
PMC7766833,33348847,10.3390/nu12123866
PMC8158861,34043708,10.1371/journal.pone.0252386
PMC8224291,34064216,10.3390/ani11061496
PMC8254058,34216353,10.1007/s11302-021-09797-4
PMC8625666,34837141,10.1007/s11845-021-02861-3
PMC8750522,34943046,10.3390/antiox10121943
PMC8710611,34966793,10.3389/fcvm.2021.747841
PMC8927009,35182181,10.1007/s00421-022-04898-3
PMC8950892,35334797,10.3390/nu14061140
PMC8958042,35350683,10.3389/fphys.2022.827875
PMC8960740,35360227,10.3389/fphys.2022.784787
PMC1332210,7788209,10.1136/bjsm.29.1.13
PMC1332525,9298558,10.1136/bjsm.31.3.224
PMC1626466,17044921,10.1186/1465-9921-7-127
PMC2681329,19228989,10.1152/japplphysiol.91115.2008
PMC2746869,19619567,10.1016/j.physbeh.2009.07.006
PMC3324667,22143114,10.1249/MSS.0b013e3182447825
PMC4387758,25602017,10.14814/phy2.12262
PMC4327373,25713682,10.2478/hukin-2014-0126
PMC4983286,27311582,10.1007/s00421-016-3412-0
PMC5539186,28824457,10.3389/fphys.2017.00562
PMC6718936,29355464,10.1080/10790268.2017.1422890
PMC5815210,29468072,10.1186/s13102-018-0095-3
PMC5847819,29483065,10.2196/jmir.7862
PMC5835126,29535642,10.3389/fphys.2018.00143
PMC6683039,31323779,10.3390/nu11071642
PMC7037622,32041164,10.3390/ijerph17031026
PMC7344824,32545655,10.3390/ijerph17124215
PMC7502056,32757065,10.1007/s00421-020-04450-1
PMC7504314,32867179,10.3390/ijerph17176226
PMC7850508,33524068,10.1371/journal.pone.0246303
PMC8201789,34135766,10.3389/fphys.2021.613066
PMC8505311,34390403,10.1007/s00421-021-04784-4
PMC8329966,34475628,10.5114/biolsport.2021.101638
PMC8441002,34539445,10.3389/fphys.2021.722848
PMC8746757,35010953,10.3390/nu14010078
PMC8810340,35110695,10.1038/s41393-022-00757-2
PMC9032800,35453772,10.3390/biology11040573
PMC7249797,32508384,10.5114/biolsport.2020.94237
PMC7161168,32322396,10.1186/s13102-020-00172-1
PMC6937111,31921438,10.1136/bmjsem-2019-000627
PMC6235552,30394385,10.3791/58417
PMC5967725,29795646,10.1371/journal.pone.0197776
PMC5765805,29340005,10.1515/hukin-2017-0140
PMC4219124,25326902,10.1186/1475-925X-13-145
PMC3171762,21922051,10.1155/2012/241754
PMC8918698,35285178,10.14814/phy2.15213
PMC1665192,15284344,10.1113/jphysiol.2004.065664
PMC1725036,16183768,10.1136/bjsm.2004.015230
PMC1725188,15793077,10.1136/bjsm.2004.013078
PMC3825937,24231752,10.5535/arm.2013.37.5.619
PMC4546343,26292225,10.1371/journal.pone.0134813
PMC3967804,24738073,10.1155/2014/843095
PMC5343012,28337151,10.3389/fphys.2017.00135
PMC5974210,29875693,10.3389/fphys.2018.00595
PMC4713742,26457670,10.1113/JP270844
PMC4460985,21349488,10.1016/j.amjcard.2010.12.022
PMC7197783,32365098,10.1371/journal.pone.0232693
PMC7204635,32425804,10.3389/fphys.2020.00322
PMC7276415,32581407,10.18999/nagjms.82.2.281
PMC7325539,32597335,10.1177/1745506520932372
PMC7815609,33001229,10.1007/s00421-020-04505-3
PMC3257002,21810941,10.1258/phleb.2011.010084
PMC8392471,34444618,10.3390/ijerph18168869
PMC5061996,27790156,10.3389/fphys.2016.00463
PMC5002025,27621709,10.3389/fphys.2016.00372
PMC5058540,27777742,10.1002/ece3.2267
PMC7551949,32971774,10.3390/nu12092888
PMC5791928,29434464,10.1310/sci17-00029
PMC6210335,30257503,10.3390/antiox7100127
PMC6591819,31234791,10.1186/s12883-019-1361-z
PMC8357751,34003363,10.1007/s00421-021-04712-6
PMC7182048,32362839,10.3389/fphys.2020.00336
PMC7984293,33249618,10.1111/sms.13894
PMC15516,9990063,10.1073/pnas.96.4.1559
PMC1729850,11454837,10.1136/heart.86.2.183
PMC1724709,14665591,10.1136/bjsm.37.6.516
PMC1725096,16306507,10.1136/bjsm.2005.020370
PMC3110990,21153659,10.1007/s00421-010-1758-2
PMC3130006,21750742,10.1371/journal.pntd.0001213
PMC3588651,23485962,10.2478/v10078-012-0008-6
PMC3638679,23653881,10.1155/2013/940170
PMC3796848,24146710,10.2478/hukin-2013-0030
PMC3871409,24379723,10.2147/OAJSM.S44807
PMC4729757,26848431,10.1186/s40064-016-1721-8
PMC4868243,27190483,10.1589/jpts.28.1359
PMC5108056,27392374,10.1123/jpah.2015-0728
PMC5801718,29541112,10.1016/j.jesf.2016.01.001
PMC5902976,29661150,10.1186/s12872-018-0801-9
PMC6221724,30412097,10.1097/MD.0000000000012922
PMC6468055,31015999,10.1002/ece3.5053
PMC6915385,31726693,10.3390/sports7110235
PMC7043260,32140116,10.3389/fpsyg.2019.03026
PMC7546976,32173766,10.1007/s00520-020-05407-y
PMC3182089,21957104,10.1242/jeb.060335
PMC7370053,32645890,10.3390/ijerph17134893
PMC7551544,32825157,10.3390/nu12092508
PMC7759138,33391874,10.7717/peerj.10491
PMC8543476,33783141,10.1002/cre2.422
PMC8123612,33926114,10.3390/ijerph18094597
PMC8318425,33932128,10.1002/ehf2.13342
PMC8198652,34070731,10.3390/jcm10112423
PMC8280344,34276402,10.3389/fphys.2021.682359
PMC8415831,34485900,10.3389/fspor.2021.676212
PMC8523069,34671269,10.3389/fphys.2021.715417
PMC8582134,34758817,10.1186/s12947-021-00263-0
PMC9012730,35235031,10.1007/s00421-022-04914-6
PMC8947413,35324999,10.1371/journal.pone.0266012
PMC3544492,22984253,10.1152/japplphysiol.00761.2012
PMC4125158,25101975,10.1371/journal.pone.0103814
PMC4319386,25705195,10.3389/fphys.2015.00031
PMC4817983,27035342,10.1371/journal.pone.0152389
PMC5789727,29380952,10.14814/phy2.13572
PMC6521174,31027191,10.3390/nu11040930
PMC6971325,31960629,10.14814/phy2.14342
PMC7360193,32664120,10.1097/MD.0000000000021058
PMC8269685,34262723,10.1002/fsn3.2319
PMC1763258,10854015,10.1136/bjsm.34.3.168
PMC1751358,14514538,10.1136/bjsm.37.5.441
PMC1724920,15388538,10.1136/bjsm.2003.004721
PMC1725033,16183771,10.1136/bjsm.2004.016980
PMC2823789,20174583,10.1371/journal.pone.0009292
PMC3081427,21316155,10.1016/j.burns.2010.12.021
PMC3109383,21789388,10.1590/S1807-59322011000500020
PMC3139653,21811643,10.1371/journal.pntd.0001239
PMC3289423,22033530,10.1152/japplphysiol.00779.2011
PMC3400878,22837974,10.5535/arm.2012.36.3.379
PMC3588632,23487554,10.2478/v10078-011-0082-1
PMC4104066,23611857,10.1310/tsr2002-161
PMC3713293,23869334,10.5535/arm.2013.37.3.364
PMC4039249,24243396,10.1007/s11357-013-9596-x
PMC3909870,24476472,10.1139/apnm-2013-0263
PMC4048667,24748529,10.1007/s00421-014-2878-x
PMC4101645,24816260,10.1152/ajpheart.00103.2014
PMC5576443,24998402,10.1016/j.pmrj.2014.06.013
PMC4954735,27409333,10.1590/1414-431X20165229
PMC5298048,27500986,10.1002/ajhb.22902
PMC5644214,28832747,10.5935/abc.20170132
PMC6926792,31816834,10.3390/ijerph16234858
PMC6950791,31914965,10.1186/s12889-019-8067-4
PMC7404638,32630146,10.3390/sports8070095
PMC7348212,32719667,10.3389/fmicb.2020.01506
PMC8051939,33886934,10.31744/einstein_journal/2021AO5940
PMC8336545,34400989,10.2478/hukin-2021-0064
PMC8903342,34617821,10.1152/japplphysiol.00253.2021
PMC8751078,35010359,10.3390/ijerph19010099
PMC8744745,35010758,10.3390/ijerph19010498
PMC7489382,32876655,10.1001/jamacardio.2020.3511
PMC7230399,32316168,10.3390/medicina56040184
PMC6180545,30356444,10.1016/j.jshs.2017.09.004
PMC6062767,30079032,10.3389/fphys.2018.00963
PMC8609846,34809670,10.1186/s13102-021-00375-0
PMC1143984,8120830,10.1113/jphysiol.1993.sp019923
PMC1332314,8800856,10.1136/bjsm.29.3.196
PMC1725014,15618335,10.1136/bjsm.2003.009985
PMC3140166,19651675,10.1177/1358863X08100040
PMC6295480,30161005,10.1152/japplphysiol.00174.2018
PMC6189010,30356600,10.1016/j.jshs.2016.01.014
PMC6290078,30568604,10.3389/fphys.2018.01759
PMC6989626,31813044,10.1007/s00421-019-04280-w
PMC7690257,33105591,10.3390/nu12113226
PMC8111984,33197031,10.1007/978-1-0716-1028-2_27
PMC7739754,33344930,10.3389/fspor.2019.00006
PMC8050876,33849908,10.1136/bjsports-2020-103758
PMC8100189,33969294,10.3389/fspor.2021.642538
PMC8265078,34238308,10.1186/s12970-021-00442-4
PMC8667031,34912238,10.3389/fphys.2021.755656
PMC8818257,35123495,10.1186/s12983-022-00451-2
PMC8919876,35309522,10.5114/biolsport.2022.104915
PMC8488822,35321130,10.52082/jssm.2021.684
PMC4060519,23901060,10.1177/1545968313497103
PMC4699761,26727499,10.1371/journal.pone.0145733
PMC4899381,27350909,10.1186/s40064-016-2326-y
PMC4991073,27538896,10.1186/s13063-016-1522-y
PMC7503988,32878259,10.3390/ijerph17176352
PMC1332179,8242271,10.1136/bjsm.27.3.162
PMC1664902,15121799,10.1113/jphysiol.2003.059287
PMC1725118,15665205,10.1136/bjsm.2003.010215
PMC1725215,15849290,10.1136/bjsm.2004.012526
PMC2700047,18773994,10.1016/j.amjcard.2008.04.047
PMC3076074,21490251,10.1242/jeb.052027
PMC3729016,21912302,10.1249/MSS.0b013e3182366f6c
PMC3274603,21942923,10.1111/j.1365-2265.2011.04212.x
PMC3281952,22363576,10.1371/journal.pone.0031187
PMC3541455,22997144,10.1002/ppul.22639
PMC3667382,23741656,10.1186/2193-1801-2-229
PMC3693866,23800133,10.1186/1479-5868-10-79
PMC3872521,24240630,10.2188/jea.JE20130076
PMC3999104,24763386,10.1371/journal.pone.0096145
PMC4032629,24885115,10.1186/1471-2474-15-163
PMC4226445,25395872,10.2147/OAJSM.S68932
PMC4303834,25558906,10.3390/nu7010209
PMC4332170,25713651,10.2478/hukin-2014-0096
PMC4463825,25952936,10.14814/phy2.12395
PMC4658580,26635634,10.3389/fphys.2015.00354
PMC5672015,29163210,10.3389/fphys.2017.00868
PMC5747198,29326895,10.12965/jer.1735100.550
PMC6104479,30158873,10.3389/fphys.2018.01062
PMC6473080,31031645,10.3389/fphys.2019.00427
PMC6599155,31293438,10.3389/fphys.2019.00760
PMC6614758,31316936,10.12965/jer.1836504.252
PMC6708188,31443727,10.1186/s13063-019-3560-8
PMC7305034,31868814,10.1519/JSC.0000000000003452
PMC7186831,31903697,10.1111/dom.13954
PMC7288307,32429201,10.3390/genes11050555
PMC7410327,32760167,10.1371/journal.pone.0237388
PMC7551321,32823979,10.3390/healthcare8030273
PMC8108269,32932122,10.1016/j.ptsp.2020.08.013
PMC7730114,33271990,10.3390/s20236878
PMC8092152,33380581,10.4103/2045-9912.304222
PMC7827435,33440896,10.3390/sports9010009
PMC8038296,33918381,10.3390/ijerph18073732
PMC8351979,34370766,10.1371/journal.pone.0255724
PMC8393870,34444039,10.3390/ijerph18168287
PMC8669579,34847062,10.2196/29712
PMC8956041,35328902,10.3390/ijerph19063206
PMC2577474,16990440,10.1136/bjsm.2006.030866
PMC2730185,18651368,10.1055/s-2008-1038744
PMC1724821,15155427,10.1136/bjsm.2002.002071
PMC1724499,12055120,10.1136/bjsm.36.3.218
PMC3549753,23316871,10.1186/1550-2783-10-3
PMC4135066,25177100,10.5604/20831862.1111849
PMC4330683,25741285,10.3389/fphys.2015.00043
PMC2891855,20400882,10.1249/MSS.0b013e3181c37458
PMC5509427,28704507,10.1371/journal.pone.0181228
PMC5571967,28841706,10.1371/journal.pone.0183763
PMC5587075,28911142,10.1210/jc.2017-00923
PMC4296210,26028808,10.5604/20831862.1134311
PMC6010573,29962959,10.3389/fphys.2018.00713
PMC6077239,30104984,10.3389/fphys.2018.01010
PMC6142904,30254751,10.1093/conphys/coy053
PMC4234749,25414744,10.2478/hukin-2014-0065
PMC6695745,31374854,10.3390/s19153377
PMC7289625,32526771,10.1371/journal.pone.0234507
PMC8343121,32565243,10.1016/j.jshs.2020.06.008
PMC5027360,27604402,10.14814/phy2.12955
PMC5422128,27908464,10.1016/j.burns.2016.11.004
PMC7862135,33551944,10.3389/fpsyg.2021.636153
PMC8251998,33638918,10.1111/sms.13944
PMC7707852,27693420,10.1016/j.apmr.2016.08.481
PMC8273762,34262473,10.3389/fphys.2021.675273
PMC6076165,29995821,10.1097/MD.0000000000011523
PMC8652135,34899369,10.3389/fphys.2021.723951
PMC8776112,35055699,10.3390/ijerph19020873
PMC5596071,28943861,10.3389/fendo.2017.00229
PMC6224376,30450055,10.3389/fphys.2018.01539
PMC5256319,28119843,10.5535/arm.2016.40.6.1114
PMC6647177,31177324,10.1007/s00421-019-04169-8
PMC7968551,33733288,10.1007/s00431-021-04029-8
PMC6381309,30784213,10.14814/phy2.13993
PMC9003462,35408192,10.3390/s22072577
PMC8465546,34575188,10.3390/jcm10184075
PMC1892336,9470871,10.1136/hrt.78.6.564
PMC1464256,16179365,10.1113/jphysiol.2005.094979
PMC1955189,17164483,10.1136/hrt.2006.094870
PMC4420018,20393357,10.1519/JSC.0b013e3181c7c677
PMC3606517,23538987,10.1186/2193-1801-2-68
PMC3990060,24719129,10.3349/ymj.2014.55.3.635
PMC3944565,24744487,10.5604/20831862.1059210
PMC4113752,24979615,10.3390/nu6072493
PMC2905840,18990638,10.1109/TBME.2008.2001130
PMC4590345,26451096,10.2147/COPD.S88965
PMC6008171,29406401,10.1097/PHM.0000000000000903
PMC3359713,22655176,10.1155/2012/919051
PMC2670057,19047206,10.1113/jphysiol.2008.162271
PMC5706058,29236912,10.6061/clinics/2017(11)04
PMC5787703,29416513,10.3389/fphys.2018.00021
PMC5903697,29665297,10.14814/phy2.13673
PMC6843002,31749712,10.3389/fphys.2019.01372
PMC3713080,23774582,10.1249/MSS.0b013e3182860099
PMC4055602,24971340,10.1155/2014/632765
PMC6239988,29767350,10.1007/s00421-018-3888-x
PMC7556310,33063953,10.14814/phy2.14574
PMC7913533,33546338,10.3390/ijerph18041395
PMC4540160,26316811,10.2147/IBPC.S75888
PMC8307599,34299680,10.3390/ijerph18147234
PMC7399229,34354836,10.1093/conphys/coaa063
PMC8594218,34784926,10.1186/s12970-021-00466-w
PMC4842901,27134769,10.1002/brb3.469
PMC5187963,28031761,10.1515/hukin-2016-0038
PMC6189275,30356659,10.1016/j.jshs.2016.11.001
PMC6189328,30356689,10.3389/fpsyg.2018.01867
PMC6326491,30625200,10.1371/journal.pone.0209897
PMC6333790,30675386,10.1038/s41394-018-0145-9
PMC6349586,30719379,10.1016/j.jshs.2017.03.011
PMC7882460,33603352,10.2147/COPD.S283005
PMC8954259,35330195,10.3390/life12030444
PMC7220790,32243378,10.1097/MD.0000000000019586
PMC8200104,34199894,10.3390/ijerph18116062
PMC8508542,34639723,10.3390/ijerph181910426
PMC8751972,34747182,10.1161/JAHA.121.022336
PMC8718058,34975520,10.3389/fphys.2021.761760
PMC290795,13696598,10.1172/JCI104317
PMC3289053,17975123,10.1152/japplphysiol.00731.2007
PMC2974202,20683609,10.1007/s00421-010-1586-4
PMC3590877,23486651,10.2478/v10078-012-0029-1
PMC4289124,24983344,10.1249/MSS.0000000000000432
PMC4327363,25713673,10.2478/hukin-2014-0118
PMC6224842,30449939,10.5114/biolsport.2018.74633
PMC6512107,31041880,10.1161/JAHA.119.012008
PMC6572528,31126123,10.3390/medicina55050196
PMC4780578,20430267,10.1016/j.jacc.2009.11.086
PMC7481374,32982801,10.3389/fphys.2020.01098
PMC7550763,33117187,10.3389/fphys.2020.537389
PMC7762398,33297458,10.3390/nu12123758
PMC7904876,33644753,10.3389/fspor.2021.625656
PMC8556153,33757787,10.1016/j.amjcard.2021.03.011
PMC8005046,33806822,10.3390/nu13031033
PMC8428303,34584659,10.4103/ijpvm.IJPVM_138_20
PMC5106855,27075894,10.1093/gerona/glw059
PMC5491221,28662163,10.1371/journal.pone.0180388
PMC6267357,30388778,10.3390/ijerph15112430
PMC6214925,30390094,10.1038/s41598-018-34666-3
PMC6327426,30647920,10.1186/s13102-018-0113-5
PMC6827176,31700643,10.1186/s13102-019-0140-x
PMC7170823,32312251,10.1186/s12576-020-00750-5
PMC7592160,32931412,10.2450/2020.0087-20
PMC7727675,33255278,10.3390/ijerph17238718
PMC8151824,34064614,10.3390/nu13051597
PMC8270972,34244501,10.1038/s41467-021-24527-5
PMC1378967,1885077,10.1136/gut.32.8.941
PMC464773,8236071,10.1136/thx.48.9.894
PMC1332473,9132209,10.1136/bjsm.31.1.36
PMC1724755,14751942,10.1136/bjsm.2002.002121
PMC3489036,22487149,10.1111/j.1475-097X.2011.01072.x
PMC4819748,26759155,10.1007/s00421-016-3326-x
PMC4678700,26674253,10.1186/s12970-015-0106-7
PMC5011914,27595566,10.1186/s13071-016-1761-5
PMC4410230,25872015,10.3390/ijerph120404018
PMC6019731,29941028,10.1186/s13063-018-2701-9
PMC6110921,30246804,10.3389/fphys.2018.01171
PMC6172780,30286760,10.1186/s12970-018-0255-6
PMC6418054,30547350,10.1007/s11325-018-1765-9
PMC6397755,30842893,10.7717/peerj.6022
PMC6548888,31191358,10.3389/fphys.2019.00667
PMC3438585,22969944,10.3892/etm.2012.446
PMC6842975,31750307,10.3389/fmed.2019.00236
PMC2761503,19637345,10.1002/cncr.24551
PMC8144163,33646425,10.1007/s00421-021-04626-3
PMC7919349,33708000,10.52082/jssm.2021.170
PMC9028187,33866679,10.1002/pmrj.12606
PMC8242734,34102017,10.1002/jcsm.12739
PMC4697054,26788081,10.5114/aoms.2015.56346
PMC6263448,30281689,10.5935/abc.20180167
PMC6590066,31263424,10.3389/fphys.2019.00720
PMC7093496,32256389,10.3389/fphys.2020.00232
PMC7277239,32456166,10.3390/ijerph17103681
PMC7943418,32647328,10.1038/s41393-020-0514-7
PMC7644917,33195848,10.1016/j.heliyon.2020.e05427
PMC8075001,33912075,10.3389/fphys.2021.666201
PMC8267577,34248660,10.3389/fphys.2021.665462
PMC8416979,34490179,10.3389/fpubh.2021.671782
PMC8496840,34618821,10.1371/journal.pone.0249504
PMC2465133,17062658,10.1136/bjsm.2006.026989
PMC2664221,18438574,10.1590/s1807-59322008000200008
PMC2838557,20044440,10.1152/ajpheart.00876.2009
PMC3910517,24511534,10.1155/2014/501754
PMC4882882,26060203,10.1093/ehjci/jev147
PMC5332004,28349038,10.12965/jer.1732878.439
PMC5358957,28352184,10.2147/VHRM.S125966
PMC5362639,28386234,10.3389/fphys.2017.00175
PMC5467393,28634587,10.1155/2017/8248725
PMC5504584,28713464,10.1515/hukin-2017-0053
PMC6317156,29016876,10.1093/occmed/kqx127
PMC5662635,29123485,10.3389/fphys.2017.00809
PMC5697085,29201153,10.1186/s13098-017-0294-1
PMC5720778,29216289,10.1371/journal.pone.0189516
PMC5954292,29867519,10.3389/fphys.2018.00423
PMC6188878,30356551,10.1016/j.jshs.2015.09.009
PMC6222036,30426069,10.1016/j.ijcha.2018.10.009
PMC6249303,30498458,10.3389/fphys.2018.01621
PMC6528988,31112561,10.1371/journal.pone.0216824
PMC6615070,31354926,10.4081/ejtm.2019.8205
PMC6770460,31500139,10.3390/cells8091045
PMC6716493,31507447,10.3389/fphys.2019.01083
PMC6913985,31841537,10.1371/journal.pone.0226290
PMC7432021,32751204,10.3390/ijerph17155465
PMC7414561,32782806,10.1186/s40462-020-00215-9
PMC7555765,32899523,10.3390/diagnostics10090675
PMC8480217,34580552,10.4274/tjod.galenos.2021.72547
PMC8569541,34673536,10.2196/28124
PMC8606995,34870113,10.5606/tftrd.2021.6533
PMC8949398,35329209,10.3390/ijerph19063527
PMC8955092,35329246,10.3390/ijerph19063557
PMC1332263,8665116,10.1136/bjsm.30.1.36
PMC484663,9068397,10.1136/hrt.77.2.138
PMC2866548,20463828,10.2147/ijgm.s5533
PMC3258410,21614506,10.1007/s00421-011-1994-0
PMC3424059,22678970,10.1152/japplphysiol.00151.2012
PMC3511643,22981266,10.1016/j.amjcard.2012.08.015
PMC3702463,23805900,10.1186/1471-2458-13-614
PMC3698183,23840903,10.1371/journal.pone.0068924
PMC4074856,24655701,10.1016/j.ahj.2013.12.021
PMC3941180,24665211,10.4137/CMWH.S10979
PMC4220048,25374482,10.1186/s12970-014-0049-4
PMC4516681,26003997,10.1016/j.jpeds.2015.04.058
PMC4760838,26414317,10.1249/MSS.0000000000000775
PMC5392515,28364030,10.14814/phy2.13225
PMC5377553,28416890,10.5114/biolsport.2017.63363
PMC5536892,28468871,10.1242/jeb.154823
PMC5504583,28713463,10.1515/hukin-2017-0052
PMC5732929,29311963,10.3389/fphys.2017.01029
PMC6534211,29517419,10.1080/10790268.2018.1443542
PMC5916527,29689105,10.1371/journal.pone.0196299
PMC6006575,29914562,10.1186/s40101-018-0177-7
PMC6060468,30045754,10.1186/s40779-018-0171-8
PMC6300395,30247564,10.1093/jbcr/iry051
PMC6511083,30850441,10.1212/WNL.0000000000007265
PMC6521667,31143030,10.4103/apc.APC_121_18
PMC6989574,31820103,10.1007/s00421-019-04275-7
PMC7023709,32059691,10.1186/s13063-019-3923-1
PMC7074992,32190332,10.1186/s13102-020-00161-4
PMC7260200,32472082,10.1038/s41598-020-65770-y
PMC7404702,32605265,10.3390/sports8070092
PMC7343795,32641857,10.1038/s41598-020-68155-3
PMC7468698,32752178,10.3390/nu12082315
PMC7546626,33033314,10.1038/s41598-020-73823-5
PMC7710124,33264298,10.1371/journal.pone.0235024
PMC7764640,33322835,10.3390/sports8120163
PMC7908148,33498385,10.3390/ijerph18030870
PMC8187710,34103623,10.1038/s41598-021-91565-w
PMC8828684,34791720,10.1002/nbm.4643
PMC8818981,35140525,10.2147/IJWH.S344233
PMC8983877,35402363,10.3389/fped.2022.847343
PMC1132080,1445282,10.1042/bj2880063
PMC2861014,20398312,10.1186/1550-2783-7-14
PMC3535268,21402103,10.1016/j.jneumeth.2011.03.007
PMC3569593,22945269,10.1007/s00421-012-2483-9
PMC3590873,23487567,10.2478/v10078-012-0031-7
PMC3758534,23820153,10.1179/2045772313Y.0000000127
PMC4379169,25822220,10.1371/journal.pone.0118809
PMC4607476,26469336,10.1371/journal.pone.0140573
PMC4674552,26696905,10.3389/fphys.2015.00376
PMC5394851,28479664,10.5604/20831862.1189200
PMC5622703,28846611,10.3390/nu9090943
PMC6301034,29517959,10.1080/02640414.2018.1449091
PMC5928424,29740332,10.3389/fphys.2018.00387
PMC6006686,29914522,10.1186/s12970-018-0234-y
PMC6201139,30379226,10.6061/clinics/2018/e439
PMC6308130,30619885,10.3389/fcvm.2018.00178
PMC6796805,31353834,10.14814/phy2.14178
PMC6742615,31534819,10.1016/j.jshs.2016.01.008
PMC7390624,32694152,10.1242/bio.051581
PMC7686254,33011149,10.1016/j.jand.2020.07.020
PMC7763460,33322280,10.3390/nu12123797
PMC7222420,32326004,10.3390/antiox9040336
PMC7868200,33568904,10.2147/COPD.S285812
PMC7870485,33574767,10.3389/fphys.2020.620736
PMC8742061,34996984,10.1038/s41598-021-03974-6
PMC8767110,35071350,10.3389/fcvm.2021.772815
PMC5517449,28785224,10.3389/fphys.2017.00514
PMC4979851,27495097,10.1097/MD.0000000000004497
PMC4604065,26310984,10.1016/j.ijcard.2015.08.101
PMC4271449,25306061,10.1186/1743-0003-11-145
PMC4229957,24885001,10.1186/1471-2466-14-96
PMC3770627,24039446,10.2147/JPR.S46344
PMC7778784,33376186,10.1136/bmjopen-2020-045714
PMC7503944,32872427,10.3390/ijerph17176294
PMC8383420,34425788,10.1186/s12877-021-02401-9
PMC8701016,34946354,10.3390/healthcare9121628
PMC8703306,34948941,10.3390/ijerph182413332
PMC1025479,7917688,10.1136/hrt.72.2.150
PMC1768481,15367503,10.1136/hrt.2003.028167
PMC1725090,16306508,10.1136/bjsm.2005.020404
PMC2491983,16505069,10.1136/bjsm.2005.019208
PMC2465322,17224438,10.1136/bjsm.2006.032334
PMC2225551,18220083,10.1093/sleep/31.1.104
PMC3041468,21036777,10.1093/eurjhf/hfq187
PMC3143203,21574893,10.3109/00207454.2011.574762
PMC3723704,23609936,10.1038/ijo.2013.45
PMC3797791,24146891,10.1371/journal.pone.0076568
PMC3990045,24782786,10.3389/fphys.2014.00142
PMC4015384,24882905,10.5665/sleep.3770
PMC4091871,25010608,10.1371/journal.pntd.0002983
PMC4142552,25180188,10.1155/2014/602620
PMC4187562,25347854,10.14814/phy2.12070
PMC4209438,25349656,10.4330/wjc.v6.i10.1113
PMC4587792,26418339,10.1371/journal.pone.0138906
PMC4696681,26717409,10.1371/journal.pone.0144691
PMC4765424,26958018,10.4314/ahs.v15i4.16
PMC4889063,27248429,10.1371/journal.pcbi.1004911
PMC5068465,27407099,10.1177/1535370216658143
PMC5358170,28348705,10.14740/cr333w
PMC5567555,28829838,10.1371/journal.pone.0183629
PMC5828481,29482601,10.1186/s13063-018-2541-7
PMC5941964,29791580,10.5935/abc.20180049
PMC6060191,29961239,10.1007/s11357-018-0032-0
PMC6079548,30108519,10.3389/fphys.2018.01034
PMC6344248,30357514,10.1007/s00421-018-4018-5
PMC6319022,30622413,10.1016/j.sjbs.2017.05.009
PMC6389758,30806037,10.14814/phy2.13972
PMC6680975,31284668,10.3390/medicina55070348
PMC7007916,31709471,10.1007/s00449-019-02242-2
PMC7848936,32895118,10.5664/jcsm.8766
PMC7660207,33113938,10.3390/ijerph17217745
PMC7716607,33312479,10.4103/ijpvm.IJPVM_64_19
PMC7765193,33333771,10.3390/nu12123826
PMC7845545,33519504,10.3389/fphys.2020.596567
PMC8360023,33899971,10.1111/sms.13975
PMC8206084,34131258,10.1038/s41598-021-92040-2
PMC8788018,34432004,10.1093/ehjci/jeab162
PMC1332189,8242281,10.1136/bjsm.27.3.202
PMC1156808,8583408,10.1113/jphysiol.1995.sp021046
PMC1060280,8935455,10.1136/jech.50.3.258
PMC1756236,11049147,10.1136/bjsm.34.5.367
PMC2278667,11410640,10.1111/j.1469-7793.2001.t01-1-00849.x
PMC2343046,12766247,10.1113/jphysiol.2003.039743
PMC4049427,24914412,10.1186/2052-1847-6-21
PMC4094671,25050085,10.1186/1550-2783-11-35
PMC4446776,25988766,10.3390/nu7053739
PMC4868236,27190476,10.1589/jpts.28.1325
PMC5112263,27909408,10.3389/fphys.2016.00510
PMC5322948,28231325,10.1371/journal.pone.0170060
PMC5340768,28337149,10.3389/fphys.2017.00133
PMC4570468,24710921,10.1310/hct1502-69
PMC5417056,28480038,10.1093/conphys/cox026
PMC5778939,28903627,10.1080/10790268.2017.1369213
PMC5603582,28924150,10.1038/s41598-017-11576-4
PMC5847860,29517834,10.1111/acel.12735
PMC5890107,29662456,10.3389/fphys.2018.00282
PMC6204592,30168279,10.1002/jcsm.12322
PMC7380043,30222208,10.1111/sms.13301
PMC6220130,30429793,10.3389/fphys.2018.01451
PMC6604389,31262301,10.1186/s12902-019-0394-z
PMC6755333,31607945,10.3389/fphys.2019.01189
PMC6874314,31756238,10.1371/journal.pone.0225568
PMC6992743,32001789,10.1038/s41598-020-58492-8
PMC7497450,32388667,10.1007/s00246-020-02359-2
PMC7450994,32904158,10.7717/peerj.9717
PMC7579509,33022918,10.3390/ijerph17197233
PMC7654058,33168018,10.1186/s12966-020-01045-z
PMC7998547,33807665,10.3390/biology10030198
PMC9057596,35192550,10.1172/jci.insight.158037
PMC2789719,19922666,10.1186/1532-429X-11-48
PMC2562002,18805104,10.1016/j.amjcard.2008.05.020
PMC2375846,17971117,10.1111/j.1469-7580.2007.00817.x
PMC5038964,27677081,10.1371/journal.pone.0163733
PMC5495431,28374647,10.1177/2047487317702792
PMC5538861,28476919,10.1152/ajpheart.00014.2017
PMC5869768,29587874,10.1186/s13063-018-2579-6
PMC6422868,30915321,10.3389/fped.2019.00065
